Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
456,45,47.86,48.2,45.11,45.3,75.79,75.6,79.1,104.7,77.64,55.7,47.96,48.2,37.2,16.39,246.3,-225.5,24.69,25.57,2.11,2.992,38.43,2.258,1.557,269.4,214.8,4.3,4.4,41,36.1,83.5,92.8,6.8,44.9,3.9,140,56.6,56.7,44,42,-5.578,-4.265,10.6,20,0,116,110.5,134,97.3,3.9,2.9,20,0,100,10,48,56,25,59.74,70.81,48.38,48.4,35.55,50.64,241.4
458,45,48.07,48,45.15,45.3,75.71,75.7,79.06,79.4,77.64,55.7,48.09,48.32,37.69,15.94,246.4,-224.7,26.08,26.23,2.104,2.252,38.43,2.386,1.473,269.6,214.2,4.3,4.4,40.8,35.8,83.8,93.3,7.3,44.9,4.1,141.3,57.5,57.7,45,43,-2.378,-1.795,10.46,20,0,116.4,110.7,135,97.9,3.7,2.9,20,0,100,10,48,56,25,59.78,71.38,48.5,48.52,32.99,50.49,240.9
460,45,48.07,48,45.11,45.1,75.87,75.7,79.31,79.5,77.81,55.74,48.05,48.24,38.51,16.82,247.2,-225.5,26.7,26.48,1.755,1.535,38.59,2.432,1.446,268.9,216.3,4.3,4.8,40.8,35.8,84.3,94.3,7.3,44.8,4,141,56.7,58.2,45,43,-2.953,-2.181,10.46,20,0,117.1,110.9,134.5,96.4,3.8,2.7,20,0,100,10,48,56,25,59.82,71.26,48.5,48.48,35.3,42.12,240.1
462,45,48.03,48.2,45.11,45.1,75.79,75.7,79.1,79.4,77.72,55.74,48.05,48.24,37.11,15.43,246.1,-224.4,26.15,26.3,1.743,1.892,38.26,2.403,1.463,268.7,214.8,4.8,4.4,40.3,35.3,83.8,93.3,7.4,44.8,4.4,141.3,57.9,58.5,44,42,-0.2506,-0.1921,10.6,20,0,117.6,111.3,133,96.4,3.7,3.1,20,0,100,10,48,56,25,59.82,71.14,48.46,48.44,32.74,41.84,240
464,45,48.15,48.3,45.19,45.3,75.79,75.7,79.06,79.5,77.64,55.82,48.21,48.36,36.83,15.97,245.5,-224.6,26.68,27.19,1.384,1.903,38.6,2.43,1.447,270,216.1,4.5,4.3,40.8,35.8,83.8,93.3,7.8,44.9,4.1,142.3,58.2,57.9,45,43,2.915,2.251,10.46,20,0,118.1,111.6,134,97.1,3.8,3,20,0,100,10,48,56,25,59.82,71.51,48.58,48.57,32.81,33.23,240.1
466,45,48.11,48.2,45.15,45.3,75.83,75.6,79.14,79.4,77.77,55.74,48.09,48.32,37.04,15.4,246.1,-224.5,26.5,26.29,2.108,1.891,38.44,2.424,1.45,268.2,214.7,4.7,4.8,40.6,35.6,84.3,94.3,7.8,44.9,4.3,141.7,57.7,58.9,45,43,1.407,1.081,10.46,20,0,118.3,112,133,96.3,3.7,2.9,20,0,100,10,48,56,25,59.86,71.05,48.5,48.52,33.04,50.6,239.5
468,45,48.07,48.2,45.11,45.1,75.87,76,79.35,79.7,77.77,55.78,48.09,48.24,39.33,17.9,248.6,-227.2,26.49,26.64,1.375,1.523,38.74,2.404,1.463,271.4,214.6,4.3,4.3,40.8,35.9,84,93.8,7.8,44.8,4,141.3,57,58,45,43,-6.424,-4.645,10.46,20,0,118.5,112.4,134,97.3,3.8,3.1,20,0,100,10,48,56,29,59.86,71.05,48.5,48.48,38.4,32.99,242.3
470,45,47.99,48.2,45.07,45.1,75.79,75.7,79.14,79.4,77.72,55.7,48,48.2,37.66,15.93,247.2,-225.4,26.12,26.27,1.741,1.889,38.31,2.397,1.467,269.3,214.5,4.8,4.4,40.3,35.3,83.8,93.3,7.3,44.8,4.5,141.7,57.9,58,45,43,-2.255,-1.703,10.46,20,0,118.8,112.4,131.5,95.2,3.8,3.1,20,0,100,10,48,56,25,59.91,71.05,48.42,48.4,34.29,41.77,240.7
472,45,48.11,48.2,45.15,45.1,75.75,75.7,79.06,79.5,77.68,55.74,48.13,48.32,37.28,15.5,246.8,-225,26.64,26.79,1.751,1.9,38.26,2.448,1.436,269.9,215.8,5,4.6,40.3,35.1,83.8,93.3,7.3,44.8,4.8,142.3,58.2,58.7,44,42,0.8394,0.6404,10.6,20,0,119,112.9,133.5,96.9,3.9,3.1,20,0,100,10,48,56,25,59.95,71.46,48.5,48.48,32.31,42.03,240.6
474,45,48.23,48.3,45.27,45.4,75.79,75.7,79.06,79.4,77.72,55.82,48.21,48.44,36.51,14.92,244.2,-222.6,26.41,26.19,2.1,1.884,38.09,2.437,1.443,267.6,213.9,5.3,4.3,40,35,83.8,93.3,7.3,44.9,4.9,142.3,58.8,58.3,44,42,2.578,2.008,10.6,20,0,119.5,113.1,134,97.4,3.8,3,20,0,100,10,48,56,25,59.99,71.51,48.62,48.65,31.08,50.4,238.9
476,45,48.4,48.5,45.39,45.3,75.79,75.7,79.1,79.7,77.68,55.9,48.33,48.57,37.09,15.88,243.7,-222.5,26.79,26.21,2.102,1.52,39.43,2.389,1.472,268.5,214.1,4.2,5.1,40.8,36.3,84.6,94.8,7.8,45.1,4.1,142.6,58.7,58.2,46,44,3.229,2.477,10.32,20,0,119.5,112.9,135,97.9,3.6,3.1,20,0,100,10,48,56,25,59.99,71.38,48.75,48.77,33.45,50.45,239.6
478,44,48.03,48,44.98,44.9,75.95,75.2,79.47,79.5,77.97,55.78,48,48.2,39.61,16.9,249.7,-227,27.18,26.97,1.738,1.522,39.78,2.402,1.464,270.1,214.3,4.6,4.6,40.3,35.3,83.8,93.8,7.1,44.8,4.5,141,57.2,58.4,46,44,-3.916,-2.812,10.32,20,0,119.7,113.1,133,96.6,4.5,3.1,80.86,0,100,22.07,48,56,22,60.03,70.93,48.62,48.48,37.19,41.72,241
480,44,51.06,52.5,46.54,46.8,73.95,73.8,78.78,80,77.36,61.31,50.67,51.64,54.42,15.99,180.8,-142.4,40.76,37.22,8.774,5.231,50.03,2.864,1.227,270.4,216.5,7.4,8,39.4,34.5,88,100.8,12.9,45.4,6.2,136.2,47.9,66.3,58,56,2.004,1.048,8.86,20,0,119.5,113.3,134.5,99,6.2,5.7,46.03,0,100,34.48,48,56,17,60.07,72.65,56.32,54.05,30.51,92.78,214.8
482,44,53.27,54.1,46.83,47,74.72,74.9,81.27,82.7,79.73,66.75,53.08,53.6,72.93,17.17,144.5,-88.74,57.59,55.91,4.669,2.987,57.1,3.546,0.9915,267.3,214.5,7.8,8.8,39.2,34.3,91.5,107.2,15.2,44.9,5.7,127.1,35.9,72.5,66,63,3.151,1.229,8.116,20,0,119.5,113.6,133.5,98.4,8,7.1,6.207,0,100,46.9,48,56,22,60.11,74.66,54.97,54.38,28.33,112.1,163.9
484,44,55.81,56.9,48.05,48.7,72.39,70.3,80.5,80.2,78.26,70.77,55.78,56.18,90.36,24.95,83.49,-18.08,69.11,68.89,3.561,3.344,61.11,3.977,0.8841,267.6,213.9,9.4,10,39.1,34.2,90.2,104.7,14.8,45.6,6.5,123,32.8,71,71,68,-13.6,-4.281,7.617,20,0,119,113.3,136.5,99.9,9.9,8.2,41.07,31.07,100,99.46,57,56,65.27,60.15,67.37,58.25,56.84,82.97,60.63,46.78
486,44,56.46,56.3,47.73,47.2,70.06,69.8,79.27,80.4,76.13,69.87,56.07,56.51,102.3,34.87,69.54,-2.101,78.53,74.99,3.959,0.4271,65.74,4.2,0.8371,266.6,215.7,8.1,10.8,39.1,34.2,91.2,106.7,18.4,44.6,5.5,118.8,27.3,72.4,76,73,-17.86,-4.966,7.139,20,0,118.3,112.9,135,99.7,10.7,9.1,42.68,32.68,100,98.66,57,56,62.67,60.19,65.28,59.15,57.82,164.4,71.55,-20.92
488,44,55.69,55.6,46.54,46.1,69.89,69.7,79.55,81.2,76.33,69.83,55.17,55.73,107.5,35.85,72.41,-0.7387,81.65,77.05,5.029,0.4253,68.79,4.173,0.8425,267.1,214.3,7,11,39.2,34.2,92.7,109.7,19,43.4,4.5,117.1,24.4,74.2,79,76,-22.16,-5.861,6.86,20,0,117.6,112.7,134,99,11.4,9.5,59.3,34.3,100,97.85,57,56,63.07,60.27,65.36,60.17,57.82,169,51.32,-17.11
490,44,55.4,55.6,45.93,45.9,69.97,70,79.84,81,76.62,69.95,54.72,55.57,109.4,35.73,74,-0.282,85.07,78.97,7.632,1.53,70.33,4.253,0.8268,266.2,215.5,7.3,11.5,38.6,33.8,93,109.7,19.4,42.9,4.4,116.7,23.7,75.7,81,79,-15.37,-3.993,6.586,20,0,116.9,112.4,135.5,100.8,11.2,9.7,65.91,35.91,100,97.05,57,56,66.48,60.32,65.4,62.05,58.68,168.5,54.27,-17.9
492,44,55.6,56,46.01,46.1,70.18,70,80.21,81.7,76.86,70.11,54.8,55.77,111.4,37.14,75,-0.7372,85.9,78.72,8.707,1.525,71.64,4.216,0.834,266.6,214.8,7.6,11.3,38.3,33.5,93,110.2,19.6,42.9,4.6,116.7,23.4,51.6,84,80,-18,-4.596,6.496,20,0,116.7,112,136,101.8,11.6,10.1,62.52,37.52,100,96.24,57,56,66.88,60.4,65.4,62.75,59.21,178,59.05,-13.24
494,44,55.81,56.1,46.09,45.9,70.3,70.1,80.5,81.8,77.07,70.28,54.84,55.98,111.9,37.6,74.55,-0.2783,87.57,78.87,10.24,1.535,72.55,4.244,0.8284,263.4,216.3,8.1,11.7,38,33.2,93.5,111.2,19.1,42.9,4.9,117.4,24.2,77.5,85,81,-12.88,-3.274,6.406,20,0,116,111.6,136.5,102.7,11.7,10,69.13,39.13,100,95.44,57,56,67.28,60.44,65.4,63.16,59.58,181.7,68.65,-15.25
496,44,56.01,56.1,46.21,46.3,70.47,70.3,80.62,82,77.27,70.48,55.01,56.14,112.1,36.93,75.02,0.1709,87.96,78.92,10.2,1.162,73.57,4.204,0.8363,265.1,215.4,8.6,11.7,37.7,33,93.7,111.7,19.4,42.9,5.2,118.1,24.4,78.7,87,83,-11.39,-2.888,6.228,20,0,115.3,111.3,135.5,101.5,11.7,9.8,65.74,40.74,100,94.63,57,56,67.68,60.52,65.4,63.53,59.87,181.5,66.85,-13.78
498,44,56.05,56.3,46.25,46.1,70.59,70.4,80.9,82.2,77.48,70.56,55.13,56.22,115.1,38.23,77.17,-0.2837,87.74,79.45,9.807,1.525,74.58,4.136,0.85,267.8,214.8,8.7,12.1,37.7,33,94.3,112.7,19.7,42.7,5.1,118.5,24.2,79.3,88,84,-21.7,-5.361,6.14,20,0,114.9,110.7,134.5,101,11.8,10,67.35,42.35,100,93.83,57,56,71.09,60.56,65.36,63.57,59.95,191,65,-7.915
500,44,56.14,56.3,46.25,46.3,70.75,70.6,81.27,82.5,77.64,70.69,55.17,56.31,116.3,40.13,76.9,-0.733,88.53,79.87,10.18,1.526,75.53,4.121,0.8531,265.3,215,8.5,12,37.4,32.9,94.5,113.2,19.9,42.7,4.9,119,24.5,80.3,89,85,-22.11,-5.408,6.052,20,0,114.7,110.5,135,101.5,11.7,10.2,68.96,43.96,100,93.02,57,56,71.49,60.6,65.49,63.69,60.03,197.2,66.72,-10.26
502,44,56.22,56.5,46.25,46.3,70.87,70.6,81.27,82.8,77.72,70.81,55.21,56.35,115,39.25,76.49,-0.7348,89.45,80.41,10.2,1.162,76.43,4.115,0.8544,265.4,215.4,8.7,12.1,37.4,32.7,94.5,113.7,19.8,42.7,5.3,119.2,24.7,81,90,86,-13.41,-3.317,5.964,20,0,114.7,110.1,134.5,100.8,12.1,10.4,70.57,45.57,100,92.21,57,56,71.89,60.64,65.49,63.94,60.15,194.5,64.69,-13.6
504,44,56.26,56.5,46.29,46.1,70.96,70.9,81.35,83,77.81,70.93,55.29,56.43,115.4,39.38,76.29,-0.2821,89.54,80.85,10.21,1.531,77.29,4.073,0.8633,266.3,215.7,8.9,11.8,37.2,32.5,94.8,113.7,19.9,42.5,5.3,119.5,24.7,81,92,88,-13.62,-3.356,5.791,20,0,114.2,109.8,135.5,102.3,12.2,10.4,72.18,47.18,100,91.41,57,56,76.3,60.64,65.49,63.98,60.23,195.1,65.47,-15.92
506,44,56.3,56.5,46.29,46.3,71.08,71.1,81.68,82.8,77.93,71.01,55.33,56.51,118.2,41.85,77.11,-0.7401,89.98,81.29,10.59,1.9,78.59,4.025,0.8735,267.6,215.8,8.7,12.5,37.4,32.7,95.3,114.7,20,42.5,5.3,120.2,25.2,82,93,89,-20.73,-4.987,5.704,20,0,114.2,109.6,135.5,102.3,11.9,10.4,73.79,48.79,100,90.6,57,56,76.7,60.64,65.49,64.18,60.36,207.4,66.43,-14.48
508,44,56.34,56.6,46.25,46.3,71.2,71.5,81.81,83.5,78.13,71.1,55.33,56.55,117.7,40.76,78.14,-1.191,90.72,81.67,10.96,1.901,75.75,4.211,0.835,266.4,215.9,8.3,11.3,38,33.2,94.8,113.7,19.8,42.7,4.7,120.4,25.6,80.5,88,84,-19.13,-4.623,6.14,20,0,113.8,109.4,130.5,97.3,12,10.3,15.17,0,100,55,50,56,67,60.64,65.49,63.94,60.48,202,76.07,-12.02
510,44,55.15,55.6,48.34,49.1,71.24,70.1,78.57,77.8,76.17,67.94,54.92,55.45,82.69,27.11,92.83,-37.25,60.8,58.76,4.662,2.618,50.87,4.202,0.8367,270.8,214.2,10,7.4,38.9,34,85.2,95.8,10.5,46.1,7,120.9,35.5,62.1,58,56,-26.08,-8.969,8.86,20,0,113.8,109.6,133,98,7.7,6.5,1.173,0,100,55,50,56,67,60.6,65.12,56.04,56.06,144.1,111.9,99.41
512,44,55.11,54.9,48.38,48.3,69.48,69.2,76.77,77,74,66.47,54.92,55.12,82.74,31.46,85.51,-34.23,60.57,58.87,1.752,0.0596,51.8,4.111,0.8553,272.5,216,8.2,8.1,40.1,35.1,84.9,95.3,13.1,45.9,5.7,119.2,34.6,60.2,59,57,-26.16,-8.992,8.75,20,0,113.8,109.4,134,98.1,8,6.6,2.179,0,100,55,50,56,67,60.6,64.54,55.5,55.49,191.5,42.06,84.89
514,44,54.25,54.1,47.6,47.3,68.7,68.3,75.7,76.2,73.26,65.69,54.15,54.38,79.5,27.75,85.99,-34.24,59.63,58.67,2.113,1.161,51.34,4.084,0.8609,272.6,215.3,7.8,7.9,39.5,34.6,84.3,94.3,13.2,45.3,5.5,118.1,34,59.5,58,56,-18.54,-6.633,8.86,20,0,113.8,109.4,134,98.5,8,6.8,3.184,0,100,55,50,56,67,60.6,64.3,54.6,54.63,180.1,50.72,86.59
516,44,53.52,53.4,46.87,46.6,68.13,67.9,75.01,75.7,72.73,65.12,53.45,53.64,77.92,25.82,86.25,-34.15,59.61,59.03,1.747,1.161,51.06,4.105,0.8565,271.9,215.2,7.6,8.1,39.2,34.3,83.8,93.3,13.4,44.8,5.6,117.4,33.6,58.5,58,56,-13.3,-4.856,8.86,20,0,113.3,109.2,133.5,98.2,7.8,6.6,19.19,0,100,55,50,56,67,60.6,64.13,53.91,53.93,175.4,41.92,85.82
518,44,52.86,52.7,46.25,46.3,67.68,67.3,74.52,75.2,72.28,64.63,52.84,53.07,77.42,25.35,86.68,-34.6,59.14,58.93,2.109,1.892,50.81,4.093,0.8591,271.8,214.8,7.4,8.3,38.9,34,83.5,92.8,13.4,44.3,5.4,116.7,33.2,58.3,58,56,-13.47,-4.948,8.86,20,0,113.3,109,132,97.2,7.9,6.4,20.2,0,100,55,50,56,67,60.64,64.01,53.29,53.27,180.6,50.62,87.03
520,44,52.37,52.2,45.8,45.8,67.27,67,74.15,74.9,71.99,64.3,52.34,52.54,77.82,24.4,87.06,-33.65,58.68,58.46,1.74,1.523,51.1,4.037,0.8709,271.6,214.5,7.1,8.3,38.5,33.7,83.2,92.3,13.4,43.8,5.3,116,32.8,58.6,57,55,-16.18,-5.914,8.971,20,0,113.3,109.2,133,98.2,7.9,6.4,26.2,0,100,55,50,56,67,60.64,63.93,52.8,52.78,178.1,41.76,89.21
522,44,51.92,51.9,45.27,45.3,67.03,66.8,73.98,74.6,71.75,64.01,51.85,52.09,78.96,25.4,87.76,-34.2,59.97,59.38,2.126,1.537,50.81,4.15,0.8473,272.3,216.5,6.5,8,38.9,34,82.6,91.3,13.8,43.4,4.8,115.1,32.7,58,58,56,-15.96,-5.749,8.86,20,0,113.1,108.8,133.5,98.7,7.8,6.8,27.21,0,100,55,50,56,67,60.64,63.85,52.31,52.37,190.1,51.02,88.07
524,44,51.51,51.6,44.9,44.8,66.78,66.5,73.66,74.3,71.54,63.77,51.44,51.72,78.54,24.16,88.81,-34.43,59.13,58.55,2.476,1.892,50.85,4.089,0.8599,274.1,214.8,6.4,8.5,38.6,33.7,82.6,91.3,13.6,43,4.4,114.7,32.1,58.1,57,55,-17.39,-6.298,8.971,20,0,112.9,108.8,133.5,98.8,7.8,6.7,33.21,0,100,55,50,56,67,60.64,63.81,52.68,52.21,183.2,59.42,93.39
526,44,51.39,51.6,44.74,44.8,66.62,66.5,73.53,74.3,71.42,63.56,51.24,51.6,78.2,23.91,88.83,-34.54,59.8,58.47,3.225,1.901,50.69,4.147,0.8478,271.3,215.9,6.1,8.2,38.5,33.7,82.6,91.3,13.7,42.7,4.2,114.2,31.6,57.6,58,56,-14.02,-5.098,8.86,20,0,112.7,108.8,133.5,99,7.9,7,34.22,0,100,55,50,56,67,60.6,63.81,52.72,52.29,179,77.4,92.71
528,44,51.3,51.2,44.7,44.6,66.62,66.4,73.53,74.3,71.34,63.52,51.16,51.47,78.65,24.98,88.87,-35.2,59.18,57.86,2.844,1.526,50.74,4.101,0.8574,272.9,215,6.4,8,38.2,33.4,82.3,90.8,14.2,42.7,4.4,114,31.3,57.1,57,55,-17.73,-6.411,8.971,20,0,112.4,108.6,132,97.3,7.9,6.6,35.22,0,100,55,50,56,60,60.6,63.85,52.68,52.21,184.7,68.27,95.21
530,44,51.3,51.4,44.66,44.6,66.58,66.4,73.45,74.1,71.34,63.52,51.16,51.52,78.16,24.04,88.84,-34.73,59.79,58.47,3.225,1.901,50.58,4.157,0.8459,272.8,215.9,6.3,8.5,38.3,33.5,82.6,91.3,13.9,42.7,4.2,114.2,31.4,57.3,57,55,-14.01,-5.097,8.971,20,0,112.4,108.6,132,97.5,7.7,6.6,36.23,0,100,55,50,56,60,60.6,63.89,52.68,52.21,175.5,77.4,93.26
532,44,51.3,51.4,44.66,44.8,66.58,66.5,73.37,74.3,71.34,63.48,51.16,51.47,77.47,23.19,89.59,-35.3,59.68,58.36,2.851,1.53,50.66,4.142,0.8488,273.6,215.4,6.6,8.3,38.2,33.4,82.6,91.3,13.6,42.7,4.4,114,31.4,58.3,57,55,-11.9,-4.37,8.971,20,0,112,108.6,134,99.8,7.9,6.8,37.23,0,100,55,50,56,67,60.6,64.05,52.76,52.21,161.2,68.42,95.39
534,44,51.3,51.4,44.66,44.8,66.53,66.4,73.33,74.1,71.3,63.48,51.16,51.47,77.36,23.15,89,-34.79,59.75,58.42,2.854,1.531,50.61,4.151,0.8471,273.3,215.7,6.3,8.2,38.2,33.4,82.3,90.8,13.6,42.7,4.4,114.2,31.9,57.4,57,55,-11.33,-4.165,8.971,20,0,112.2,108.2,133.5,99.2,7.6,6.8,38.24,0,100,55,50,56,60,60.64,63.93,52.8,52.25,169,68.5,93.87
536,44,51.34,51.4,44.7,44.6,66.58,66.5,73.33,74.3,71.34,63.52,51.16,51.52,76.98,22.71,89.1,-34.83,59.65,57.96,3.217,1.529,50.66,4.14,0.8492,273.6,215.4,6.4,7.7,38.3,33.4,82.3,90.8,13.6,42.7,4.5,114,31.9,57.4,57,55,-10.28,-3.799,8.971,20,0,112,108.4,133,98.5,7.8,6.8,39.25,0,100,55,50,56,67,60.64,63.97,52.88,52.29,163.8,77.21,95.59
538,45,51.34,51.4,44.74,44.6,66.62,67.2,73.33,74.7,71.3,63.44,51.16,51.56,75.63,22.91,88.53,-35.81,59.08,57.39,3.572,1.89,50.76,4.092,0.8593,270.4,214.6,6.3,8.5,38.5,33.7,83.2,92.3,14.5,42.7,4.4,114.2,31,58.8,58,56,-7.442,-2.799,8.86,20,0,111.8,108.4,133.5,99.3,7.5,6.6,0,0,100,38.97,47.93,56,67,60.64,64.01,52.8,52.33,163.2,85.72,95.09
540,45,50.57,50.9,45.8,46.1,67.15,66.5,72.22,72.3,70.56,60.94,50.54,50.86,56.73,18.61,107.5,-69.4,43.03,42.81,2.868,2.649,43.71,3.461,1.016,268.3,216.8,7.9,6.9,38.2,33.4,79.2,85.4,10.5,44.4,6.2,118.1,38.6,52.5,49,47,-4.46,-2.236,9.926,20,0,112,108.2,130,95.7,5.8,4.8,0,0,100,32.76,47.52,56,67,60.64,63.52,51.04,51.06,155.2,68.83,161.5
542,45,49.91,49.5,45.07,44.8,67.44,67.6,72.76,73.3,70.6,59.34,49.81,50,59.56,24.14,126,-90.57,42.99,42.05,1.728,0.7854,41.07,3.681,0.9552,268.6,212.9,4.8,5.9,40,35,79.2,85.4,10.5,43.8,4,119.7,40.7,50.6,47,45,-17.16,-8.196,10.19,20,0,111.8,108.2,132.5,94.2,5.7,4.6,0,0,100,26.55,47.1,56,67,60.64,63.6,50.34,50.37,195.7,41.47,179
544,45,48.6,48.7,44.74,44.8,68.05,67.8,72.31,72.2,70.6,57.13,48.54,48.77,47.46,19.02,150.2,-121.7,34.64,34.06,2.113,1.528,37.75,3.227,1.09,267.6,215.2,4.9,5.1,40,35,77.3,82.4,8.3,44.1,4.6,122.7,45.2,47.6,44,42,-7.319,-4.386,10.6,20,0,112,108,131.5,95.6,4.4,3.9,35,0,100,23,47,56,67,60.64,63.56,49.89,49.38,156.4,50.7,206.9
546,45,48.64,48.7,45.02,45.1,67.39,67,71.45,71.4,69.78,56.6,48.54,48.89,45.51,18.7,148.1,-121.2,32.6,31.64,3.229,2.272,37.38,3.066,1.147,269.6,216.2,6.1,5.2,39.4,34.5,76.6,81.4,8,44.3,5.1,126.3,49.4,47.2,43,41,-8.037,-5.022,10.74,20,0,112.4,108.2,130.5,95.2,4.4,3.4,35,0,100,23,47,56,67,60.64,63.32,50.18,49.63,167.9,77.5,212
548,45,48.64,48.7,44.9,44.9,67.15,67.2,71.28,71.7,69.54,56.48,48.5,48.85,46.4,19.61,146.6,-119.8,33.48,32.17,3.209,1.892,38.44,3.063,1.148,269.4,214.8,4.8,5.4,39.8,35,77.3,82.4,8.9,44.3,4.1,127.1,49.5,47.1,45,43,-6.989,-4.284,10.46,20,0,112.7,108.6,130.5,94.4,4.5,3.9,35,0,100,23,47,56,67,60.64,63.23,50.18,49.63,181.6,77.02,210.3
550,45,48.48,48.8,45.07,45.4,66.99,66.5,70.83,70.8,69.37,56.35,48.33,48.73,43.24,16.41,146.3,-119.5,30.35,29.04,3.552,2.243,36.43,2.929,1.2,269.7,213.4,6.1,5.4,39.2,34.3,76,80.4,7.3,44.4,5.3,127.4,51.4,46.2,43,41,-8.859,-5.828,10.74,20,0,113.1,108.6,130,94.9,4.1,3.5,35,0,100,23,47,56,67,60.68,63.19,50.06,49.51,157,85.25,216.2
552,45,48.72,48.8,45.15,45.3,66.74,66.7,70.75,71.2,69.13,56.31,48.54,48.89,45.18,18.3,144.3,-117.4,32.03,30.34,3.209,1.526,37.35,3.015,1.166,270.4,214.9,4.5,5.4,40.6,35.6,76.6,81.4,8.2,44.6,4,127.7,51.4,45.1,44,42,-8.885,-5.594,10.6,20,0,113.6,109,132,95.3,4.5,3.7,35,0,100,23,47,56,67,60.68,63.15,50.22,49.71,177.9,77.02,213.5
554,45,48.52,48.7,44.9,44.9,66.86,66.7,70.87,71.2,69.29,56.23,48.33,48.73,45.1,17.81,146.8,-119.5,32.65,30.95,3.604,1.907,37.31,3.076,1.143,269.9,216.6,4.6,5.4,40.3,35.3,76.6,81.4,8.4,44.3,3.9,126.8,50.2,45.6,43,41,-6.492,-4.094,10.74,20,0,114,109.2,130,94.7,4.5,3.6,35,0,100,23,47,56,67,60.64,63.15,50.1,49.55,170.3,86.5,213
556,45,48.48,48.5,44.9,44.8,66.86,66.5,70.83,71.2,69.29,56.23,48.25,48.69,44.36,17.23,145.9,-118.8,32.02,29.96,3.942,1.892,37.21,3.025,1.162,268.2,214.8,4.8,5.7,40.1,35.1,76.9,81.9,8.7,44.4,4.3,126.8,49.7,45.3,43,41,-6.174,-3.959,10.74,20,0,114,109.4,130,93.6,4.5,3.6,35,0,100,23,47,56,67,60.64,63.15,50.02,49.47,164.8,94.61,213.1
558,45,48.44,48.5,44.82,44.8,66.74,66.7,70.75,71.1,69.17,56.15,48.21,48.65,44.69,17.64,145,-118,32.29,30.24,3.93,1.886,37.17,3.054,1.151,267.4,214.2,4.7,5.5,40.1,35.1,76.6,81.4,8.7,44.4,4.3,126.8,50.2,46.1,43,41,-6.44,-4.099,10.74,20,0,114.5,109.4,131,94.7,4.6,3.7,35,0,100,23,47,56,67,60.68,63.15,49.98,49.38,171.5,94.32,211.7
560,45,48.4,48.5,44.82,44.8,66.74,66.7,70.79,70.9,69.17,56.15,48.25,48.61,45.37,18.19,145.8,-118.6,32.05,30.73,3.212,1.894,37.16,3.033,1.159,268.8,215,4.7,5.2,40.1,35.1,76.3,80.9,8.4,44.3,4.3,126.8,50.8,45.6,43,41,-9.705,-6.084,10.74,20,0,114.7,109.6,130,94.1,4.2,3.7,35,0,100,23,47,56,67,60.68,63.11,49.93,49.43,179.8,77.09,212.1
562,45,48.36,48.3,44.82,44.8,66.74,66.5,70.71,70.9,69.17,56.11,48.21,48.61,44.49,17.29,146.4,-119.1,31.76,30.44,3.587,2.266,37.17,3.004,1.17,269,215.5,4.7,5.4,40.1,35.1,76.3,80.9,8.7,44.3,4.2,127.1,50.8,45.8,43,41,-7.613,-4.866,10.74,20,0,114.9,110.1,132.5,95.9,4.2,3.5,35,0,100,23,47,56,67,60.72,63.15,49.98,49.43,170.9,86.1,213.1
564,45,48.4,48.5,44.86,44.8,66.7,66.5,70.79,71.1,69.13,56.07,48.21,48.57,45.78,18.63,146.1,-118.9,31.61,29.93,3.205,1.524,37.11,2.995,1.174,268.5,214.6,4.7,5.5,40.1,35.1,76.6,81.4,8.5,44.3,4.3,127.4,51.1,46.4,43,41,-12.7,-7.892,10.74,20,0,114.9,110.3,130.5,94.1,4.4,3.7,35,0,100,23,47,56,67,60.77,63.15,49.89,49.38,187.3,76.92,213.4
566,45,48.36,48.3,44.78,44.9,66.74,66.7,70.71,70.9,69.17,56.11,48.21,48.61,44.34,17.23,145.9,-118.7,31.88,30.57,3.56,2.249,37.13,3.018,1.165,268.1,213.9,4.8,5.4,40.1,35.1,76.3,80.9,8.4,44.3,4.2,127.4,51.1,45.3,43,41,-6.683,-4.286,10.74,20,0,115.1,110.3,131,94.9,4.2,3.7,35,0,100,23,47,56,67,60.72,63.23,49.89,49.38,164.8,85.44,211.9
568,39,48.36,48.5,44.78,44.8,66.66,65.6,70.71,70.6,69.17,56.15,48.21,48.61,46.26,17.61,148.6,-120,31.98,30.66,3.571,2.256,38.63,2.911,1.208,274,214.6,5.7,6,39.1,34.2,76.6,81.4,8.7,44.3,5.4,127.4,50.5,48.6,47,45,-11.57,-7.112,10.19,20,0,115.1,110.3,129.5,94.2,5,3.6,0,0,100,59.32,49,56,17.17,60.68,63.15,49.93,49.38,171.2,85.71,217.5
