Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
460,45,48.07,48.2,45.15,45.3,75.22,75.2,78.24,78.3,77.15,55.58,48.09,48.28,33.99,12.26,242.2,-220.4,26.21,26.36,1.747,1.896,36.3,2.538,1.385,269.4,215.3,4.1,0.6,41,36.1,78.9,84.9,1.3,44.9,3.9,135.3,56.4,49.1,42,40,8.935,7.476,10.89,20,0,115.1,110.9,132.5,95.8,3.1,3.1,20,0,100,10,48,56,22,56.1,70.97,48.5,48.52,19.78,41.92,240.1
462,45,48.07,48,45.15,45.3,75.3,75.4,78.32,78.3,77.23,55.62,48.05,48.24,34.13,12.31,243.6,-221.8,26.16,25.94,1.744,1.526,36.38,2.529,1.39,270.5,214.9,4.3,0.6,40.8,35.8,78.9,84.9,1.1,44.8,3.8,135.6,56.7,48.8,42,40,8.377,6.982,10.89,20,0,115.7,111.6,133.5,96.1,3.1,2.9,20,0,100,10,48,56,25,56.14,71.01,48.5,48.48,19.85,41.86,241.7
464,45,48.03,48,45.15,45.1,75.22,75,78.24,78.1,77.11,55.58,48.05,48.24,34.17,12.78,243,-221.6,25.82,25.97,1.746,1.894,36.4,2.494,1.41,270.8,215.1,4.3,0.8,40.8,35.8,78.9,84.9,1.1,44.8,3.8,135.3,56.7,49,42,40,7.042,5.861,10.89,20,0,116.2,111.8,133.5,96.4,3.1,2.9,20,0,100,10,48,56,22,56.18,70.73,48.5,48.48,21.09,41.9,241.9
466,45,47.99,48.2,45.11,45.1,75.13,75,78.2,78.1,77.11,55.58,48,48.2,34.69,12.34,243.4,-221.1,25.79,25.94,1.743,1.892,36.41,2.49,1.412,271.3,214.8,4.3,0.8,40.8,35.9,78.9,84.9,1.3,44.9,4.1,135.6,56.7,49,43,41,5.097,4.179,10.74,20,0,116.4,112.2,132.5,93.8,3.1,2.9,20,0,100,10,48,56,22,56.22,70.77,48.46,48.4,20.36,41.83,242.4
468,45,47.95,48.2,45.07,45.1,75.17,75,78.2,78.3,77.15,55.54,48,48.2,33.88,11.76,241.9,-219.8,25.73,26.25,1.739,2.254,36.42,2.484,1.415,268.6,214.4,4.3,0.6,40.8,35.8,78.9,84.9,1.1,44.9,4.1,135.6,56.7,49.6,42,40,7.758,6.512,10.89,20,0,116.7,112.7,131.5,94.3,3.3,3.1,20,0,100,10,48,56,22,56.3,70.81,48.46,48.4,19.46,41.74,239.4
470,45,47.99,48,45.07,45.1,75.22,75.2,78.24,78.1,77.11,55.54,47.96,48.2,33.97,12.71,242,-220.7,26.06,25.84,2.103,1.885,36.39,2.518,1.396,269.2,214.1,4.3,1.1,40.8,35.8,79.2,85.4,1.6,44.9,4.1,135.6,56.4,49,42,40,8.598,7.199,10.89,20,0,117.4,112.9,133,95.8,2.9,2.9,20,0,100,10,48,56,22,56.3,70.85,48.42,48.4,20.96,50.46,240.5
472,45,47.99,48,45.07,44.9,75.26,75.2,78.24,78.1,77.19,55.58,47.96,48.2,33.56,11.81,242.8,-221.1,26.17,25.95,2.112,1.893,36.43,2.526,1.392,269.6,215,4.1,1.1,41,36.1,78.9,85.4,1.3,44.9,3.9,135.9,56.7,49.5,42,40,10.47,8.874,10.89,20,0,117.4,113.3,133,96.3,3.1,2.9,20,0,100,10,48,56,22,56.34,70.93,48.46,48.4,19.42,50.68,240.8
474,45,47.99,48,45.07,45.1,75.22,75.2,78.24,78.1,77.19,55.58,48,48.2,34.07,11.83,243.2,-221,26.28,26.43,1.752,1.901,36.39,2.54,1.384,270.1,215.9,4.1,0.5,40.8,35.9,78.6,84.4,0.8,44.9,4.1,135.6,57,49.6,42,40,8.991,7.505,10.89,20,0,117.8,113.3,133.5,97.1,3.1,3.1,20,0,100,10,48,56,22,56.3,70.89,48.46,48.44,19.46,42.04,240.7
476,45,47.95,48.2,45.07,45.1,75.26,75.4,78.28,78.3,77.19,55.58,47.96,48.2,34.06,12.28,243.1,-221.4,25.71,25.86,2.104,2.252,36.39,2.484,1.415,270,214.2,4.3,0.9,40.8,35.8,79.2,85.4,1.1,44.9,4.1,135.6,57,50,43,41,7.031,5.871,10.74,20,0,118.1,113.6,133,95.9,3.1,3.1,20,0,100,10,48,56,25,56.38,70.89,48.42,48.4,20.32,50.49,241.3
478,44,47.95,48,45.07,44.9,75.13,74.4,78.2,77.8,77.11,55.5,47.96,48.2,34.22,12.18,241,-219,25.77,25.91,2.108,2.257,38.5,2.353,1.494,267.6,214.6,4.8,1.1,40.3,35.3,78.9,84.9,1.1,44.9,4.5,135.6,56.4,49.5,44,42,8.757,7.278,10.6,20,0,118.1,113.8,133,94.9,3.4,2.9,80.86,0,100,22.07,48,56,17,56.38,70.77,48.66,48.4,20.32,50.6,238.9
480,44,50.77,51.7,45.8,45.6,73.37,73.6,78.16,79.4,76.82,60.86,50.26,51.19,53.63,14.98,178.8,-140.1,44.36,39.76,8.318,3.714,49.49,3.152,1.115,268.8,214.3,5.9,1.9,39.5,34.6,81.3,88.9,4.2,44.4,4.9,127.1,45.5,54.3,58,56,16.91,8.968,8.86,20,0,118.1,114,133.5,97.9,5.9,6.3,51.03,0,100,34.48,48,56,17,56.38,71.34,56.53,54.09,24.04,82.04,209
482,44,52.16,53,45.6,45.8,74.4,74.3,80.54,80.7,79.57,66.18,51.85,52.46,68.55,10.82,149.4,-91.7,58.96,56.16,5.425,2.633,51.81,4.001,0.8789,267.9,215.5,6.6,1.9,39.4,34.3,82.6,91.3,3.7,43.9,4.7,115.6,33,57,60,58,18.1,7.51,8.641,20,0,117.8,114,133.5,98.2,6.4,7.2,26.21,0,100,46.9,48,56,17,56.38,73.55,54.48,53.77,15.12,130.2,167.2
484,44,54.87,56.1,46.58,46.8,71.53,69.7,79.47,78.3,77.64,69.99,54.56,55.32,88.55,20.39,85.34,-17.18,74.54,71.75,6.909,4.112,58.9,4.45,0.7901,267.6,215.9,7.7,2.4,39.1,34.2,81,87.9,3.5,44.1,4.8,110.7,29.5,53.9,68,65,9.646,3.098,7.914,20,0,117.6,113.8,133,97.7,8.6,9.3,75,100,100,98.93,57,56,54,56.38,65.53,64.92,58.23,53.54,24.78,42.61
486,44,56.71,57.2,46.87,46.6,70.18,70.1,79.31,79.9,76.58,69.99,55.25,56.88,101.7,30.42,73.42,-2.109,87.65,74.67,14.5,1.518,65.84,4.681,0.7512,267.5,213.8,8.3,2.4,38.5,33.7,82.3,90.8,5.5,43.6,4.7,106.7,24.1,57.3,76,73,16.34,4.568,7.139,20,0,116.7,113.6,133,98.5,9.8,10.4,75,100,100,97.32,57,56,57,56.1,64.09,69.3,62.86,91.3,53.98,-4.555
488,44,56.75,56.9,46.09,45.6,70.83,70.8,80.82,81,77.77,70.77,55.09,56.8,111.5,34.14,78.14,-0.7412,95.88,80.93,15.38,0.4279,70.83,4.76,0.7387,268,215.9,7.5,3,38.2,33.5,83.8,93.3,4.9,42.2,4.1,105.9,22.1,60.1,81,78,15.76,4.019,6.677,20,0,116,113.1,133,99.2,10.2,11.1,80,100,100,95.7,57,56,60,55.85,63.56,68.69,62.73,106.3,61.98,-9.559
490,44,56.26,56.3,45.35,45.1,71,70.8,81.27,81.3,78.05,70.89,54.72,56.35,114.6,35.92,79.87,-1.197,97.59,83.81,14.57,0.7922,71.82,4.777,0.736,267.7,214.8,7.1,2.7,38,33.2,84,93.8,4.9,41.7,3.7,105.7,21.9,60.6,82,79,12.03,2.987,6.586,20,0,115.3,112.9,137,103.2,10.4,11.2,80,100,100,94.09,57,0,60,55.57,63.03,68.15,62.24,115.5,59.11,-13.22
492,44,55.93,56,45.02,44.8,70.83,70.8,81.15,81,77.93,70.73,54.43,55.98,114.3,35.68,79.78,-1.189,97.71,84.28,13.85,0.4262,71.46,4.807,0.7314,265.9,215,7.2,2.8,37.6,32.9,83.8,93.3,5.1,41.5,3.9,105.5,21.7,60.4,82,79,13.21,3.289,6.586,20,0,114.7,112.2,134.5,101.3,10.4,11.2,85,100,100,92.48,57,56,60,55.32,62.95,67.75,61.91,112.3,57,-14.99
494,44,55.77,55.8,44.82,44.6,70.67,70.4,80.99,81,77.77,70.6,54.23,55.86,113.7,35.49,78.91,-0.7307,97.72,83.98,14.53,0.7897,70.73,4.857,0.7238,264.4,214.2,7.2,3,37.4,32.7,83.2,93.3,5.2,41.4,4,105.3,21.9,60.6,82,79,14.66,3.669,6.586,20,0,114.2,111.8,134,100.8,10.4,11.2,85,100,100,90.87,57,56,60,55.16,62.91,67.79,61.79,109.9,58.17,-16.99
496,44,55.69,55.8,44.78,44.8,70.55,70.3,80.86,80.7,77.68,70.48,54.1,55.81,114.4,35.26,79.86,-0.7366,97.9,83.72,15.35,1.163,70.76,4.865,0.7228,266.1,215.4,7.4,2.8,37.2,32.5,83.2,92.8,4.6,41.2,4,105.1,21.9,60.1,81,78,12.8,3.183,6.677,20,0,113.8,111.3,134.5,101.3,10.3,11.2,85,100,100,89.26,57,56,57,55.07,62.87,67.99,61.83,108.6,59.8,-12.84
498,44,55.64,55.8,44.78,44.6,70.51,70.3,80.78,80.5,77.64,70.44,54.06,55.81,113.3,34.61,79.4,-0.7317,97.73,83.52,15.75,1.533,70.52,4.873,0.7215,264.6,215.9,7.4,2.7,37.4,32.7,83.2,92.3,5.4,41.2,3.8,105.1,21.1,60.1,82,79,15.87,3.985,6.586,20,0,113.1,111.1,135,101.8,10.1,11,85,100,100,87.65,57,56,57,55.03,62.87,68.03,61.87,106,61.36,-13.72
500,44,55.64,55.8,44.78,44.6,70.51,70.4,80.74,80.8,77.64,70.44,54.06,55.81,113.6,34.4,79.98,-0.7371,97.7,83.49,15.74,1.532,70.69,4.859,0.7236,266.5,215.8,7.2,2.4,37.4,32.7,83.2,92.3,5.1,41.2,3.8,105.1,21.4,60.8,82,79,14.61,3.656,6.586,20,0,112.7,110.9,134.5,101.1,10.4,11.2,85,100,100,86.04,57,56,60,54.99,62.91,68.03,61.87,104.3,61.34,-11.69
502,44,55.69,56,44.86,44.8,70.55,70.3,80.82,80.8,77.72,70.52,54.15,55.9,114.2,34.44,80.06,-0.2826,96.36,82.66,15.58,1.882,70.79,4.786,0.7346,266.8,213.7,7.4,2.7,37.4,32.7,83.5,92.8,4.9,41.4,4,105.1,21.6,60.3,81,78,8.004,1.993,6.677,20,0,112.4,110.5,133.5,102.8,10.4,11.2,85,100,100,84.43,57,56,57,54.99,62.87,68.2,62.04,105,60.73,-8.65
504,44,55.77,56,44.9,44.8,70.51,70.3,80.78,80.8,77.64,70.48,54.19,55.94,114.2,34.9,79.61,-0.2833,97.85,83.62,15.77,1.534,70.41,4.887,0.7195,266.8,216.1,7.6,2.7,37.2,32.5,83.5,92.8,4.8,41.2,3.8,104.9,21.6,60.1,82,79,12.84,3.197,6.586,20,0,112.2,110.3,136,102.8,10.5,11.2,85,100,100,82.82,57,56,57,54.95,62.74,68.32,62.12,107.5,61.03,-13.44
507,44,55.81,55.8,44.9,44.8,70.55,70.4,80.82,80.7,77.68,70.52,54.23,55.94,114.1,34.85,79.51,-0.2822,97.98,83.79,15.36,1.163,70.55,4.883,0.72,266.5,215.6,7.6,2.5,37.2,32.5,83.2,92.3,5.1,41.4,4.2,105.1,21.6,60.3,82,79,13.94,3.476,6.586,20,0,111.8,109.8,135,102,10.3,11,85,100,100,81.21,57,56,60,54.91,62.82,68.24,62.08,105.7,59.85,-14.32
508,44,55.85,56,44.9,45.1,70.63,70.9,80.78,80.5,77.64,70.44,54.19,55.94,113.1,34.98,80.26,-2.108,98.61,83.64,15.77,0.7975,61.94,5.598,0.6281,267.4,216.2,5.9,1.3,39.2,34.3,81.8,89.4,3.4,41.7,2.3,105.1,23.1,54.9,65,63,10.87,2.733,8.116,20,0,111.6,109.8,129.5,93.9,9.3,10.9,10.28,0,100,65,51,56,67,54.87,62.78,68.36,62.16,106.1,61.04,-11.26
510,44,55.15,54.9,47.36,47.2,68.75,67.8,76.32,75.2,73.79,67.12,54.64,55.2,84.55,28.19,74.47,-18.11,69.96,65.34,5.056,0.4271,50.93,4.83,0.7279,267.9,215.4,8.6,1.7,38.6,33.8,76.9,81.9,3,44.3,5.7,106.9,29.6,47.6,58,56,-0.3499,-0.1177,8.86,20,0,111.3,109.4,132.5,97.8,7.3,7.7,0,0,100,65,51,56,67,54.87,60.53,56.44,56.51,119.5,121.3,32.86
512,44,53.27,52.5,45.64,44.9,66.82,66.1,74.31,73.6,71.83,65.16,53,53.19,84.07,27.88,74.86,-18.67,68.11,65.7,1.739,-0.6715,50.81,4.713,0.7459,269.3,214.2,6.9,1.7,38.2,33.4,75.3,79.4,3,42.9,4.7,105.1,29.6,46,57,55,-5.289,-1.789,8.971,20,0,111.3,109.2,131,96.7,7.4,7.4,18.63,0,100,65,51,56,54,54.87,59.96,53.74,53.81,131.5,41.73,32.94
514,44,51.43,51.1,43.84,43.6,66.13,65.8,73.49,72.5,71.46,64.42,51.24,51.52,82.98,22.9,79.27,-19.19,68.32,66.63,2.491,0.7969,48.08,4.996,0.7037,270.3,216,5,1.9,38.6,33.8,74.4,78,1.6,41.7,3.1,102.8,28.4,44.2,54,52,-3.476,-1.192,9.315,20,0,111.1,108.8,131.5,97,6.6,7.5,25.31,0,100,65,51,56,50,54.83,61.19,51.9,51.96,86.45,59.78,43.12
516,44,51.3,51.4,44.62,44.8,65.1,64.8,71.53,71.1,69.99,63.48,51.28,51.56,72.44,17.39,73.34,-18.29,60.08,59.86,2.484,2.266,45.76,4.616,0.7616,270.5,215.6,6.9,2.1,37.7,33,73.2,76,2.9,42.7,5,103.7,30.5,42.5,52,50,2.315,0.9089,9.553,20,0,110.7,108.8,131,97.5,6.4,6.8,21.98,0,100,65,51,56,44,54.83,62.09,51.82,51.76,57.48,59.62,49.71
518,44,51.3,51.4,44.45,44.4,64.98,64.7,71.41,71.2,69.99,63.48,51.24,51.47,71.83,15.86,72.72,-16.76,61,60.42,2.099,1.517,45.56,4.708,0.7468,268.2,213.7,6.6,2.1,38,33.2,73.2,76,3.1,42.4,4.5,103.7,30.3,42.8,52,50,7.51,2.974,9.553,20,0,110.3,108.6,130.5,96.7,6.2,6.8,28.66,0,100,65,51,56,44,54.87,62.37,51.82,51.76,50.74,50.37,45.36
520,44,51.26,51.2,44.45,44.4,64.98,64.8,71.32,71.1,69.99,63.4,51.16,51.39,71.35,15.04,74.09,-17.78,61.06,60.11,2.113,1.16,45.59,4.709,0.7467,269.9,215.1,6.4,2.1,38,33.2,72.8,76,2.7,42.4,4.4,103.7,30.7,42.8,52,50,9.432,3.76,9.553,20,0,110.1,108.4,129.5,95.5,6.3,6.8,30.34,0,100,65,51,56,44,54.91,62.46,52.02,51.8,47.84,50.7,50.92
522,44,51.3,51.4,44.45,44.6,64.98,64.8,71.28,71.1,69.94,63.44,51.16,51.47,70.41,14.94,72.68,-17.21,61.01,59.7,2.828,1.517,45.52,4.713,0.746,268.1,213.7,6.4,2.1,38,33.2,73.2,76,3.2,42.5,4.8,103.5,30.1,42.5,52,50,12.46,5.034,9.553,20,0,110.1,108,130.5,96.7,6.3,7,27.01,0,100,65,51,56,44,54.95,62.5,52.51,52.09,47.52,67.86,47.87
524,44,51.34,51.6,44.57,44.6,65.02,64.7,71.32,71.1,70.03,63.48,51.24,51.6,71.07,14.62,73.82,-17.37,60.08,59.14,3.181,2.239,45.66,4.626,0.76,270.6,213,6.7,1.7,37.7,33,72.8,75.5,3.1,42.5,4.8,103.5,30.3,42.8,52,50,7.022,2.81,9.553,20,0,110.1,108,128,94.2,6.3,7.2,28.69,0,100,65,51,56,44,54.99,62.46,52.68,52.25,47.01,76.35,53.82
526,44,51.43,51.6,44.57,44.6,65.02,65,71.32,71.2,70.03,63.52,51.28,51.64,70.72,14.55,73,-16.82,61.26,59.94,3.205,1.89,45.75,4.708,0.7469,269.3,214.5,6.9,2,37.7,33,73.2,76,2.9,42.5,4.5,103.7,30.3,43.5,52,50,12.48,5.018,9.553,20,0,109.6,108,129,94.7,6.2,7,30.36,0,100,65,51,56,47,55.03,62.46,52.76,52.33,47.03,76.92,48.15
528,44,51.43,51.6,44.66,44.6,65.06,65,71.36,71.2,70.07,63.56,51.32,51.68,70.73,14.55,73,-16.82,60.87,59.91,3.223,2.268,45.8,4.672,0.7526,269.3,215.8,6.6,2,37.7,33,73.2,76,2.9,42.4,4.4,103.5,30.5,42.8,52,50,11.12,4.473,9.553,20,0,109.4,107.7,129,95,6.2,7,32.04,0,100,65,51,56,47,55.12,62.46,52.8,52.33,47.56,77.35,48.3
530,44,51.43,51.6,44.57,44.6,65.1,65,71.45,71.4,70.11,63.6,51.32,51.64,70.95,14.96,72.76,-16.77,61.08,60.13,2.831,1.884,45.87,4.682,0.7509,268.4,213.9,7,1.8,38,32.9,73.2,76,2.9,42.5,4.9,103.5,30.5,43,52,50,11.16,4.475,9.553,20,0,109.4,107.7,130.5,96.2,6.4,7,33.72,0,100,65,51,56,47,55.16,62.5,52.8,52.33,48.9,67.95,46.58
532,44,51.43,51.6,44.62,44.6,65.14,65,71.45,71.2,70.11,63.6,51.32,51.64,70.73,15.01,73,-17.28,60.97,60.02,2.843,1.892,45.93,4.668,0.7532,269.3,214.8,6.9,2.3,37.7,33,73.5,76.5,3.2,42.5,4.8,103.5,30.2,43.5,52,50,11.64,4.681,9.553,20,0,109.2,107.5,130.5,96.7,6.2,7,35.39,0,100,65,51,56,47,55.2,62.5,52.84,52.37,49.34,68.24,47.87
534,44,51.47,51.6,44.66,44.6,65.18,65,71.53,71.4,70.19,63.64,51.36,51.72,71.64,15.1,73.93,-17.39,60.83,59.88,3.201,2.253,45.98,4.651,0.7559,271,214.3,6.6,2,38,33.2,73.5,76.5,2.9,42.5,4.5,103.7,30.2,43,52,50,7.977,3.167,9.553,20,0,123.5,107.7,129.5,95.3,6.4,7,37.07,0,100,65,51,56,47,55.24,62.5,53.09,52.41,49.93,76.83,51.49
536,44,51.55,51.7,44.66,44.6,65.22,65.1,71.57,71.4,70.23,63.68,51.4,51.76,71.15,15,73.42,-17.27,61.87,60.55,3.217,1.896,46.05,4.724,0.7443,269.1,215.4,6.8,2.1,38,33.2,73.2,76.5,2.9,42.5,4.8,103.5,30.5,43.5,52,50,13.42,5.363,9.553,20,0,128.5,107.7,130,96.2,6.3,6.9,38.74,0,100,65,51,56,47,55.2,62.58,53.25,52.62,48.76,77.21,47.2
538,45,51.59,51.6,44.7,44.8,65.35,65.8,71.69,72,70.27,63.68,51.4,51.76,70.42,15.75,73.12,-18.46,61.42,59.74,3.194,1.518,46.3,4.664,0.7539,266.4,213.8,7.1,2.3,38,33,74.1,77.5,3.8,42.5,4.8,103.7,29.6,45,52,50,14.66,5.923,9.553,20,0,109.2,107.5,129,95,5.9,6.8,0,0,100,48.62,47.93,56,50,55.24,62.58,53.17,52.7,51.51,76.65,48.74
540,45,50.77,51.1,45.72,45.9,65.35,64.5,70.14,69.7,68.88,61.02,50.79,51.06,53.38,14,87.58,-48.2,45.48,45.63,2.491,2.64,40.67,3.932,0.8943,267.5,216.1,7.6,1.5,38.3,33.5,71.2,73,1.8,44.3,5.8,108.2,36.8,39.5,46,44,12.92,6.885,10.32,20,0,109.2,107.1,127.5,93.3,5,5.2,0,0,100,40.34,47.52,56,44,55.16,60.94,51.29,51.31,58.06,59.78,128.1
542,45,50.08,49.8,44.82,44.8,65.76,65.9,70.71,70.4,69.21,59.75,50.01,50.16,55.76,16.91,106.5,-67.6,47.04,46.45,1.376,0.7923,38.32,4.315,0.8147,270.2,214.8,5.4,1.2,39.2,34.3,71.6,73.5,1.4,43.2,4,109.2,37.6,39.7,44,42,7.631,3.892,10.6,20,0,109,107.3,127,91.5,4.5,5.2,0,0,100,32.07,47.1,56,54,55.2,61.64,50.51,50.53,63,33.03,152.3
544,45,48.48,48.3,44.7,44.9,66.21,65.4,69.97,68.7,68.68,56.6,48.37,48.65,42.39,14.6,135.9,-108.1,34.14,33.18,2.497,1.538,32.91,3.648,0.9639,270.2,216.7,5,0.5,40.1,35.1,69.2,70,0,43.9,4,113.1,43.7,34.7,38,37,3.912,2.625,11.36,20,0,109.2,107.5,126.1,90.2,3.3,3.2,35,0,100,23,47,56,50,55.16,59.79,49.81,49.34,75.52,59.93,204.2
546,45,48.72,49,45.39,45.4,65.14,65,68.46,68.3,67.24,55.7,48.62,48.89,37.32,13.68,130,-106.3,29.89,28.93,2.481,1.529,33.88,3.101,1.134,270.2,215.3,5.9,0.9,39.4,34.5,69.5,70,1.4,44.6,5.2,120.4,50.9,35.5,39,38,7.736,5.895,11.2,20,0,109.6,107.5,126.6,90.8,3.2,3.7,35,0,100,23,47,56,47,55.07,60.94,50.3,49.75,55.95,59.55,210.1
548,45,48.6,48.7,45.19,45.1,65.31,65.1,68.7,68.6,67.53,55.7,48.5,48.81,38.33,13.25,133.5,-108.4,30.45,29.51,2.834,1.886,34.07,3.143,1.119,270.8,214.1,5.5,0.5,40,34.8,69.5,70.5,1.4,44.6,4.6,121.5,52.2,35,39,38,6.388,4.74,11.2,20,0,110.1,107.5,126.6,90.8,3.5,3.4,35,0,100,23,47,56,47,55.07,61.02,50.26,49.71,53.44,68.01,211
550,45,48.48,48.5,45.07,45.1,65.39,65.3,68.78,68.7,67.65,55.7,48.33,48.73,38.1,12.71,134.1,-108.7,30.68,29.36,3.59,2.267,34.13,3.161,1.112,269.2,215.7,4.9,0.5,39.8,34.8,69.2,70,1.2,44.6,4.6,121.5,52.5,35.7,39,38,8.038,6,11.2,20,0,110.7,107.7,127,91.1,3.4,3.6,35,0,100,23,47,56,47,55.07,61.15,50.14,49.55,50.23,86.17,210.3
552,45,48.48,48.5,45.02,44.9,65.39,65.1,68.78,68.7,67.61,55.62,48.25,48.61,38.2,13.2,134.9,-109.9,30.96,28.91,3.214,1.16,34.14,3.189,1.103,269.9,215.1,5.1,0.8,39.8,34.8,69.5,70.5,1.2,44.6,4.8,121.5,52,35.7,39,38,8.691,6.471,11.2,20,0,111.1,108,126.6,90.7,3.4,3.6,35,0,100,23,47,56,47,55.07,60.98,50.06,49.47,53.62,77.13,212.1
554,45,48.4,48.3,44.94,44.9,65.39,65.3,68.74,68.6,67.61,55.58,48.21,48.57,37.81,12.76,135.6,-110.5,30.77,29.1,3.194,1.518,34.09,3.174,1.108,270.4,213.8,5.1,1.3,40,35,69.9,71,0.9,44.4,4.6,121.7,51.8,35.7,39,38,9.36,7.042,11.2,20,0,111.1,108.4,125.6,89.7,3.5,3.4,35,0,100,23,47,56,47,55.03,60.98,50.02,49.43,51.49,76.65,212.4
556,45,48.32,48.3,44.9,44.8,65.35,65,68.7,68.6,67.53,55.54,48.17,48.53,37.75,13.2,134.9,-110.4,30.55,29.24,3.21,1.893,34.06,3.154,1.115,270,214.8,5.1,0.9,39.8,34.8,69.5,70.5,0.9,44.4,4.6,121.5,51.7,35.5,39,38,8.763,6.602,11.2,20,0,111.6,108.8,126.1,91,3.6,3.4,35,0,100,23,47,56,47,55.07,60.98,49.93,49.38,53.64,77.03,211.5
558,45,48.27,48.3,44.82,44.9,65.35,65.3,68.66,68.4,67.49,55.5,48.13,48.49,37.32,13.22,135,-110.9,31.04,29.72,3.222,1.898,34.05,3.205,1.097,270.2,215.7,5.1,1.1,39.8,34.8,69.5,70.5,1.4,44.3,4.5,121.7,52.2,35.7,39,38,11.96,9.116,11.2,20,0,112,109,127,91.1,3.3,3.5,35,0,100,23,47,56,47,55.03,60.98,49.89,49.34,53.32,77.32,210.8
560,45,48.23,48.3,44.78,44.8,65.27,65.1,68.62,68.6,67.49,55.45,48.09,48.44,37.78,12.75,135.5,-110.5,31.21,29.88,3.239,1.909,34.04,3.224,1.091,270.2,216.8,5.1,0.6,39.8,34.8,69.2,70,1.2,44.4,4.6,121.5,52.2,35.2,39,38,10.93,8.228,11.2,20,0,112.4,109,127,91.1,3.6,3.4,35,0,100,23,47,56,47,55.07,60.98,49.85,49.3,51.81,77.73,210.6
562,45,48.19,48.3,44.78,44.8,65.27,65.1,68.62,68.4,67.49,55.45,48.05,48.4,37.63,12.7,135,-110,30.57,29.25,3.211,1.893,34,3.161,1.112,269.2,214.9,5.3,1.1,39.5,34.6,69.5,70.5,1.1,44.4,4.9,121.2,52.5,35.2,39,38,9.16,6.923,11.2,20,0,112.4,109,125.6,89.8,3.4,3.5,35,0,100,23,47,56,47,55.16,60.98,49.81,49.22,52.34,77.07,210.8
564,45,48.15,48.3,44.74,44.8,65.22,65.1,68.58,68.4,67.45,55.41,48,48.4,37.7,12.73,135.2,-110.2,30.28,28.97,3.542,2.237,34.04,3.127,1.124,269.7,212.9,5.3,0.8,39.8,34.6,69.2,70,1.1,44.3,4.8,121.5,52.5,35.5,39,38,7.918,5.973,11.2,20,0,112.7,109.4,127,91.2,3.4,3.5,35,0,100,23,47,56,47,55.12,60.98,49.77,49.18,52.07,85.02,211.9
566,45,48.11,48.2,44.7,44.9,65.22,65,68.58,68.4,67.45,55.37,47.96,48.32,37.84,12.78,136.2,-111.1,30.68,29.35,3.222,1.899,34.03,3.17,1.109,270.6,215.7,5,1.1,39.8,34.8,69.2,70.5,1.1,44.3,4.6,121.5,52.3,35.7,39,38,8.841,6.645,11.2,20,0,112.9,109.6,126.6,90.7,3.4,3.4,35,0,100,23,47,56,47,55.12,60.98,49.73,49.18,52.26,77.34,212.3
568,39,48.15,48.5,44.9,45.1,65.06,63.9,68.29,67.5,67.32,55.45,48.09,48.44,36.61,10.97,134.4,-108.8,28.96,28.37,3.194,2.613,34.83,2.923,1.203,271.8,213.9,6.2,1,38.9,34,68.5,69,0.9,44.4,5.5,122,52.8,35.8,43,41,7.925,6.157,10.74,20,0,112.9,109.8,127,91.7,3.6,3.4,50,0,100,59.32,49,56,17.17,55.12,60.94,50.02,49.22,45.21,76.67,214.4
570,39,50.32,50.3,43.51,42.7,64.65,65.8,70.83,72.8,69.58,61.88,49.89,50.45,69.22,14.06,86.16,-31.01,61.1,57.21,5.053,1.161,51.45,4.176,0.842,268.8,215.3,5.3,2.5,37.4,32.7,75.3,79.4,1.5,41.5,4.1,109.2,33.9,46.5,59,57,22.89,9.405,8.75,20,0,113.1,109.8,129,95.5,7,7.6,50,0,100,55.25,49,56,18.19,55.16,64.83,54.27,52.37,34.88,63.78,90.33
572,39,50.03,50.3,41.87,41.5,68.79,70,76.03,78.1,74.86,4.30E-38,49.56,50.29,81.15,13.15,838.4,-770.4,73.56,69.28,6.552,2.274,59.57,4.341,0.8099,268.8,216.3,5,2.6,36.5,31.9,80.4,87.9,1.2,39.9,3.6,103.9,23.5,56.2,69,66,32.91,11.53,7.814,20,0,112.9,109.8,132,99.3,8,8.8,65,0,100,51.19,49,56,19.2,55.2,69.09,55.13,52.7,22.71,64.61,246.6
574,39,50.44,50.6,41.54,41.4,72.51,73.8,80.29,81.8,78.95,66.67,49.81,50.66,86.71,14.91,136.9,-65.11,79.82,74.09,7.622,1.895,64.96,4.32,0.8139,267.6,215.2,5.3,2.6,36.2,31.6,84.6,94.8,1.1,39.6,3.3,104.7,20.6,63.1,76,73,40.71,13.35,7.139,20,0,112.7,109.6,132.5,99.8,8.2,9.1,65,0,100,47.12,49,56,20.22,55.24,72.24,55.71,53.27,21.05,75.17,122.8
