Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
458,45,50.12,50.3,45.97,46.1,75.46,75.6,79.68,79.4,78.17,59.59,50.01,50.41,47.14,16.79,207.8,-177.5,36.94,36,3.555,2.61,48.34,2.687,1.309,268.4,213.6,6.3,12.1,39.8,34.8,91.7,107.2,14.6,44.9,5.1,139.1,47.7,72.2,53,51,12.47,7.526,9.433,20,0,116,110.1,148.9,113.4,4,4.2,40,0,100,20,48,56,26,55.24,69.7,51.9,51.23,27.86,85.32,221.9
460,45,50.28,50.4,46.09,46.1,75.46,75.6,79.76,79.5,78.22,59.67,50.13,50.53,48.05,17.24,207.3,-176.5,37.82,36.49,3.605,2.277,48.51,2.741,1.283,268.3,216.6,6,12,40.1,35.1,91.5,107.2,14.4,45.1,5.1,139.7,47.7,72.9,54,52,12.56,7.433,9.315,20,0,116.4,110.1,147.9,111.8,3.9,4.3,40,0,100,20,48,56,26,55.24,69.62,52.02,51.39,28.77,86.52,221.1
462,45,50.2,50.3,45.84,45.8,75.79,75.9,80.21,80.2,78.63,59.67,50.01,50.41,49.36,17.68,211.7,-180,39.01,37.33,3.578,1.893,49.12,2.793,1.259,268,215,5.4,12.3,40.4,35.4,92.5,109.2,15,44.9,4.5,138.4,45.9,73.6,54,52,12.73,7.333,9.315,20,0,116.7,110.5,148.9,112.2,4.3,4.5,45,0,100,20,48,56,30,55.2,69.58,51.9,51.23,29.5,85.86,220.8
464,45,50.03,50,45.68,45.6,75.83,75.7,80.33,80.2,78.67,59.59,49.81,50.21,50.17,18.56,212.6,-181,38.8,36.76,3.559,1.519,48.63,2.805,1.253,267.4,213.8,5.4,12.3,40.4,35.4,92.5,109.2,14.2,44.8,4,137.8,45.3,73.6,54,52,8.661,4.91,9.315,20,0,116.7,110.5,148.4,111.7,4.3,4.4,45,0,100,20,48,56,26,55.24,69.25,51.69,51.06,31.78,85.42,221.2
466,45,49.87,49.8,45.52,45.4,75.83,75.7,80.41,80,78.71,59.51,49.64,50.04,51.05,19,213.8,-181.8,39.14,37.08,3.591,1.532,48.69,2.826,1.244,267.3,215.7,4.6,12.7,40.6,35.6,92.7,109.7,14.2,44.6,3.8,137.8,45.1,73.1,55,53,6.814,3.796,9.199,20,0,116.9,110.7,149.9,113.3,4.1,4.4,50,0,100,20,48,56,26,55.24,69.29,51.57,50.94,32.44,86.17,220.9
468,45,49.71,49.6,45.35,45.3,75.83,75.9,80.33,80,78.71,59.43,49.48,49.84,50.28,18.14,215.3,-183.2,39.04,36.99,3.214,1.161,48.61,2.824,1.245,268,215.1,4.9,12.2,40.8,35.4,92.5,109.2,14.7,44.4,4,137.4,44.6,73.1,55,53,9.096,5.145,9.199,20,0,116.9,110.9,150.4,113.8,4.3,4.3,50,0,100,20,48,56,30,55.24,69.09,51.41,50.74,31.43,77.13,222
470,45,49.54,49.6,45.19,45.1,75.83,75.9,80.33,80,78.63,59.3,49.31,49.71,49.99,18.94,214.5,-183.5,38.99,36.94,3.576,1.525,48.76,2.811,1.251,266.5,214.9,4.3,12.5,40.8,35.9,92.2,109.2,14.4,44.3,3.5,137.1,44.9,73.4,55,53,10.11,5.75,9.199,20,0,117.4,110.9,150.9,114,4.1,4.5,50,0,100,20,48,56,30,55.24,69.25,51.29,50.57,32.44,85.83,220.6
472,45,49.42,49.3,45.11,45.1,75.83,75.7,80.33,80,78.71,59.26,49.19,49.59,49.84,17.98,215.2,-183.4,38.54,36.5,3.569,1.522,48.83,2.775,1.267,265.7,214.4,4.5,12.2,40.6,35.6,92.2,108.7,14.4,44.3,3.5,137.1,44.9,73.3,55,53,9.125,5.208,9.199,20,0,117.4,110.9,149.4,112.3,4.3,4.2,50,0,100,20,48,56,26,55.24,69.46,51.16,50.49,30.35,85.65,220.6
474,45,49.3,49.3,44.98,45.1,75.83,75.9,80.33,79.9,78.71,59.18,49.07,49.51,50.15,18.09,217.5,-185.5,38.86,36.79,3.967,1.904,48.85,2.797,1.257,267.4,216.2,4,12.3,40.8,35.8,92.2,108.7,14.4,44.1,3.3,137.1,44.9,73.3,55,53,9.144,5.186,9.199,20,0,117.1,111.1,149.4,112.7,4,4.5,50,0,100,20,48,56,30,55.28,69.46,51.04,50.41,30.63,95.21,222.1
476,45,49.22,49.3,44.94,44.9,75.79,75.9,80.33,79.9,78.67,59.18,49.03,49.47,50.69,18.58,217.4,-185.3,38.41,36.72,3.958,2.268,48.85,2.764,1.272,267.8,215.7,4.3,12.6,40.6,35.6,92.5,109.2,14.4,44.1,3.3,136.8,44.3,73.4,55,53,5.663,3.178,9.199,20,0,117.4,111.1,149.9,113.3,4.2,4.5,50,0,100,20,48,56,30,55.28,69.29,51,50.37,31.81,95,222.6
478,44,49.17,49.3,44.94,44.8,75.83,75.7,80.37,80,78.75,59.14,48.99,49.39,50.6,18.09,218.4,-185.9,37.9,36.21,3.576,1.893,49.43,2.696,1.304,267.3,214.9,4.3,12.5,40.6,35.6,92.5,109.2,14.6,44.1,3.5,136.8,44.3,73.3,55,53,4.761,2.676,9.199,20,0,117.6,111.1,150.9,114.5,4.3,4.4,80.86,0,100,22.07,48,56,26,55.24,69.5,51.69,50.28,30.45,60.88,223
480,44,50.24,51.6,45.72,46.3,74.97,74.3,79.8,78.9,78.5,61.35,50.01,50.94,53.94,14.48,191.6,-152.1,40.75,38.69,8.402,6.337,50.73,2.825,1.245,268,216.4,6.2,13.6,40.1,35.1,92.2,108.7,14.7,44.8,4.7,136.2,44,74.1,58,56,4.363,2.301,8.86,20,0,117.6,111.3,148.9,112.6,4.8,5.3,46.03,0,100,34.48,48,56,18,55.24,69.83,55.38,53.23,23.82,93.93,213.9
482,44,52.82,53.6,47.07,47.3,73.82,73.5,79.68,79.4,78.42,65.9,52.96,53.4,65.34,14.02,139.8,-88.5,51.59,52.84,3.953,5.205,56.95,3.185,1.104,267.9,215.4,7.2,14,40.3,35.3,93.5,111.2,17,45.3,5.2,132,38.3,76.1,66,63,8.591,3.739,8.116,20,0,117.6,111.3,149.4,113,6,6.1,6.207,0,100,46.9,48,56,18,55.24,71.63,53.95,53.85,20.53,94.88,166.7
484,44,55.15,56.5,48.34,48.8,71.04,69,78.16,76.5,76.37,69.38,55.5,55.81,79.31,19.91,77.92,-18.52,60.8,63.88,2.835,5.907,62.04,3.446,1.02,267.2,214.2,7.9,16,40.8,35.9,92.5,109.2,17.1,46.1,5.1,127.7,34.9,73.1,72,69,-3.03,-1.087,7.52,20,0,117.1,111.3,149.9,112.8,7.5,7.8,41.07,30,100,90,57,56,52.16,55.32,63.93,56.61,56.02,55.49,68.04,48.17
486,44,55.73,55.5,47.69,47.3,68.95,68.6,77.01,76.4,74.78,68.76,55.54,55.73,89.72,24.9,66.93,-2.105,72.4,70.71,1.753,0.05963,63.47,4.011,0.8766,267,216.1,7.7,16.1,39.5,34.6,92.5,109.2,18.6,44.8,5.3,121.2,29,74.4,73,70,2.557,0.8106,7.424,20,0,116.7,111.1,148.9,113,7.8,8.4,42.68,30,100,90,57,56,52.4,55.24,62.87,56.94,56.43,78.36,42.08,-15.08
488,44,55.11,55,46.7,46.4,68.66,68.4,76.93,76.4,74.69,68.56,54.84,55.12,92.09,24.93,68.36,-1.195,75.89,73.46,2.497,0.05977,64.94,4.109,0.8557,267.3,216.6,7.9,16.3,38.5,33.7,92.7,109.7,18.7,43.8,5.3,119.5,27,75.5,75,72,7.988,2.467,7.233,20,0,116,110.9,148.9,114.1,7.8,8.7,59.3,30,100,90,57,56,52.64,55.2,62.78,57.55,56.26,78.86,46.56,-19.93
490,44,54.78,54.9,46.17,45.9,68.54,68.4,76.97,76.4,74.74,68.43,54.39,54.83,93.6,24.85,69.95,-1.191,76.86,73.35,3.93,0.4245,66.49,4.064,0.8651,266.4,214.2,7.9,16.1,38,33.2,92.5,109.2,18.9,43.2,5.2,118.8,26.5,75.8,76,73,7.623,2.316,7.139,20,0,115.3,110.3,149.4,115.4,8,9,65.91,30,100,90,57,56,52.89,55.2,62.74,57.8,56.3,79.02,63.23,-12.97
492,44,54.62,54.9,45.72,45.4,68.62,68.7,77.22,76.8,74.98,68.56,54.15,54.79,95.16,24.78,71.12,-0.7348,79.56,75.32,5.767,1.523,68.6,4.078,0.8622,265.7,214.5,6.8,16,38.9,33.8,93.5,111.2,19.1,42.9,4.1,118.5,24.8,76.4,78,75,13.75,4.109,6.952,20,0,114.9,110.3,149.4,114.7,8.1,9.5,67.52,30,100,90,57,56,53.13,55.12,62.87,59.15,56.88,76.73,60.98,-15.69
494,44,54.46,54.5,45.27,45.3,68.95,69.2,77.79,77.1,75.55,68.97,53.86,54.59,98.89,25.03,73.68,0.173,82.7,77.32,6.545,1.165,68.8,4.226,0.832,268.4,216.1,6.7,16.4,38.6,33.8,93.7,111.7,18.5,42.7,3.6,117.8,24.6,77.5,78,75,11.86,3.412,6.952,20,0,114.2,109.8,150.4,115.7,8.4,9.2,69.13,30,100,90,57,56,53.37,55.12,63.03,59.72,57.12,75.92,60.48,-13.24
496,44,54.7,54.9,45.64,45.6,68.99,69,77.79,77,75.55,69.05,54.02,54.83,97.82,24.88,72.31,0.6271,81.61,75.49,7.283,1.166,67.57,4.246,0.828,266.7,216.1,7.6,16.2,38.2,33.4,93.2,110.7,18.5,42.9,4.6,118.1,24.9,77.2,78,75,10.58,3.077,6.952,20,0,113.8,109.4,149.4,115.2,8.1,9.1,70.74,30,100,90,57,56,53.61,55.07,63.03,60.17,57.57,75.05,67.3,-11.73
498,44,54.83,54.7,45.6,45.4,68.99,68.9,78,77.5,75.6,69.05,54.1,54.91,99.33,26.49,72.22,0.6224,82.36,75.93,7.22,0.7896,68.81,4.208,0.8355,264.7,214.2,6.8,16.2,38.6,33.8,93.7,111.7,19.1,42.9,4.3,117.8,24.1,77.5,79,76,9.123,2.612,6.86,20,0,113.3,109.2,149.4,113.7,8.5,9.3,72.35,30,100,90,57,56,53.85,55.12,62.74,60.38,57.7,83.36,64.68,-13.6
500,44,54.91,54.9,45.64,45.4,69.07,69,78.12,77.8,75.64,69.13,54.19,55,100.4,27.56,72.19,0.626,82.61,76.19,7.21,0.7891,70.24,4.135,0.8503,266.3,213.9,6.2,16.5,39.2,34.3,94.3,112.7,19.3,42.9,3.7,117.8,23.8,78.5,80,77,7.787,2.206,6.768,20,0,113.3,108.8,151.4,116.3,8.6,9.5,73.96,30,100,90,57,56,54.09,55.07,62.74,60.5,57.78,86.25,63.62,-14.76
502,44,54.91,55,45.64,45.4,69.2,69,78.16,77.9,75.72,69.21,54.23,55.04,98.94,26.96,71.8,0.1708,83.47,77.35,7.285,1.166,70.51,4.162,0.8447,264.9,216.1,6.3,16.1,38.9,34,94,112.2,18.8,42.9,3.8,118.1,23.8,78.4,80,77,16.12,4.633,6.768,20,0,112.9,108.8,149.4,114.3,8.7,9.6,75.57,30,100,90,57,56,54.34,55.03,62.78,60.58,57.82,83.49,63.33,-20.45
504,44,54.95,55,45.64,45.3,69.16,69,78.16,77.8,75.72,69.17,54.27,55.04,99.85,27.09,72.59,0.1722,83.32,77.24,6.874,0.7924,71.21,4.114,0.8546,266.1,214.8,6,16.7,39.4,34.5,94.8,113.7,19.6,42.7,3.3,118.3,23.5,78.5,82,79,13.09,3.728,6.586,20,0,112.7,108.4,150.4,115.1,8.6,9.6,77.18,30,100,90,57,56,54.58,55.03,62.5,60.5,57.82,87.1,61.58,-17.04
506,44,54.87,54.9,45.6,45.3,69.11,68.9,78.16,77.6,75.68,69.13,54.19,54.95,100.2,27.52,72.54,0.1714,83.27,77.16,6.899,0.7948,71.41,4.1,0.8576,265.9,215.6,6.2,16.4,39.2,34.3,94.3,112.7,19.1,42.7,3.5,118.1,24,78.4,82,79,11.73,3.329,6.586,20,0,112.4,108.2,148.9,113.3,9,9.5,78.79,30,100,90,57,56,54.82,55.03,62.5,60.33,57.78,88.5,64.77,-16.93
508,45,54.78,54.9,45.52,45.4,69.2,69.5,78.12,77.6,75.68,69.05,54.06,54.87,98.26,26.9,72.99,-1.633,83.03,76.58,7.247,0.7931,66.38,4.398,0.7995,264.3,215,6.2,16.1,39.2,34.3,93.7,111.7,18.7,42.9,3.8,118.1,24.4,77.2,76,73,12.84,3.715,7.139,20,0,112.4,108.2,148.9,113.4,8.1,9.5,30.17,0,100,55,49,56,67,55.03,62.33,59.97,57.66,88.44,75.27,-12.97
510,45,52.7,51.9,44.53,44.4,69.61,68.9,77.42,75.7,74.98,65.94,52.1,52.46,87.66,27.39,101.4,-41.14,73.24,67.88,3.216,-2.145,54.13,4.757,0.7391,269.1,215.3,4.5,13.9,40.1,35.1,89.6,103.7,15.3,42.5,2.4,118.8,29.2,68.1,61,59,3.425,1.111,8.534,20,0,112.2,108,149.4,112.3,6.7,7.5,31.17,0,100,55,49,56,67,54.99,60.49,53.7,53.48,119.6,77.19,88.98
512,45,52.2,52.2,45.72,45.6,66.99,66.2,73.58,72.2,71.3,63.64,52.02,52.42,74,25.59,85.93,-37.53,58.02,56.33,3.574,1.891,53.14,3.838,0.916,269.5,214.7,8.2,14.4,37.4,32.7,86.6,98.3,16.1,43.4,6,121.5,34.6,66.1,60,58,-3.045,-1.171,8.641,20,0,112.2,107.7,145.4,112,6,6.6,27.18,0,100,55,49,56,60,54.99,59.39,53.33,52.95,139.8,85.77,92.81
514,45,51.59,51.4,45.02,44.9,66.21,66.1,72.72,71.8,70.76,63.03,51.4,51.72,73.04,21.9,86.81,-35.67,59.16,57.46,2.861,1.167,52.98,3.926,0.8956,269.3,216.2,7.5,15.1,37.2,32.5,86.9,98.8,17.1,42.9,5.5,120.4,33.5,65.8,60,58,4.159,1.619,8.641,20,0,112,107.7,145.9,112.9,5.7,6.5,33.18,0,100,55,49,56,54,54.91,60.49,52.64,52.37,94.2,68.67,91.05
516,45,51.22,51.2,44.78,44.9,66,65.8,72.1,71.2,70.48,62.78,51.03,51.31,68.56,18.26,86.49,-36.19,58.1,56.4,2.494,0.7978,51.65,3.955,0.8889,269.8,216.4,6.8,14.8,38,33.2,86,97.3,16.5,42.9,4.9,120.2,34.2,64.1,58,56,14.86,6.163,8.86,20,0,111.8,107.5,147.9,113.9,5.6,6.4,34.19,0,100,55,49,56,50,54.91,60.82,52.23,51.88,74.17,59.85,93.86
518,45,51.06,51.1,44.7,44.8,65.88,65.8,72.02,71.5,70.35,62.7,50.95,51.23,69.36,18.81,86.45,-35.9,56.93,55.98,2.475,1.525,51.92,3.855,0.9121,271.1,214.8,6.4,14.8,38.2,33.4,86.3,97.8,16.8,42.9,4.7,120.2,33.9,64.4,58,56,8.211,3.367,8.86,20,0,111.8,107.5,146.9,112.9,5.7,6.5,35.2,0,100,55,49,56,50,54.91,61.31,52.23,51.84,70.55,59.4,95.58
520,45,51.06,51.2,44.82,44.8,65.76,65.6,71.81,71.2,70.27,62.62,50.95,51.19,68.72,17.5,86.81,-35.59,55.87,54.92,2.111,1.16,51.24,3.834,0.9171,272.2,214.9,5.7,14.8,39.1,34.2,86,97.3,16.6,43,3.9,119.7,33.7,63.3,58,56,6.063,2.509,8.86,20,0,111.8,107.1,147.9,112.8,5.6,6.4,36.2,0,100,55,49,56,50,54.95,61.19,52.19,51.84,67.34,50.66,100
522,45,51.02,51.1,44.82,44.6,65.76,65.4,71.77,71.4,70.23,62.58,50.91,51.15,67.99,17.43,86.47,-35.91,55.73,54.78,2.119,1.164,51.27,3.822,0.9199,271.2,215.8,5.7,14.9,39.1,34.2,86.3,97.8,17.1,43,3.9,119.2,33.2,63.3,58,56,8.18,3.422,8.86,20,0,111.8,107.3,147.9,113.2,5.8,6.3,37.21,0,100,55,49,56,50,54.95,61.27,52.15,51.76,66.2,50.86,99.39
524,45,51.06,51.1,44.98,45.1,65.63,65.4,71.65,70.9,70.07,62.54,50.99,51.23,67.68,17.81,84.7,-34.83,54.11,53.53,2.099,1.518,50.58,3.761,0.9348,270,213.8,5.4,14.8,39.4,34.5,85.7,96.8,17,43.4,3.9,119.5,33.8,62.3,57,55,2.85,1.197,8.971,20,0,111.8,107.1,148.4,113.1,5.3,6.2,38.21,0,100,55,49,56,50,54.99,61.23,52.19,51.84,68.54,50.37,99.36
526,45,51.1,51.2,45.02,44.9,65.59,65.4,71.57,71.1,70.07,62.54,50.99,51.27,67.36,16.92,84.88,-34.44,54.48,53.53,2.481,1.528,50.54,3.79,0.9277,270.5,215.3,5.6,14.6,39.5,34.6,85.7,96.8,17,43.2,3.7,119.5,33.8,61.7,57,55,5.265,2.223,8.971,20,0,111.8,107.1,147.4,112.1,5.7,6.1,39.22,0,100,55,49,56,50,54.99,61.35,52.27,51.84,63.88,59.55,99.91
528,45,51.14,51.2,45.02,44.9,65.59,65.4,71.61,71.1,70.07,62.54,50.99,51.27,67.8,17.38,84.84,-34.42,55.11,53.78,2.493,1.167,50.61,3.828,0.9184,270.4,216.3,5.3,14.4,39.8,34.8,85.5,96.3,16.7,43.2,3.7,119.2,33.5,62.2,58,56,5.998,2.516,8.86,20,0,111.8,107.3,146.9,111.4,5.5,6.1,40.14,0,100,55,49,56,50,55.03,61.31,52.31,51.88,66.45,59.82,99
530,45,51.14,51.2,45.07,44.9,65.63,65.6,71.65,71.1,70.11,62.58,51.03,51.31,67.38,17.27,84.33,-34.22,54.69,53.74,2.49,1.534,50.57,3.802,0.9247,268.8,216.1,5.4,14.6,39.5,34.6,85.7,96.8,16.7,43.2,3.7,119.5,33.8,62.2,58,56,5.961,2.516,8.86,20,0,111.8,107.3,148.4,112.3,5.5,6.1,41.23,0,100,55,49,56,50,54.99,61.35,52.43,51.96,65.19,59.76,97.49
532,45,51.18,51.4,45.11,45.1,65.67,65.6,71.57,71.2,70.11,62.58,51.03,51.35,66.4,16.45,84.82,-34.88,54.39,53.08,2.844,1.526,50.64,3.777,0.9309,270.4,214.9,4.9,14.8,39.8,34.8,86,97.3,16.7,43.2,3.2,119.2,33.5,61.8,58,56,8.44,3.615,8.86,20,0,111.8,107.3,147.4,111.5,5.8,6.5,42.23,0,100,55,49,56,50,54.99,61.31,52.47,52,62.5,68.25,101.2
534,45,51.22,51.4,45.15,45.1,65.63,65.6,71.61,71.1,70.11,62.58,51.07,51.39,67.49,16.96,85.04,-34.51,54.41,53.09,2.845,1.526,50.58,3.782,0.9296,271.1,215,5.3,14.6,39.8,34.8,85.7,96.8,16.7,43.4,3.6,119.2,33.5,62.2,57,55,4.59,1.934,8.971,20,0,111.8,107.1,147.4,110.5,5.7,6.1,43.24,0,100,55,49,56,50,55.03,61.31,52.55,52.05,64.84,68.27,101.8
536,45,51.22,51.2,45.15,45.1,65.67,65.6,71.61,71.2,70.07,62.58,51.07,51.39,67.07,17.43,84.63,-34.99,54.42,53.1,2.845,1.526,50.63,3.779,0.9303,271.2,215,5.3,14.8,39.8,34.8,86,97.3,16.8,43.4,3.9,119.5,33.5,62.5,57,55,6.151,2.608,8.971,20,0,111.8,107.3,148.4,112.9,5.6,6.1,44.25,0,100,55,49,56,50,55.03,61.31,52.6,52.09,66.65,68.28,101
538,45,51.26,51.2,45.15,45.1,65.72,66.2,71.65,71.5,70.07,62.54,51.07,51.39,66.9,17.85,84.88,-35.83,54.92,53.23,2.852,1.162,50.83,3.799,0.9255,270.5,215.5,5.3,14.6,39.8,34.8,86.3,97.8,17.6,43.4,3.6,119.5,33.2,63.2,58,56,8.68,3.69,8.86,20,0,111.8,107.5,148.9,113.1,5.3,6.1,0,0,100,39.17,47.93,56,60,55.03,61.35,52.51,52.13,67.8,68.44,100.9
540,45,49.99,50.3,45.35,45.9,66.04,65.1,70.63,69.2,69.37,59.96,49.85,50.12,51.55,14.12,105.9,-68.43,41.28,39.97,2.46,1.152,41.91,3.463,1.015,269.9,213.5,6.8,13.4,39.1,34.2,82.1,91.3,12.7,44.4,5.3,123,40.9,57.1,48,46,5.804,3.203,10.06,20,0,111.8,107.5,145.9,110.8,3.9,4.4,0,0,100,34.21,47.52,56,47,55.03,59.51,50.38,50.41,75.74,59.05,168
542,45,49.91,49.8,45.52,45.3,65.67,65.9,70.14,70,68.68,58.73,49.85,50.04,49.81,16.31,111,-77.55,39.45,38.87,1.748,1.162,43.24,3.208,1.096,268,215.4,4.7,13.5,40.6,35.6,83.5,92.8,15.6,44.4,4,126.8,43.6,57.4,50,48,6.819,3.893,9.8,20,0,112,107.5,148.4,112,4.1,4.5,0,0,100,29.24,47.1,56,54,55.03,60.82,50.3,50.33,67.65,41.95,174.2
544,45,48.81,48.5,44.98,45.4,66.21,65.6,70.05,68.4,68.76,56.89,48.54,48.81,43.03,14.5,132.8,-104.2,34.16,31.75,2.471,0.05863,36.04,3.332,1.055,268.5,214.5,4.7,12.3,40.6,35.6,80.7,87.9,12.4,44.4,3.8,128.5,47.5,52.6,42,40,4.846,3.203,10.89,20,0,112.2,107.7,145.9,109.5,3,3.2,50,0,100,25,47,56,50,55.03,59.39,49.98,49.38,79.98,59.31,204.3
546,45,49.17,49.5,45.8,45.8,65.22,65.1,68.91,68.7,67.53,56.44,49.07,49.51,41.12,15.39,123.8,-98.1,30.02,29.08,3.921,2.976,38.93,2.712,1.297,267.9,213.7,5,12.6,40.8,35.9,81.3,88.9,14.3,45.1,4.1,134.1,52.8,53.5,45,43,-0.08425,-0.05828,10.46,20,0,112.4,107.7,145.4,110.2,3.4,3.5,45,0,100,25,47,56,47,54.99,60.61,50.79,50.24,65.71,94.11,205
548,45,49.17,49.3,45.68,45.8,65.55,65.4,69.19,68.7,67.9,56.6,48.95,49.39,40.75,14.51,126.4,-100.2,31.43,29.37,3.96,1.9,38.74,2.852,1.233,268.5,215.8,5.2,13.1,40.6,35.6,81.8,89.9,14.6,44.9,4.3,133.5,51.7,53.8,44,42,5.96,4.16,10.6,20,0,113.1,108.2,146.9,110.3,3.3,3.7,45,0,100,25,47,56,50,54.99,60.53,50.79,50.2,62.85,95.04,206.1
550,45,49.17,49.3,45.72,45.8,65.51,65.3,69.19,68.9,67.86,56.64,48.99,49.43,41.38,15.03,126,-99.66,30.92,29.23,3.941,2.258,38.81,2.801,1.255,269.7,214.8,5.4,13.1,40.4,35.4,81.5,89.4,14.5,45.1,4.7,134.4,52.6,54.1,44,42,2.007,1.379,10.6,20,0,113.6,108.4,147.4,111.1,3.5,3.5,45,0,100,25,47,56,47,54.99,60.49,50.83,50.24,65.6,94.59,207.1
552,45,49.22,49.5,45.72,45.8,65.51,65.3,69.15,68.7,67.86,56.64,49.07,49.51,40.82,14.53,125.7,-99.42,31.08,29.77,3.917,2.608,38.88,2.811,1.251,269,213.4,5.4,12.8,40.4,35.4,81.8,89.4,14.6,45.1,4.7,134.4,52.6,54,44,43,4.616,3.216,10.46,20,0,114.2,108.8,147.4,111.1,3.3,3.7,45,0,100,25,47,56,47,54.99,60.37,50.88,50.28,64.89,94,205.3
554,45,49.26,49.3,45.76,45.8,65.59,65.3,69.24,68.9,67.9,56.64,49.07,49.51,40.41,14.84,124.9,-99.32,31.43,29.73,3.96,2.268,38.89,2.841,1.238,266.3,215.8,5.4,12.9,40.4,35.4,81.8,89.9,14.5,45.3,5,134.7,52.9,54.5,45,43,7.293,5.133,10.46,20,0,114.7,109.2,145.9,109.5,3.5,3.5,45,0,100,25,47,56,47,54.99,60.45,50.92,50.33,65.26,95.04,202.9
556,45,49.26,49.3,45.76,45.8,65.59,65.4,69.24,69,67.94,56.64,49.07,49.51,40.4,14.38,125.3,-99.28,31.45,29.75,3.963,2.27,38.89,2.843,1.237,266.2,215.9,5.7,13.1,40.1,35.1,82.1,90.4,14.9,45.1,4.7,134.7,52.3,54.3,45,43,7.415,5.221,10.46,20,0,114.9,109.2,146.4,110.5,3.6,3.5,45,0,100,25,47,56,50,55.03,60.41,50.92,50.33,64.2,95.1,203
558,45,49.26,49.5,45.8,45.6,65.55,65.4,69.19,68.9,67.9,56.6,49.11,49.51,40.37,14.37,125.2,-99.21,30.83,29.52,3.566,2.252,38.94,2.783,1.263,266,214.2,5.5,13.2,40.3,35.3,82.1,90.4,14.8,45.1,5,134.7,52.6,54.3,45,43,5.413,3.814,10.46,20,0,115.1,109.6,146.4,111.3,3.5,3.7,45,0,100,25,47,56,50,55.03,60.37,50.92,50.33,64.65,85.58,203.3
560,45,49.22,49.3,45.68,45.8,65.59,65.4,69.28,68.9,67.9,56.6,49.07,49.47,41.03,15.36,125.8,-100.2,31.48,30.17,3.557,2.247,38.96,2.841,1.237,267.4,213.7,5.5,13.2,40.3,35.3,82.1,90.4,14.5,45.1,4.8,134.7,52.6,54.8,45,43,5.389,3.735,10.46,20,0,115.3,109.6,147.4,110.8,3.3,3.5,45,0,100,25,47,56,50,54.99,60.45,50.88,50.28,67.53,85.36,203.3
562,45,49.22,49.1,45.72,45.8,65.59,65.3,69.24,68.7,67.94,56.6,49.07,49.47,40.45,14.4,125.9,-99.87,31.33,30.01,3.581,2.262,38.81,2.838,1.239,266.5,215.1,5.5,13.4,40.4,35.3,82.1,90.4,14.8,45.3,4.8,134.4,52.3,55.5,45,43,6.724,4.728,10.46,20,0,115.6,109.8,147.4,110.8,3.3,3.3,45,0,100,25,47,56,47,55.03,60.45,50.92,50.28,63.8,85.93,203
564,45,49.22,49.3,45.68,45.6,65.59,65.6,69.24,68.9,67.94,56.64,49.03,49.47,40.59,14.45,125.9,-99.75,31.75,30.06,3.954,2.266,38.97,2.865,1.227,267.4,215.5,5.2,13.4,40.4,35.4,81.8,90.4,14.5,44.9,4.7,134.7,52.6,55.1,45,43,7.9,5.536,10.46,20,0,115.7,110.1,147.9,111.3,3.3,3.7,45,0,100,25,47,56,50,55.03,60.37,50.88,50.24,65,94.91,203.6
566,45,49.17,49.5,45.68,45.6,65.59,65.4,69.28,68.9,67.9,56.6,49.03,49.43,41.15,15.4,126.2,-100.5,31.14,29.83,3.558,2.248,38.84,2.819,1.247,268.2,213.8,5.2,12.9,40.4,35.4,81.8,89.9,14,45.1,4.8,134.4,52.9,54.6,45,43,3.638,2.514,10.46,20,0,115.6,110.3,147.4,110.7,3.5,3.9,45,0,100,25,47,56,50,55.03,60.37,50.88,50.24,69.3,85.4,204.8
568,39,49.22,49.5,45.68,45.8,65.51,64.5,69.24,68.6,67.94,56.64,49.03,49.47,42.3,14.73,128.3,-100.7,31.44,29.77,3.916,2.244,40.57,2.725,1.29,272.6,213.4,6.3,13.7,39.5,34.6,82.3,90.8,14.8,45.1,5.7,134.4,52.1,55.8,49,47,2.405,1.617,9.926,20,0,115.7,110.3,146.4,110.1,4.1,3.7,20,0,100,44.42,49,56,17.17,55.07,60.41,50.88,50.28,66.25,93.98,209.3
570,39,50.08,50,44.53,43.9,66.13,67.2,71.45,72.7,70.19,60.7,50.05,50.25,60.48,14.27,107.9,-61.72,49.64,49.42,1.743,1.526,52.76,3.308,1.063,272.8,215,4.7,15.3,39.2,34.3,88,100.8,19,43.2,4.1,126.3,38.3,66.1,61,59,14.64,6.883,8.534,20,0,116,110.5,147.4,111.8,5.7,6.1,20,0,100,40.97,49,56,18.19,55.12,64.87,50.55,50.53,35.11,41.84,147.9
