Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
460,45,49.26,49.5,45.19,45.1,75.46,75.6,78.32,78.3,77.23,57.34,49.27,49.51,32.2,12.28,223.7,-203.8,23.24,23.33,1.346,1.441,36.15,2.26,1.555,269.8,137.1,4.5,1.8,40.6,35.6,80.1,86.9,3,44.4,3.6,139.1,59.3,51.1,42,40,4.619,4.08,10.89,20,0,115.6,111.3,135.5,98.9,2.9,4.4,20,0,100,10,48,30,29,58.43,71.22,49.81,49.79,23.04,32.31,241.7
462,45,49.22,49.3,45.15,44.9,75.42,75.4,78.28,78.1,77.23,57.26,49.15,49.43,32.29,11.85,225.2,-204.7,23.21,22.84,1.578,1.206,36.11,2.26,1.556,270.5,136.9,4.5,2,40.6,35.6,80.1,86.9,3.6,44.4,4,139.1,58.6,51,40,39,4.19,3.691,11.04,20,0,116.4,111.6,136,99.6,2.7,4.4,20,0,100,10,48,30,24,58.43,71.38,49.69,49.67,21.95,37.87,243.1
464,45,49.17,49.3,45.15,45.1,75.46,75.4,78.37,78.3,77.31,57.3,49.15,49.43,32.66,11.82,225.1,-204.2,22.96,22.82,1.577,1.438,36.15,2.233,1.575,269.8,136.8,4.3,1.7,40.6,35.6,80.1,86.9,3.7,44.3,3.8,139.1,59,51.3,42,40,2.032,1.769,10.89,20,0,116.9,112,136.5,99.9,2.9,4.4,20,0,100,10,48,30,24,58.47,71.18,49.65,49.63,22.32,37.84,242.5
466,45,49.17,49.3,45.15,45.1,75.46,75.6,78.32,78.1,77.27,57.26,49.19,49.43,32.03,11.75,223.8,-203.6,22.79,22.88,1.333,1.427,36.13,2.217,1.586,268.4,135.8,4.3,2,40.6,35.6,80.1,86.9,3.9,44.4,4,139.4,58.7,51.5,42,40,3.643,3.235,10.89,20,0,117.1,112.4,138,101.6,2.7,4.4,20,0,100,10,48,30,29,58.47,71.26,49.69,49.67,22.06,31.99,240.9
468,45,49.17,49.3,45.15,44.9,75.42,75.2,78.32,77.9,77.19,57.26,49.15,49.43,32.67,12.74,224.2,-204.2,22.83,22.69,1.568,1.43,36.06,2.226,1.579,269.9,136.1,4.5,1.9,40.6,35.6,79.8,86.4,3.3,44.4,3.8,139.4,59.3,50.5,42,40,1.481,1.29,10.89,20,0,117.4,112.7,136,99.3,2.7,4.2,20,0,100,10,48,30,24,58.51,71.01,49.65,49.67,24.46,37.63,242.5
470,45,49.17,49.3,45.15,44.9,75.46,75.4,78.28,78.3,77.23,57.26,49.15,49.39,31.68,11.79,224.2,-204.3,23.18,23.04,1.356,1.216,36.1,2.258,1.557,269.3,138.1,4.3,1.8,40.6,35.6,80.1,86.9,3.3,44.3,3.7,139.4,59,51.3,42,40,6.202,5.567,10.89,20,0,117.8,113.1,135,100.6,2.9,4.2,20,0,100,10,48,30,24,58.47,71.3,49.65,49.63,22.07,32.55,241.6
472,45,49.17,49.3,45.11,45.1,75.42,75.4,78.28,78.3,77.27,57.26,49.15,49.39,32.17,11.34,224.8,-204,23.25,23.11,1.347,1.208,36.17,2.261,1.555,269.5,137.2,4.3,1.5,40.6,35.6,79.8,86.4,3.4,44.3,3.7,139.1,59.6,51,40,39,4.825,4.266,11.04,20,0,118.1,113.6,136,99.4,3.1,4.4,20,0,100,10,48,30,24,58.51,71.18,49.61,49.59,21.5,32.32,241.8
474,45,49.17,49.3,45.11,45.1,75.46,75.4,78.37,78.1,77.23,57.26,49.07,49.39,32.5,12.67,223.5,-203.7,23.02,22.42,1.796,1.196,36.07,2.244,1.567,268.5,135.8,4.3,2,40.4,35.4,80.1,86.9,3.7,44.4,3.8,139.1,59,50.5,42,40,2.712,2.373,10.89,20,0,118.1,113.3,136.5,99.8,2.5,4.4,20,0,100,10,48,30,24,58.51,71.14,49.61,49.59,24.1,43.11,241.6
476,45,49.17,49.1,45.11,44.9,75.42,75.4,78.24,78.1,77.23,57.21,49.11,49.35,31.53,11.28,223.6,-203.3,23.14,22.77,1.34,0.9694,36.11,2.253,1.561,268.1,136.5,4.5,1.5,40.4,35.4,80.1,86.4,3.7,44.3,4,139.1,59,50.6,42,40,6.591,5.944,10.89,20,0,118.5,113.8,134.5,97.8,2.7,4.2,20,0,100,10,48,30,24,58.51,71.3,49.57,49.59,21.17,32.17,240.8
478,44,49.13,49.1,45.11,45.1,75.34,74.4,78.24,77.6,77.19,57.26,49.11,49.35,32.61,11.8,223.8,-202.9,22.88,22.74,1.339,1.201,38.95,2.065,1.702,269.4,136.4,5.1,1.6,39.8,34.8,79.2,85.4,3,44.3,4.2,139.4,59.6,50.3,43,41,4.762,4.154,10.74,20,0,118.8,114.2,135,98.7,3,4.2,65.86,0,100,22.07,48,30,20,58.51,71.05,49.65,49.59,22.57,32.14,242
480,44,51.84,53,45.84,45.8,73.45,73.1,77.34,77.8,76.46,62.82,51.48,52.33,43.58,9.944,152.8,-119.2,34.14,32.14,4.842,2.838,45.68,2.628,1.338,269,136.7,6.4,3.7,39.2,34.3,81.5,89.4,5.9,44.1,4.9,133.5,51.7,55.7,53,51,12.5,8.157,9.433,20,0,118.5,114.2,136.5,101.2,4.7,7.4,41.03,0,100,34.48,48,30,20,58.55,71.63,55.22,54.13,18.26,107.4,212.4
482,44,53.52,54.1,45.19,45.3,74.19,74.3,79.18,79.2,78.34,67.61,53.33,53.81,55.78,9.454,119.8,-73.47,47.51,46.44,2.747,1.673,48.1,3.473,1.012,268.1,136.9,5.9,3.1,39.4,34.5,82.3,90.8,5.9,43.4,3.9,122.2,39.7,56.2,53,51,19.02,9.699,9.433,20,0,118.8,114.2,138,101.4,4.9,8.8,16.21,0,100,46.9,48,30,20,58.55,73.14,55.13,54.63,15.55,65.92,164.2
484,44,56.01,57.2,46.01,46.1,71.86,70.3,78.2,77,76.5,70.6,55.74,56.47,71.04,19.1,65.98,-14.04,57.1,55.56,4.149,2.608,51.91,3.868,0.9091,268.7,137,7.6,4.3,38.5,33.7,81.3,88.9,5.8,43.4,5.1,116.9,35.4,55.4,59,57,2.891,1.157,8.75,20,0,118.1,114.5,135.5,101,6.7,11.1,60,100,100,98.93,57,30,57.21,58.51,66.35,63.86,58.72,58.54,19.39,42.43
486,44,57.69,58,45.64,45.4,70.75,70.4,78.08,77.9,75.68,70.6,55.87,57.86,81.78,26.81,56.63,-1.654,68.69,58.28,11.38,0.9713,56.5,4.274,0.8226,267.9,136.8,6.9,4.7,38.6,33.7,82.6,91.3,7.3,42.5,4.2,110.9,28.1,57,63,60,10.45,3.636,8.428,20,0,117.4,114,137,102.2,7.5,12.6,70,100,100,97.32,57,30,57.54,58.43,64.79,68.61,63.31,101.2,51.52,-7.826
488,44,58.06,58.3,45.64,45.4,70.83,70.8,78.41,78.4,75.88,70.69,55.99,58.23,84.23,28.08,57.8,-1.649,70.25,58.53,12.68,0.9636,58.12,4.249,0.8274,266.9,135.7,6.9,4.8,38.5,33.7,83.5,92.3,7.9,42.4,3.9,109.6,25.9,58.5,66,63,8.969,3.029,8.116,20,0,116.9,113.3,137.5,102.8,7.6,12.9,70,100,100,95.7,57,30,62.86,58.35,64.63,69.22,63.96,107.4,57.87,-3.409
490,44,57.98,58.2,45.19,44.9,70.96,70.9,78.65,78.4,76.13,70.85,55.78,58.07,85.71,28.12,58.78,-1.195,72.91,60.4,13.01,0.5044,58.43,4.387,0.8014,267.3,136.8,6.6,4.8,38.5,33.7,83.2,92.3,7.5,42,3.5,109,26.1,59.1,66,63,13.44,4.461,8.116,20,0,116,113.1,136.5,101.8,7.6,13.1,80,100,100,94.09,57,30,63.18,58.27,64.3,69.18,63.92,111.9,59.4,-7.361
492,44,57.9,58.2,45.15,44.9,70.92,70.8,78.65,78.4,76.09,70.81,55.7,58.03,86.07,28.55,58.72,-1.194,72.29,59.84,13.18,0.7342,57.65,4.409,0.7974,267,136.1,6.6,4.5,38.3,33.5,82.9,91.8,7.3,41.9,3.4,108.6,25.7,59.3,66,63,9.182,3.034,8.116,20,0,115.3,112.7,138.5,104.3,7.6,13.3,80,100,100,92.48,57,30,63.5,58.23,64.22,69.3,64,114.4,59.67,-5.115
494,44,57.9,58.2,45.15,44.9,70.87,70.8,78.57,78.4,76,70.73,55.7,58.03,85.63,28.55,58.73,-1.65,72.94,60.38,13.29,0.7408,57.67,4.447,0.7907,267.1,137.3,6.6,4.5,38.3,33.5,82.9,91.8,7.8,41.9,3.4,108.4,25.7,58.3,66,63,13.02,4.325,8.116,20,0,114.9,111.8,138.5,102.3,7.6,13.1,80,100,100,90.87,57,30,63.83,58.23,64.09,69.34,64,116.8,59.75,-7.497
496,44,58.02,58.3,45.15,45.1,70.79,70.6,78.53,78.4,75.92,70.69,55.66,58.23,85.66,28.86,57.99,-1.188,73.04,59.65,14.58,1.199,58.53,4.387,0.8014,265.7,136.2,6.4,4.5,38.5,33.7,82.9,91.8,7.4,41.9,3.4,108.4,25.5,59.3,66,63,14.14,4.695,8.116,20,0,114.5,111.3,138,103.3,7.6,13.4,70,100,100,89.26,57,30,64.15,58.23,64.22,70.9,64.86,115.6,57.97,-7.643
498,44,58.18,58.3,45.39,45.1,70.87,70.8,78.65,78.4,76,70.77,55.78,58.39,86.77,29.54,58.43,-1.197,72.27,58.71,14.75,1.194,58.78,4.323,0.8133,267.8,135.6,6.9,4.5,38,33.4,82.9,91.8,7.6,41.9,3.7,108.6,25.5,58.6,67,64,7.791,2.554,8.015,20,0,113.8,110.9,137.5,103.3,7.6,13.2,70,100,100,87.65,57,30,64.47,58.23,64.01,70.69,64.9,122.6,61.14,-1.305
500,44,58.26,58.5,45.35,45.3,71,70.8,78.73,78.7,76.09,70.85,55.82,58.44,86.41,29.57,58.5,-1.656,73.62,59.71,14.88,0.9714,59.05,4.383,0.8021,268.1,136.8,7.3,4.9,38,33.2,83.5,92.8,7.9,41.9,3.7,108.6,25.1,59.6,67,64,14.05,4.626,8.015,20,0,113.3,110.5,138.5,104.7,7.9,13.2,70,100,100,86.04,57,30,64.79,58.23,64.01,70.65,64.9,122.7,62.12,-5.543
502,44,58.22,58.3,45.23,44.9,71,70.9,78.78,78.6,76.21,70.93,55.82,58.35,86.65,28.59,58.8,-0.7395,74.6,60.83,14.52,0.7434,58.74,4.465,0.7874,267.4,137.8,6.7,4.6,38.2,33.4,83.2,92.3,8.1,41.7,3.5,108.6,24.8,59.6,67,64,16.38,5.376,8.015,20,0,112.7,110.3,139.4,105.1,7.7,13.4,80,100,100,84.43,57,30,65.11,58.23,64.01,70.41,64.78,118.6,61.92,-9.206
504,44,58.1,58.2,45.15,44.9,71,70.9,78.78,78.6,76.17,70.89,55.74,58.23,86.95,29.15,59.01,-1.2,73.71,60.29,14.16,0.7365,58.5,4.43,0.7937,268.3,136.6,6.7,5.2,38.2,33.4,83.8,93.3,7.5,41.5,3.5,108.4,25.2,58.4,67,64,11.93,3.904,8.015,20,0,112.4,109.8,138,103.7,7.8,13.3,80,100,100,82.82,57,30,65.44,58.23,64.01,70.04,64.57,120.9,62.18,-5.828
506,44,57.94,58,44.98,44.6,70.96,70.8,78.78,78.7,76.13,70.85,55.66,58.07,86.99,29.46,58.73,-1.194,74.27,61.22,13.79,0.7418,58.49,4.465,0.7874,267,137.6,6.6,4.8,38.2,33.4,83.5,92.8,8.2,41.5,3.3,108.2,24.7,59.1,67,64,13.76,4.499,8.015,20,0,112.2,109.4,137,104.3,7.9,13.2,80,100,100,81.21,57,30,65.76,58.27,63.97,69.67,64.25,124,61.05,-11.34
508,44,57.81,58,44.78,44.6,70.92,70.9,78.69,78.7,76.05,70.64,55.5,57.9,87.04,29.63,60.44,-3.034,73.96,60.81,13.65,0.502,58.54,4.442,0.7916,268.6,136.2,6.4,4.8,38.2,33.4,83.5,92.8,7.6,41.5,3.3,108.2,24.7,60.1,67,64,12.55,4.102,8.015,20,0,111.8,109.4,138,104.2,7.6,13.4,10.28,0,100,65,51,30,63,58.23,63.89,69.67,64.21,125.6,59.96,-1.644
510,44,55.52,54.7,43.76,44.1,71.2,70.6,78.41,77,76.17,69.78,54.51,55.41,80.3,24.95,71.15,-15.8,67.2,61.45,5.087,-0.6639,50.08,4.718,0.7452,267.5,137.1,6.3,3.7,37.7,32.9,80.7,87.9,5.2,41.4,3.6,108.8,27.7,54.9,56,54,4.01,1.42,9.084,20,0,111.8,109,136,102.5,6.4,10.8,21.96,0,100,65,51,30,63,58.23,64.13,56.98,57.12,101.4,122.1,36.49
512,44,54.09,53.8,43.8,43.8,69.16,68.6,75.7,74.1,73.63,67.7,53.7,54.09,73.8,23.38,66.85,-16.43,58.7,56.46,2.278,0.03777,44.03,4.688,0.75,270.4,136.9,4.5,2.8,39.1,34.2,76.9,81.9,3.9,41.4,2.4,109,32.3,47.9,50,48,-9.04,-3.484,9.8,20,0,111.6,109,134,98.5,5.5,10.2,23.63,0,100,65,51,30,63,58.23,63.28,54.64,54.75,111.1,54.68,42.04
514,44,53.39,53.3,44.45,44.1,67.11,66.5,72.92,72,71.05,65.73,53.25,53.56,65.57,21.1,60.01,-15.53,50.59,49.76,1.797,0.9642,44.76,3.974,0.8847,270.8,135.8,6.1,3.7,38,33.2,75.7,79.9,5.1,41.9,4.2,110.1,34.4,46.7,51,49,-7.902,-3.427,9.675,20,0,111.1,108.6,132.5,98.7,5.5,9.2,25.31,0,100,65,51,30,63,58.23,62.42,53.91,53.89,120.9,43.13,46.23
516,44,52.61,52.5,43.96,43.8,66.13,65.6,71.69,70.9,70.11,64.87,52.43,52.7,62.34,17.73,58.65,-14.04,49.44,48.37,1.581,0.5058,42.82,4.06,0.8661,268.8,137.1,6.2,3.2,37.6,32.9,74.1,77.5,5,41.7,4.3,109,34.6,45.1,48,46,-2.514,-1.147,10.06,20,0,110.7,108.4,132.5,98.3,5.3,8.7,26.98,0,100,65,51,30,57,58.23,62.33,53.09,53.07,103.6,37.94,47.11
518,44,52.2,52.4,43.96,43.8,65.63,65.4,70.87,70.3,69.58,64.42,52.22,52.42,59.03,14.61,58.08,-13.66,46.75,46.84,1.104,1.198,41.9,3.922,0.8964,270.4,136.1,6.5,3.2,37.4,32.7,73.5,76.5,4.8,41.7,4.5,109.2,35.9,44.3,48,46,-1.278,-0.616,10.06,20,0,110.9,108.4,132,97.8,5,8.6,28.66,0,100,65,51,30,52,58.19,62.91,52.76,52.78,74.27,26.5,52.34
520,44,52.2,52.4,44,43.8,65.47,65.3,70.67,70.3,69.37,64.3,52.14,52.42,58.55,14.61,57.15,-13.2,46.75,46.38,1.576,1.204,41.88,3.925,0.8957,270.4,136.8,6.4,3.5,37.4,32.7,73.8,77,5.4,41.7,4.3,109.6,35.6,44.5,48,46,0.3771,0.1831,10.06,20,0,110.7,108.2,131,97.3,5,8.5,30.34,0,100,65,51,30,52,58.27,63.03,52.96,52.82,73.62,37.83,50.95
522,44,52.33,52.5,44.08,43.9,65.55,65.4,70.67,70.4,69.45,64.38,52.22,52.58,57.3,13.6,56.82,-13.12,47.1,46.49,2.048,1.441,41.98,3.945,0.8912,268.8,137.1,6.7,3.5,37.4,32.7,73.8,77,5.4,41.7,4.3,109.6,35.8,44.1,48,46,6.109,3.032,10.06,20,0,110.7,108,130,96.3,5,8.4,32.01,0,100,65,51,30,52,58.23,63.19,53.66,53.19,65.74,49.16,48.86
524,44,52.49,52.5,44.21,44.1,65.55,65.4,70.71,70.4,69.45,64.38,52.3,52.7,58.12,14.15,57.17,-13.21,47.58,46.5,2.294,1.214,42,3.983,0.8827,270.5,137.8,6.5,3.4,37.6,32.9,74.1,77,5.8,41.7,4.3,109.6,35.3,44.1,48,46,4.934,2.415,10.06,20,0,110.3,108,132,98,5,8.4,33.69,0,100,65,51,30,52,58.27,63.07,53.86,53.36,70.71,55.05,50.51
526,44,52.57,52.7,44.21,43.9,65.59,65.6,70.75,70.4,69.49,64.46,52.34,52.74,57.79,14.07,56.4,-12.67,48.06,46.75,2.294,0.9787,42.47,3.979,0.8835,268.9,137.9,6.9,3.7,37.2,32.5,74.1,77.5,5.4,41.5,4.4,109.2,35.6,45.1,48,46,8.259,4.064,10.06,20,0,110.5,107.7,130.5,97.1,4.8,8.6,35.36,0,100,65,51,30,57,58.27,63.07,53.95,53.48,70.32,55.06,46.01
528,44,52.53,52.7,44.12,43.9,65.59,65.3,70.75,70.4,69.49,64.42,52.3,52.7,57.97,14.11,57.03,-13.17,48.34,47.02,2.296,0.9798,42.48,4.001,0.8788,269.8,138,7,3.4,37.1,32.4,73.8,77,5.7,41.7,4.6,109.4,35.1,44.6,48,46,8.605,4.222,10.06,20,0,110.3,107.7,131.5,98.3,5.1,8.6,37.04,0,100,65,51,30,52,58.27,62.91,54.03,53.52,73.03,55.12,47.34
530,44,52.53,52.7,44.12,44.1,65.59,65.4,70.79,70.4,69.49,64.42,52.3,52.7,58.62,14.62,57.21,-13.22,48.01,46.71,2.281,0.9732,42.48,3.974,0.8848,270.7,137,6.9,3.4,37.2,32.5,73.8,77,5.5,41.5,4.4,109.4,35.6,44.6,48,46,5.184,2.515,10.06,20,0,110.1,108,132,98.2,5,8.6,38.72,0,100,65,51,30,52,58.31,62.87,54.11,53.52,77.02,54.75,49.71
532,44,52.57,52.5,44.16,43.9,65.67,65.4,70.83,70.6,69.54,64.5,52.3,52.74,58.29,14.66,56.88,-13.25,47.7,46.17,2.498,0.9665,42.42,3.953,0.8894,271.3,136.1,7,3.5,37.1,32.4,74.1,77.5,5.7,41.7,4.6,109.4,35.3,45.1,48,46,5.179,2.527,10.06,20,0,110.3,107.5,132.5,99.1,5.3,8.4,40.39,0,100,65,51,30,52,58.31,62.95,54.23,53.6,75.82,59.96,51.1
534,44,52.57,52.7,44.16,43.8,65.67,65.6,70.79,70.6,69.58,64.46,52.3,52.78,57.49,13.65,57.47,-13.63,48.17,46.62,2.757,1.211,42.48,3.986,0.882,269.7,137.5,6.8,3.5,37.2,32.4,74.4,78,5.8,41.5,4.6,109.4,34.8,45,48,46,9.684,4.791,10.06,20,0,110.3,107.5,131,97.8,5,8.8,42.07,0,100,65,51,30,57,58.31,63.03,54.32,53.64,69.4,66.17,50.93
536,44,52.61,52.7,44.16,44.1,65.63,65.4,70.83,70.6,69.58,64.5,52.39,52.83,58.47,14.12,57.07,-12.72,47.77,46.48,2.49,1.195,42.47,3.955,0.8891,270,135.7,6.9,3.4,37.2,32.5,73.8,77,5.2,41.5,4.3,109.6,35.6,44.5,48,46,4.838,2.353,10.06,20,0,110.3,107.5,132.5,98.8,5,8.6,43.74,0,100,65,51,30,52,58.31,62.91,54.36,53.72,73.73,59.75,50.12
538,45,52.66,52.7,44.21,44.1,65.67,65.9,70.83,70,69.54,64.42,52.39,52.83,57.61,14.48,57.13,-14.01,48.56,47.01,2.531,0.9791,28.98,5.891,0.5968,268.1,137.9,2.2,0.6,42.1,37.2,70.6,72,2.3,41.9,0.1,109.6,38.7,34.8,36,35,-2.857,-1.41,11.7,20,0,110.3,107.7,130,92.3,4.1,8.4,0,0,100,48.62,47.93,30,57,58.31,62.82,54.36,53.77,76.98,60.74,47.53
540,45,52.7,52.7,45.6,44.8,65.55,65.9,70.05,70.6,68.59,62.25,52.51,52.78,50.66,16.43,71.37,-37.14,40.65,39.57,1.584,0.507,40.74,3.508,1.002,270.1,137.4,5.7,3.5,39.1,34.2,74.1,77.5,6,43,3.9,114.5,40.4,43,47,45,5.527,3.103,10.19,20,0,110.3,107.7,131,96,4.5,7.9,0,0,100,40.34,47.52,30,57,58.27,63.07,53.17,53.07,82.12,38.02,120.3
542,45,51.63,51.7,45.88,45.8,65.59,65.3,69.32,69.2,68.18,60.98,51.57,51.8,41.93,12.75,81.09,-51.92,33,32.62,1.354,0.9783,37.5,3.094,1.136,270.2,137.8,7.2,2.4,38.6,33.8,71.6,73.5,4.4,43.9,5.3,116.4,45.1,39.7,42,40,6.104,4.14,10.89,20,0,110.3,107.7,130.5,95.2,3.8,5.9,0,0,100,32.07,47.1,30,52,58.31,62.21,52.19,52.17,78.46,32.49,161.5
544,45,50.36,49.8,44.74,45.6,66.7,66.7,70.1,68.4,68.96,58.32,50.05,50.33,38.17,12.73,119.6,-94.16,31.94,30.18,1.571,-0.195,28,4.012,0.8764,269.7,136.3,2.3,1.1,43.6,38.8,69.5,70.5,1.2,44.3,0.8,118.1,48.8,30.8,33,32,6.096,4.542,12.25,20,0,110.7,107.7,131,90.7,1.7,4,25,0,100,23,47,30,63,58.31,61.92,51.49,51.02,84.53,37.7,201.7
546,45,50.2,50.3,45.6,45.4,65.84,65.8,68.91,68.9,67.77,57.54,50.09,50.41,34.62,12.78,115.4,-93.58,26.22,25.62,1.81,1.204,34.03,2.71,1.298,270.7,136.8,5.6,2.2,40.1,34.8,70.6,72,3.1,44.4,4.5,125.7,55.4,38,39,38,4.51,3.705,11.2,20,0,111.1,108,132,95.7,3.1,4.9,35,0,100,23,47,30,57,58.31,62.21,51.45,50.98,78.6,43.44,210.6
548,45,49.83,49.8,45.07,44.8,66,65.8,69.15,69,67.98,57.38,49.56,50,35.4,13.19,119.1,-96.88,27.13,25.59,2.508,0.9705,34,2.806,1.253,269.6,136.7,4.8,2.3,40.1,35.1,71.2,73,3.6,43.9,3.9,125.5,54.3,38,38,37,4.924,3.957,11.36,20,0,111.6,108.2,130,93.9,3,4.9,35,0,100,23,47,30,57,58.35,61.96,51.2,50.78,87.54,60.19,211.7
550,45,49.79,50,45.64,45.6,65.39,65.3,68.29,68.1,67.28,57.21,49.64,50.08,32.87,11.43,113.9,-92.47,23.81,22.97,2.527,1.682,33.1,2.53,1.39,271.5,137.7,6.4,2.2,39.2,34.3,70.3,71.5,2.7,44.6,5.4,127.7,57.8,37.2,37,36,1.259,1.089,11.53,20,0,112,108.6,129,93.7,2.8,4.4,25,0,100,23,47,30,52,58.35,62.13,51.29,50.82,72.57,60.64,216.8
552,45,49.95,50.1,45.48,45.4,65.63,65.4,68.7,68.6,67.61,57.3,49.76,50.16,34.58,12.3,116.2,-93.93,25.45,24.38,2.271,1.201,33.11,2.703,1.301,270.4,136.4,5,2,40.4,35.4,70.6,72,3.1,44.6,4.2,127.7,57.3,36.6,38,37,1.017,0.8365,11.36,20,0,112.4,108.8,130.5,93.1,3.2,4.7,35,0,100,23,47,30,52,58.35,62.09,51.37,50.94,78.98,54.49,213.7
554,45,49.91,50,45.43,45.3,65.72,65.6,68.74,68.6,67.65,57.34,49.64,50.08,34.16,12.32,116.4,-94.51,25.94,24.38,2.552,0.9872,33.09,2.757,1.275,270.7,139.1,5.1,2,40.3,35.3,70.6,72,2.9,44.4,4.1,127.4,57.1,36.7,38,37,4.206,3.502,11.36,20,0,112.9,109,130.5,94.1,3.2,4.7,35,0,100,23,47,30,57,58.35,62.01,51.33,50.86,80.86,61.24,214
556,45,49.87,50,45.35,45.3,65.63,65.6,68.7,68.4,67.65,57.26,49.64,50.04,34.56,11.84,117.1,-94.35,25.74,24.44,2.276,0.971,33.15,2.73,1.288,270.3,136.7,5,2.2,40.4,35.4,70.6,72,3.7,44.4,4.1,127.4,56.5,36.2,38,37,2.15,1.769,11.36,20,0,113.1,109.6,131,94.6,3,4.7,35,0,100,23,47,30,57,58.35,62.05,51.24,50.82,76.84,54.62,213.9
558,45,49.83,49.8,45.31,45.1,65.63,65.6,68.7,68.4,67.61,57.26,49.56,50,34.64,12.32,116.9,-94.56,25.8,24.25,2.514,0.973,33.13,2.737,1.284,270.9,137,5,2.2,40.4,35.3,70.9,72.5,3.9,44.4,4.1,127.1,56.2,36.6,38,37,2.036,1.672,11.36,20,0,113.6,109.8,131,94.6,2.8,4.5,35,0,100,23,47,30,57,58.39,62.05,51.2,50.78,80.9,60.34,214.7
560,45,49.79,50,45.31,45.1,65.67,65.6,68.7,68.4,67.65,57.26,49.56,49.96,34.13,11.85,117.2,-94.89,25.7,24.39,2.293,0.9776,33.08,2.732,1.287,270.5,137.8,5,1.7,40.3,35.3,70.3,71.5,3.4,44.4,4,127.1,56.8,36.1,38,37,3.449,2.874,11.36,20,0,113.8,109.8,132,95.4,3.2,4.7,35,0,100,23,47,30,57,58.35,62.09,51.16,50.74,76.05,55.02,214.2
562,45,49.75,49.8,45.27,45.3,65.63,65.4,68.66,68.4,67.61,57.21,49.56,49.92,34.15,11.85,117.3,-94.96,25.66,24.58,2.054,0.9763,33.13,2.723,1.291,270.7,137.5,5.1,1.9,40.3,35.3,70.3,71.5,3.1,44.4,4.1,127.1,56.8,37.6,38,37,3.258,2.713,11.36,20,0,114.2,110.1,131.5,95.1,2.8,4.4,35,0,100,23,47,30,52,58.39,62.13,51.24,50.74,76.11,49.31,214
564,45,49.75,50,45.31,45.3,65.67,65.4,68.7,68.6,67.65,57.26,49.56,49.96,34.2,11.87,117.4,-95.09,25.29,24.22,2.277,1.204,33.11,2.686,1.309,271.1,136.8,4.8,2,40.3,35.3,70.6,72,3.1,44.4,4,127.4,56.8,36.2,38,37,1.786,1.485,11.36,20,0,114.5,110.3,130,93.4,3,4.9,35,0,100,23,47,30,52,58.39,62.05,51.24,50.78,77.93,54.65,215.2
566,45,49.75,50,45.31,45.3,65.67,65.6,68.7,68.4,67.61,57.26,49.56,49.96,34.17,12.32,116.8,-95,25.23,24.16,2.271,1.201,33.06,2.683,1.31,270.8,136.5,4.9,1.5,40.4,35.4,69.9,71,3.7,44.4,4.1,127.1,57.5,36.7,38,37,1.648,1.372,11.36,20,0,114.2,110.7,129,92.6,2.8,4.7,35,0,100,23,47,30,57,58.39,62.05,51.24,50.74,80.87,54.51,214.8
568,39,49.75,50,45.27,45.3,65.63,64.8,68.7,68.1,67.69,57.21,49.56,49.96,35.12,11.56,119.9,-96.35,25.43,24.36,2.268,1.2,35.27,2.534,1.387,274.7,136.3,6.4,2.5,38.9,34,70.6,72,3.7,44.4,5.5,127.4,56.8,38.5,43,41,1.183,0.9576,10.74,20,0,114.7,110.7,128.5,92.9,3.3,4.7,50,0,100,59.32,49,30,20,58.43,62.21,51.49,50.74,73.41,54.43,218.9
570,39,51.88,52,42.45,41.4,66.33,67.6,71.94,74.1,70.72,64.13,51.24,52.01,62.51,13.54,73.45,-24.48,53.64,50.01,4.368,0.7364,54.62,3.453,1.018,267.6,136.5,3.8,4.3,37.4,32.7,78.2,84.4,9,38.5,1.3,112.9,34.7,51.9,64,61,23.41,10.65,8.323,20,0,114.7,110.9,133,99.8,6.3,10.8,50,0,100,55.25,49,30,20,58.43,66.55,55.75,53.93,40.03,57.62,85.39
572,39,52,52.2,40.48,40.1,71.41,72.5,77.79,79.4,76.82,67.98,51.28,52.21,71.9,10.91,99.54,-38.55,65.87,61.75,5.327,1.208,55.31,4.187,0.8397,270.2,137.2,3.9,4.4,36.3,31.7,83.8,93.3,9.1,37,0.7,89.4,5.6,61.4,61,59,34.08,13.48,8.534,20,0,114,110.9,134.5,101.9,6.7,12.1,60,0,100,51.19,49,30,20,58.47,71.46,56.08,54.3,20.16,71.89,102.6
