Time (minutes),TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance (kW),Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
458,45,47.99,48.5,45.64,45.9,74.97,74.3,77.75,77,76.82,55.37,48.09,48.4,29.96,9.993,231,-211,21.12,22,2.855,3.741,35.12,2.114,1.663,258.4,215.8,5.3,2.8,40.6,35.6,79.8,86.4,1.9,45.4,4.6,139.4,59.9,50.6,40,39,4.044,3.839,11.04,20,0,114.9,109.2,157.8,121.9,2.6,2.4,15,0,100,10,48,56,17,57.9,69.74,48.5,48.52,20.25,68.52,233.8
460,45,48.48,48.7,45.76,45.6,75.09,75.2,78.24,78.4,77.07,55.54,48.5,48.73,33.68,12.55,230.2,-209,24.21,24.36,2.1,2.248,36.6,2.326,1.512,256.5,213.9,4.1,2.3,41.3,36.4,80.7,87.9,3.9,45.4,4.2,141,60,52,42,40,3.331,2.813,10.89,20,0,115.7,109.8,158.8,121.7,3,3.1,15,0,100,10,48,56,22,57.94,71.1,48.91,48.89,22.89,50.41,229.4
462,45,48.4,48.3,45.6,45.6,75.38,75.4,78.41,78.3,77.23,55.54,48.33,48.61,32.55,12.62,233.2,-213.3,24.96,24.38,2.467,1.886,36.45,2.408,1.46,258,214.1,4.1,2.3,41.2,36.4,81,88.4,3.6,45.4,4,139.7,58.7,51.5,42,40,9.792,8.558,10.89,20,0,116.2,110.5,159.3,121.7,2.9,2.9,15,0,100,10,48,56,25,57.94,70.36,48.75,48.85,24.38,59.22,231
464,45,48.32,48.5,45.56,45.6,75.3,75.4,78.37,78.4,77.23,55.5,48.29,48.57,33.04,12.2,234,-213.2,24.84,24.62,2.491,2.273,36.47,2.395,1.468,258.4,216.1,4.4,2.4,41,36.1,80.7,87.9,3.6,45.4,4.4,139.7,59,51.6,42,40,7.626,6.565,10.89,20,0,116.9,110.7,158.8,121.6,2.9,3.1,15,0,100,10,48,56,25,57.98,70.44,48.71,48.77,23.49,59.79,231.2
466,45,48.32,48.3,45.52,45.6,75.38,75.4,78.45,78.3,77.31,55.5,48.29,48.57,32.78,12.1,233,-212.4,25.14,24.92,2.484,2.266,36.45,2.425,1.45,256.3,215.5,4.4,3,41,36.1,81.3,88.9,4.2,45.3,4,139.7,58.7,52.1,42,40,9.592,8.323,10.89,20,0,117.1,111.6,159.3,122.4,2.7,2.9,15,0,100,10,48,56,25,58.02,70.56,48.66,48.73,23.15,59.63,228.9
468,45,48.32,48.3,45.56,45.4,75.38,75.2,78.45,78.4,77.27,55.5,48.25,48.49,33.01,12.63,234.3,-213.9,24.6,24.02,2.102,1.52,36.53,2.368,1.485,258.2,214.1,4.4,2.3,41,36.1,80.7,87.9,4.2,45.4,4.4,140,58.7,52.1,42,40,6.95,5.988,10.89,20,0,117.4,111.8,158.8,121.4,3,2.9,20,0,100,10,48,56,22,58.06,70.52,48.66,48.73,24.32,50.45,231.7
470,45,48.32,48.3,45.56,45.4,75.34,75.4,78.45,78.3,77.31,55.5,48.25,48.53,33.24,12.11,233.2,-212.1,24.77,24.19,2.485,1.899,36.41,2.392,1.47,256.5,215.6,4.4,3,41,36.1,81.3,88.9,3.3,45.4,4.4,140,58.7,51.5,42,40,6.639,5.681,10.89,20,0,118.1,112.2,159.3,122.4,2.9,2.9,20,0,100,10,48,56,25,58.06,70.56,48.66,48.73,23.25,59.64,229.9
472,45,48.27,48.3,45.56,45.4,75.42,75.2,78.45,78.4,77.31,55.5,48.25,48.49,32.5,12.16,234.2,-213.8,24.34,24.12,2.111,1.893,36.51,2.344,1.5,257.6,215,4.4,2.6,41,36.1,81,88.4,3.7,45.3,4.3,140,59,51.8,42,40,7.834,6.856,10.89,20,0,118.3,112.4,156.8,119.7,3,2.9,20,0,100,10,48,56,22,58.06,70.69,48.66,48.69,23.12,50.67,231
474,45,48.27,48.3,45.52,45.6,75.34,75.4,78.41,78.4,77.27,55.45,48.25,48.49,32.95,12.16,234.3,-213.5,24.55,24.33,2.098,1.88,36.39,2.372,1.482,257.7,213.6,4.3,2.1,41.2,36.4,81,88.4,4,45.3,4.1,140.4,59.4,51.5,42,40,6.853,5.915,10.89,20,0,118.5,112.7,159.3,122.2,3.2,2.7,15,0,100,10,48,56,25,58.06,70.48,48.62,48.69,23.5,50.34,230.9
476,45,48.27,48.3,45.52,45.4,75.34,75.2,78.45,78.4,77.31,55.45,48.29,48.49,33.44,12.18,235,-213.8,24.73,24.88,1.746,1.894,36.37,2.391,1.471,258,215.2,4.1,2.7,41.3,36.4,80.4,88.4,3.3,45.4,4,140,60,52.1,42,40,5.758,4.898,10.89,20,0,118.8,113.1,157.3,120.1,2.9,2.9,20,0,100,10,48,56,22,58.15,70.6,48.66,48.69,23.46,41.9,230.7
478,44,48.27,48.3,45.52,45.4,75.3,74.6,78.41,77.9,77.27,55.5,48.29,48.53,33.3,12.13,233.2,-212,24.52,24.67,2.096,2.243,39.83,2.165,1.624,257,213.4,5,2.5,40.4,35.4,80.4,87.4,3.4,45.3,4.5,140.4,59.3,52,43,41,8.963,7.656,10.74,20,0,119,113.3,158.8,122.1,3.3,2.9,75.86,0,100,22.07,48,56,19,58.15,70.52,48.83,48.69,23.52,50.3,229.8
480,44,50.36,51.6,45.84,45.8,73.9,73.9,78.73,79.9,77.52,60.57,50.13,51.02,51.93,13.06,182.2,-143.3,40.44,38.39,7.972,5.922,51.11,2.782,1.264,258,214.8,6.1,5.6,39.5,34.6,85.5,96.3,8.2,44.4,4.6,132,46.2,62.2,58,56,10.72,5.873,8.86,20,0,119,113.3,158.3,122.4,5.8,6,51.03,0,100,34.48,48,56,17,58.19,71.83,56.28,53.6,22.97,71.41,203.7
482,44,52.08,53.2,45.97,46.3,74.64,74.4,80.95,81,79.94,66.1,51.93,52.54,67,10.74,147.1,-90.79,54.39,53.08,5.374,4.065,55.43,3.45,1.019,255.1,213.5,6.1,6.2,40,35,87.2,99.3,7.8,44.1,4.1,120.9,34,64.5,64,61,11.11,4.715,8.323,20,0,118.8,113.3,159.8,123.9,6.6,6.9,21.21,0,100,46.9,48,56,17,58.1,73.51,54.32,53.68,16.72,129,163
484,44,54.66,56.1,46.87,47,71.86,70,80.04,78.9,78.22,70.19,54.68,55.24,86.91,19.41,85.15,-17.66,70.21,70.36,5.073,5.223,62.19,3.969,0.8858,254.8,216.2,7.9,7.7,39.2,34.3,86.6,98.3,7.2,44.3,5.2,116.4,29.6,64.5,72,69,3.465,1.134,7.52,20,0,118.1,113.1,158.8,123.8,9.1,9.1,60,30,100,90,57,56,65,58.19,65.85,60.66,57.04,60.76,33.62,44.26
486,44,55.77,56,46.54,45.9,69.93,69.7,79.23,79.4,76.58,69.74,54.92,55.86,98.74,28.13,72.61,-2.01,82.89,75.32,8.37,0.7948,67.64,4.309,0.816,255,215.6,7.5,8.6,38.5,33.8,87.7,100.3,9.1,43,4.4,112.4,24.3,67,78,75,11.94,3.44,6.952,20,0,117.1,112.9,158.8,124.1,9.7,9.9,80,30,100,90,57,56,62,58.19,63.68,62.3,59.05,122.8,61.77,-9.506
488,44,55.32,55.3,45.52,45.3,70.02,69.7,79.84,79.7,77.11,69.95,54.43,55.36,104.6,29.06,76.24,-0.7067,87.59,79.69,8.328,0.4252,69.08,4.459,0.7886,255.5,214.5,7,8.1,38.3,33.5,88,100.8,8.8,42.4,4.4,111.1,22.9,67.6,79,76,9.286,2.525,6.86,20,0,116.4,112.2,161.3,127.3,10.2,10,80,30,100,90,57,56,62,58.19,63.68,61.97,58.72,126.8,61.46,-11.55
490,44,55.03,55,45.15,44.9,69.93,69.7,79.76,79.7,77.07,69.87,54.1,55.08,104.2,28.52,76.39,-0.7039,89.27,80.91,8.786,0.4298,68.75,4.565,0.7702,254.5,216.8,7.4,8,37.7,33,87.7,100.3,8.9,41.9,4.2,110.9,22.7,68.3,79,76,16.25,4.434,6.86,20,0,115.3,111.6,158.8,124.8,10,9.9,85,30,100,90,57,56,62,58.15,63.73,61.56,58.39,122.6,66.51,-15.07
492,44,54.83,54.9,45.02,44.9,69.81,69.7,79.59,79.4,76.91,69.74,53.94,54.87,104,28.58,76.12,-0.7055,87.63,79.73,8.332,0.4249,68.27,4.513,0.7791,255.1,214.6,7.2,8,37.7,33,87.4,99.8,8.5,41.7,4,110.5,22.8,66.8,78,75,10.74,2.937,6.952,20,0,114.9,111.3,161.3,127.3,9.9,10,85,30,100,90,57,56,62,58.15,63.68,61.36,58.19,123.8,63.07,-12.08
494,44,54.66,54.9,44.86,44.8,69.65,69.5,79.43,79.4,76.82,69.62,53.82,54.79,103.7,27.64,76.37,-0.2689,87.9,80.34,8.724,1.161,68.3,4.525,0.777,254.5,215.3,7,8,37.6,32.9,87.4,99.8,8.5,41.5,3.8,110.3,22.7,66.8,79,76,12.6,3.454,6.86,20,0,114.2,110.3,161.3,153.1,9.7,10.3,85,30,100,90,57,56,62,58.1,63.64,61.07,57.94,119.8,66.9,-13.22
496,44,54.5,54.5,44.7,44.8,69.56,69.4,79.31,79.2,76.74,69.54,53.7,54.67,103.7,27.32,76.68,-0.2706,87.76,80.58,8.71,1.526,68.17,4.527,0.7767,255.5,214.9,7.2,8.5,37.4,32.7,87.7,100.3,8.3,41.5,4.1,110.1,22.1,66.4,78,75,12.04,3.301,6.952,20,0,113.6,110.1,159.8,126,10,9.9,85,30,100,90,57,56,60,58.1,63.68,60.99,57.86,117.5,66.8,-12.99
498,44,54.46,54.5,44.7,44.6,69.48,69.4,79.23,79.1,76.62,69.42,53.61,54.59,103.3,27.63,76.35,-0.7036,87.26,79.72,8.697,1.157,67.86,4.521,0.7777,254.4,214.6,7.2,8.1,37.6,32.7,87.4,99.8,8.7,41.5,4,109.8,22.2,66.4,78,75,11.54,3.179,6.952,20,0,112.9,109.6,159.8,126.3,9.9,9.9,85,30,100,90,57,56,60,58.06,63.64,60.99,57.82,118.8,65.83,-11.24
500,44,54.37,54.5,44.62,44.4,69.44,69.4,79.14,79.2,76.58,69.42,53.57,54.55,103.3,27.31,76.23,-0.2706,87.31,80.13,8.702,1.525,67.78,4.529,0.7763,255.5,214.7,7,8.3,37.4,32.7,87.4,99.8,8.8,41.5,4.1,109.8,22.4,67.1,78,75,11.64,3.206,6.952,20,0,112.4,109,159.8,126.1,9.7,10.1,90,30,100,90,57,56,60,58.02,63.6,61.03,57.82,117.5,65.03,-13.07
502,44,54.33,54.5,44.66,44.6,69.36,69.2,79.06,79.1,76.5,69.33,53.57,54.55,102.4,27.09,75.62,-0.2684,86.79,79.96,8.723,1.896,67.74,4.505,0.7805,253.4,215.2,7.4,8.1,37.2,32.5,87.2,99.3,8.6,41.4,4,109.6,22.6,67.1,78,75,12.7,3.525,6.952,20,0,112,108.6,162.3,128.8,9.9,9.9,85,30,100,90,57,56,60,57.98,63.56,61.07,57.86,116.5,65.19,-14.56
504,44,54.37,54.5,44.66,44.6,69.32,69.2,79.02,79.1,76.41,69.25,53.53,54.55,102.7,27.6,75.83,-0.7022,86.9,79.36,9.064,1.524,67.68,4.515,0.7788,254.1,214.6,7,8.3,37.6,32.9,87.4,99.8,8.8,41.4,4,109.6,22.4,66.6,78,75,12.02,3.329,6.952,20,0,111.8,108.2,158.3,127,10.1,9.9,85,30,100,90,57,56,60,57.94,63.56,61.11,57.82,117.8,66.05,-11.83
506,44,54.42,54.4,44.66,44.6,69.32,69.2,79.02,78.9,76.41,69.29,53.57,54.59,103.1,27.69,75.64,-0.2694,87.67,80.1,9.106,1.531,67.76,4.549,0.7728,254.9,215.6,7.4,8.3,37.2,32.5,87.2,99.3,8.8,41.4,4.2,109.6,22.4,66.8,78,75,13.66,3.771,6.952,20,0,111.3,108.2,160.8,127.8,9.7,10,85,30,100,90,57,56,60,58.02,63.56,61.15,57.9,120,67.19,-15.03
508,45,54.42,54.5,44.66,44.9,69.4,69.7,78.94,78.3,76.46,69.25,53.61,54.59,100.1,26.08,75.61,-1.556,87.31,80.13,8.701,1.524,52.43,5.855,0.6005,252,214.7,7.1,5.5,38.3,33.5,83.8,93.3,5.4,41.7,3.7,109.6,26,60.3,58,56,7.322,2.08,8.86,20,0,111.3,107.7,159.3,124.5,8.6,9.4,45,0,100,55,49,56,67,58.06,63.56,61.03,57.9,113.8,66.73,-15.05
510,45,53.84,53.6,46.66,46.4,69.16,68.7,76.48,75.9,74.24,65.81,53.45,53.93,78.81,24.07,90.68,-35.95,64.23,60.71,4.306,0.7914,51.94,4.348,0.8086,258.1,214.7,8.1,6.2,38.3,33.5,82.1,90.4,6.2,43.8,5.5,112,29.9,56.6,59,57,0.6647,0.2399,8.75,20,0,111.1,107.5,157.3,122.8,7.2,7.2,35,0,100,55,49,56,67,58.27,62.58,55.54,55.03,134,103.3,85.31
512,45,52.74,52.5,45.64,45.3,68.34,67.9,75.58,75,73.43,64.87,52.43,52.78,77.7,23.12,91.73,-37.15,63.59,60.81,3.212,0.4262,51.69,4.326,0.8128,257.4,215,7,5.7,38.3,33.5,80.7,87.9,6.1,42.9,4.6,110.7,29.7,54.4,58,56,2.101,0.769,8.86,20,0,110.9,107.3,155.3,121,7.2,7.2,45,0,100,55,49,56,67,58.27,62.33,54.23,53.72,136.5,77.09,86.75
514,45,51.71,51.6,44.78,44.6,67.6,67.2,74.6,73.6,72.61,64.09,51.44,51.84,75.53,21.5,91.86,-37.83,62.56,60.13,3.604,1.168,45.59,4.825,0.7288,259,216.5,5.3,4.6,39.5,34.6,78.2,83.9,3.9,42.7,3.2,109.6,31.4,49.6,52,50,0.005862,0.002207,9.553,20,0,110.7,107.1,156.8,121.3,6.6,6.8,45,0,100,55,49,56,67,58.23,62.09,53.41,52.82,133.7,86.5,89.45
516,45,51.8,52,45.64,45.6,66.37,66.2,72.8,72.3,71.01,63.23,51.69,52.05,68.97,19.19,83.45,-33.67,55.42,54.47,3.227,2.271,46.35,4.204,0.8363,257.6,216.1,6.7,5,38.9,34,77.3,82.4,5.6,43.6,4.7,110.5,33.4,49.6,52,50,-1.263,-0.5208,9.553,20,0,110.3,106.9,153.8,121.7,6.1,6.4,40,0,100,55,49,56,60,58.15,62.42,53.58,52.91,107.8,77.45,89.44
518,45,51.75,51.7,45.48,45.3,66.29,66.2,72.59,72.3,70.93,63.11,51.53,51.88,67.9,17.94,84.2,-34.23,56.48,54.42,3.224,1.164,46.37,4.283,0.821,258.5,215.9,6.2,5,39.2,34.3,77.3,82.4,6.1,43.4,4.5,109.8,32.5,48.7,52,50,6.202,2.598,9.553,20,0,110.3,106.9,156.8,121.8,6.1,6.3,45,0,100,55,49,56,60,58.15,62.54,53.41,52.78,97.99,77.38,91.44
520,45,51.59,51.6,45.31,45.3,66.21,66.1,72.51,72.2,70.85,63.03,51.4,51.76,67.82,17.92,84.1,-34.19,56.16,54.48,3.206,1.524,46.37,4.258,0.8257,258.2,214.6,6.1,5.7,39.1,34.2,77.9,83.4,5.6,43.2,4,109.6,31.9,47.7,52,50,5.364,2.249,9.553,20,0,110.1,106.9,155.3,120.3,6.1,6.3,45,0,100,55,49,56,54,58.15,62.58,53.37,52.7,96.97,76.95,90.96
522,45,51.51,51.7,45.27,45.1,66.21,66.1,72.47,72.3,70.89,63.03,51.32,51.72,67.17,16.98,84.27,-34.09,56.28,54.58,3.604,1.907,46.38,4.267,0.8241,257.4,216.5,6.2,5.3,39.4,34.2,77.6,82.9,6.1,43.4,4.1,109.6,32,48.7,52,50,8.093,3.427,9.553,20,0,110.1,106.9,157.3,122.2,6.4,6.4,45,0,100,55,49,56,54,58.1,62.58,53.29,52.62,91.07,86.5,90.69
524,45,51.47,51.6,45.19,45.1,66.21,66.1,72.43,72.2,70.85,63.03,51.24,51.68,67.14,17.09,84.35,-34.3,56.13,54.08,3.937,1.889,46.34,4.258,0.8256,259,214.5,6.2,5.4,39.1,34.2,77.6,82.9,5.8,43.2,4.3,109.4,32.3,48.9,52,50,7.609,3.223,9.553,20,0,110.1,106.9,154.3,119,6.3,6.3,45,0,100,55,49,56,54,58.15,62.58,53.25,52.58,92.48,94.48,92.95
526,45,51.43,51.6,45.19,45.1,66.21,66.1,72.39,72.2,70.85,62.99,51.2,51.64,65.97,16.46,83.87,-34.36,55.73,53.69,3.935,1.889,46.34,4.229,0.8315,256.2,214.4,6.2,5.1,38.9,34,77.3,82.4,5.8,43.2,4.1,109.6,32.3,48.2,52,50,10.35,4.463,9.553,20,0,110.1,106.9,154.8,119.8,6.1,6.5,45,0,100,55,49,56,54,58.19,62.78,53.17,52.5,85.93,94.44,92.18
528,45,51.43,51.6,45.15,45.3,66.21,66.1,72.43,72.2,70.89,63.03,51.2,51.6,66.25,16.42,83.66,-33.84,56.22,54.17,3.576,1.526,46.34,4.266,0.8241,255.5,214.9,6.2,5.4,38.9,34,77.6,82.9,6.1,43.2,4.1,109.4,31.8,48.7,52,50,11.09,4.763,9.553,20,0,110.1,106.9,156.8,121.5,6.4,6.5,45,0,100,55,49,56,54,58.27,62.74,53.17,52.5,88.07,85.83,90.08
530,45,51.39,51.4,45.15,45.1,66.17,66.1,72.39,72.2,70.85,62.99,51.2,51.6,67.1,16.63,84.74,-34.28,55.82,54.14,3.574,1.891,46.33,4.236,0.83,258.8,214.8,6,5.7,39.1,34.2,77.9,83.4,6.1,43.2,4,109.4,31.5,48.2,52,50,6.67,2.827,9.553,20,0,110.1,106.9,154.3,119.3,6.1,6.3,45,0,100,55,49,56,54,58.31,62.7,53.13,52.5,90.87,85.78,93.48
532,45,51.39,51.4,45.15,45.1,66.21,66.1,72.39,72.3,70.89,62.99,51.16,51.6,66.53,16.16,85.02,-34.65,55.86,53.81,3.944,1.892,46.36,4.237,0.8299,258.3,214.9,6,5,39.1,34.2,77.3,82.4,6.1,43.2,4.1,109.4,32.3,49.1,52,50,8.86,3.788,9.553,20,0,110.1,106.7,155.8,120.8,6.4,6.3,45,0,100,55,49,56,54,58.35,62.87,53.09,52.41,85.88,94.65,94.82
534,45,51.39,51.6,45.15,44.9,66.21,66.1,72.39,72.3,70.89,62.99,51.16,51.6,66.14,16.06,84.52,-34.45,55.75,53.7,3.936,1.889,46.4,4.224,0.8324,256.8,214.5,6,4.7,39.1,34.2,76.9,81.9,5.4,43.2,3.9,109.4,32.5,47.7,52,50,9.884,4.25,9.553,20,0,110.1,106.9,158.3,123.3,6.2,6.5,45,0,100,55,49,56,54,58.35,62.82,53.05,52.41,86.16,94.45,93.63
536,45,51.39,51.6,45.15,45.1,66.21,66.1,72.39,72.2,70.85,62.99,51.16,51.56,66.61,16.62,84.68,-34.69,55.7,53.65,3.566,1.521,46.38,4.223,0.8326,258.6,214.3,6,5.1,39.1,34.2,77.3,82.4,5.9,43.2,4.1,109.6,32.1,48.2,52,50,8.016,3.423,9.553,20,0,110.3,106.7,156.8,121.3,6.1,6.5,45,0,100,55,49,56,54,58.35,62.82,53.29,52.5,89.14,85.59,94.76
538,45,51.43,51.4,45.15,44.9,66.21,66.7,72.39,72.8,70.89,62.99,51.2,51.64,66.3,16.1,84.72,-34.53,56.24,54.18,3.944,1.893,46.64,4.239,0.8294,257.4,214.9,6,5.8,39.1,34.2,78.6,84.4,6.7,43.2,4,109.6,31.2,49.7,53,51,11.26,4.829,9.433,20,0,110.1,106.9,158.8,123.7,6,6.3,0,0,100,38.97,47.93,56,67,58.35,62.82,53.21,52.58,86.37,94.67,92.8
540,45,50.12,50.3,45.39,45.8,66.86,66.1,71.65,70.6,70.4,60.37,50.01,50.33,51.16,13.41,107.1,-69.38,42.21,41.26,2.838,1.889,39.41,3.766,0.9335,256.4,214.5,7.5,3.8,38.3,33.5,74.4,78,3,44.1,5.6,112.9,38.5,44.3,45,43,7.952,4.421,10.46,20,0,110.1,106.9,155.8,119.1,4.5,4.5,0,0,100,32.76,47.52,56,54,58.39,61.68,50.63,50.65,97.93,68.1,157.6
542,45,49.67,49.1,45.07,44.8,66.66,66.7,71.41,71.4,69.78,58.52,49.52,49.67,50.69,17.34,120.2,-86.83,41.14,39.82,1.375,0.05976,40.05,3.611,0.9737,256.2,214.6,5.6,3.6,39.2,34.3,75,78.9,4.7,43.8,4.7,115.7,40.7,44.4,46,44,6.451,3.62,10.32,20,0,110.1,106.9,155.3,120.5,4.6,4.5,0,0,100,26.55,47.1,56,67,58.39,61.72,49.98,50.04,125,33,171.3
544,45,48.56,48.3,45.02,44.9,66.53,66.2,70.38,69.7,68.92,56.35,48.5,48.77,41.07,15.59,134.2,-108.7,31.56,30.98,2.469,1.887,35.58,3.119,1.127,256.2,214.2,5.9,3.1,39.2,34.3,72.8,75.5,2.5,44.1,4.9,119.7,46.9,40.8,40,39,2.164,1.499,11.04,20,0,110.3,107.1,154.3,119.2,3.6,3.2,35,0,100,23,47,56,60,58.31,61.19,49.77,49.3,130,59.26,197
546,45,48.32,48.3,44.78,44.8,66.29,66.2,70.05,69.5,68.72,55.86,48.21,48.57,40.47,14.38,138.2,-112.1,31.64,30.69,3.207,2.258,34.11,3.262,1.078,258,214.7,4.5,2.4,40.1,35.1,72.2,74,3,44.1,4,122.5,50.3,38.9,39,38,3.043,2.138,11.2,20,0,110.9,107.3,153.8,117.4,3.3,3.7,35,0,100,23,47,56,60,58.23,61.8,49.85,49.34,96.55,76.98,200.7
548,45,48.48,48.7,45.19,45.3,66,65.9,69.48,69.4,68.35,55.82,48.37,48.73,37.21,12.12,134,-108.9,29.22,28.28,3.184,2.24,34.73,2.958,1.189,256.7,213.1,5.8,2.8,39.5,34.6,72.2,74.5,3.2,44.4,4.9,124.5,52.3,40,39,38,6.647,5.081,11.2,20,0,111.1,107.1,151.8,115.9,3.6,3.4,35,0,100,23,47,56,54,58.23,62.01,50.02,49.51,76.97,76.41,202.5
550,45,48.64,48.8,45.27,45.3,66.04,65.9,69.56,69.5,68.35,55.9,48.5,48.85,37.66,13,133.2,-108.5,30.08,28.77,3.198,1.885,34.94,3.027,1.161,256.8,214.1,5.3,3,40,35,72.5,75,3.6,44.8,4.8,125,52.8,39.5,40,39,8.291,6.261,11.04,20,0,111.6,107.5,155.3,119.2,3.7,3.5,35,0,100,23,47,56,54,58.19,61.92,50.18,49.63,83.46,76.76,201.3
552,45,48.6,48.7,45.19,45.1,66.21,66.1,69.81,69.8,68.51,55.82,48.41,48.77,38.54,13.87,135.8,-111.1,30.67,28.98,3.222,1.531,35.16,3.067,1.146,256.8,215.7,5.2,2.4,40.1,35.1,72.2,74.5,3.8,44.6,4.3,124.7,52.5,40.2,40,39,7.512,5.544,11.04,20,0,112.2,108.2,154.3,117.5,3.7,3.4,35,0,100,23,47,56,54,58.19,61.88,50.14,49.59,90.07,77.33,202
554,45,48.44,48.3,45.07,45.1,66.21,66.1,69.81,69.7,68.55,55.66,48.21,48.61,38.52,13.43,137.9,-112.8,30.07,28.03,3.561,1.519,35.12,3.011,1.168,256.7,214,4.6,2.8,40.3,35.3,72.5,75,3.6,44.6,4.5,124.5,52,39.6,40,39,5.395,3.983,11.04,20,0,112.4,108.4,154.8,118.4,3.6,3.4,35,0,100,23,47,56,54,58.15,61.68,49.93,49.38,91.23,85.47,204.5
556,45,48.27,48.3,44.9,44.9,66.21,66.1,69.81,69.7,68.55,55.54,48.13,48.44,38.32,13.36,138.5,-113.6,30.22,28.9,2.846,1.526,35.06,3.031,1.16,255.4,215.1,4.5,2.5,40.3,35.3,72.2,74.5,3.8,44.4,4.1,124.2,52.3,39.7,40,39,6.581,4.884,11.04,20,0,112.7,108.6,152.8,116.4,3.6,3.5,35,0,100,23,47,56,54,58.1,61.8,49.77,49.26,86.74,68.31,202.1
558,45,48.19,48.2,44.82,44.8,66.21,66.1,69.77,69.7,68.51,55.5,48.05,48.4,38.01,13.4,139,-114.4,30.28,28.96,3.22,1.898,35.11,3.033,1.159,256.2,215.5,4.5,2.7,40.1,35.1,72.5,74.5,3.6,44.3,4.2,124.5,52,39.4,40,39,7.949,5.948,11.04,20,0,113.1,108.8,153.3,117,3.6,3.6,35,0,100,23,47,56,54,58.15,61.76,49.73,49.18,88.99,77.27,202.8
560,45,48.07,48.2,44.82,45.1,66.21,65.8,69.64,69.2,68.51,55.45,47.96,48.32,36.7,12.1,139.4,-114.8,29.1,28.15,3.211,2.26,33.3,3.073,1.144,256.2,214.9,4.1,2.7,40.8,35.8,71.9,74,3.2,44.4,3.6,124.5,52.8,38.1,38,37,6.573,5.094,11.36,20,0,113.1,109,151.4,114.3,3.3,3.3,35,0,100,23,47,56,50,58.15,61.76,49.65,49.1,80.3,77.07,204.5
562,45,48.56,49,45.48,45.4,65.84,65.8,69.07,68.9,67.98,55.62,48.5,48.85,34.53,11.66,132,-109.2,27.71,27.13,3.22,2.634,34.24,2.846,1.235,256.4,215.6,6.1,3.3,39.5,34.6,72.2,74.5,3.5,44.9,5.5,126.6,55.2,39.7,39,38,10.26,8.449,11.2,20,0,113.3,109,152.8,116.7,3.1,3.4,35,0,100,23,47,56,50,58.15,62.09,50.14,49.59,71.01,77.28,203.7
564,45,48.72,48.8,45.48,45.4,66.08,65.9,69.48,69.5,68.35,55.78,48.62,48.89,36.22,12.08,134,-109.9,29.05,28.1,2.472,1.523,34.59,2.952,1.191,255.9,214.5,5.5,2.7,39.8,34.8,72.2,74.5,3.5,44.9,5.1,126.8,54.4,39.7,39,38,9.361,7.35,11.2,20,0,113.6,109.2,153.8,118.2,3.6,3.5,35,0,100,23,47,56,54,58.15,61.92,50.3,49.75,76.73,59.33,202.3
566,45,48.72,48.8,45.43,45.3,66.17,66.1,69.6,69.5,68.39,55.78,48.58,48.89,36.66,12.96,134.5,-110.8,29.46,28.14,2.843,1.525,34.69,2.985,1.178,256,214.9,5.5,3,39.8,34.8,72.5,75,3.8,44.8,4.8,126.3,54.1,40,39,38,9.372,7.271,11.2,20,0,113.8,109.4,151.8,115.5,3.4,3.5,35,0,100,23,47,56,54,58.19,61.84,50.26,49.71,85.05,68.23,202.4
568,39,48.64,48.7,45.35,45.3,66.17,65.1,69.6,69,68.43,55.78,48.5,48.85,37.17,12.69,136.8,-112.3,29.43,28.11,3.207,1.89,36.39,2.844,1.236,259.5,214.7,6.7,3.8,38.6,33.8,72.8,75.5,4.2,44.9,6.3,126.3,53.5,42.2,45,43,9.18,7.025,10.46,20,0,114,109.6,151.4,116.6,4,3.4,50,0,100,54.32,49,56,17.17,58.23,61.92,50.34,49.63,82.4,76.97,206.2
570,39,50.49,50.6,44.08,43.2,66.08,67.3,72.27,74.6,70.93,62.01,50.17,50.7,65.9,14.26,95.13,-43.49,57.21,54.43,4.667,1.889,52.81,3.809,0.9231,255.9,214.5,5,6.9,38.2,33.4,81.5,89.4,10.2,42.2,3.7,114.7,33.4,55.4,61,59,22.25,9.604,8.534,20,0,114.2,109.6,158.3,121.3,7.1,7.4,50,0,100,50.25,49,56,18.19,58.27,66.43,54.15,52.46,41.95,66.03,109.5
572,39,50.08,50.1,42.12,41.5,70.63,72,77.96,80,76.74,64.75,49.64,50.29,78.2,12.96,128,-62.76,70.99,67.12,5.754,1.885,63.18,3.95,0.89,256.1,214.1,3.5,6.9,38.2,33.4,86.9,98.8,10.2,39.6,1.4,109.8,23.2,65.9,74,71,37.83,13.76,7.328,20,0,113.8,109.8,157.3,123.1,7.8,8.4,65,0,100,46.19,49,56,19.2,58.27,71.01,54.6,52.21,24.41,57.72,121.8
