Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance,Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
553.9,49,70.47,70.9,67.75,66.7,73.37,74.3,77.26,79.9,75.55,72.77,70.07,70.76,30.99,13.6,22.16,-4.771,24.46,20.92,6.174,2.639,38.51,2.233,1.575,191.3,216,11.7,0,55,51.4,78.9,85.9,5.1,67.5,12.6,129.3,50.4,34.7,46,44,15.55,14.28,10.32,20,0,112,95.5,134,81.5,5.8,4.5,60,90,100,57.71,49.69,56,20,57.16,69.91,78.76,73.62,25.6,28.85,10.69
563.6,49,70.63,71.1,67.42,66.7,73.58,74.3,77.79,80,75.88,72.9,70.07,70.8,33.64,15.25,23.82,-5.431,28.92,23.9,6.552,1.536,45.64,2.228,1.578,191.5,216.3,13,1,53.8,49.9,81,88.4,7.4,67.2,13.1,130.4,49.1,37.5,47,45,29.03,24.54,10.19,20,0,112,95.7,135.5,84.7,5.6,4.3,60,90,100,57.46,49.66,56,20,57.12,70.28,79.58,74.2,27.82,29.22,-0.6378
573.6,49,70.71,70.9,67.14,65.8,73.74,74.6,78.41,80.5,76.21,73.02,69.99,70.84,37.25,17.54,25.47,-5.76,32.38,25.86,7.693,1.173,42.65,2.669,1.317,191.6,217.2,12.4,1.8,53.4,49.5,82.1,90.8,7.8,66.7,13.3,131.2,49.4,41.3,52,50,25.52,19.49,9.553,20,0,111.8,95.7,134.5,83.6,5.6,5.1,60,90,100,57.2,49.63,56,20,57.12,70.65,79.95,74.52,31.13,34.05,-2.935
583.7,49,70.71,70.8,66.85,65.6,74.03,75.2,78.82,81.7,76.7,73.18,69.91,70.88,38.61,17.06,28.36,-6.808,34.81,27.58,8.765,1.536,42.82,2.859,1.23,193.5,216.3,10.8,0.6,54.8,51.1,82.3,90.8,7.4,66.2,11.3,132,50,39.3,50,48,29.47,21.71,9.8,20,0,111.8,96.1,135.5,83,6.3,5.2,60,90,100,56.95,49.59,56,20,57.12,71.01,80.19,74.77,29.47,38.8,5.304
593.7,49,70.75,70.9,66.48,65.4,74.36,75.6,79.43,82.3,77.27,73.39,69.83,70.88,40.37,17.16,30.91,-7.695,38.56,30.21,9.517,1.168,49.06,2.763,1.272,190.9,216.6,12,1.7,53.4,49.5,84,93.8,9.1,65.8,12,132.3,48.3,43,51,49,42.69,30.07,9.675,20,0,111.8,96.1,136,85.4,6.6,5.5,60,90,100,56.69,49.56,56,20,57.12,71.38,80.48,75.02,28.87,41.81,4.335
603.7,49,70.75,70.6,66.15,65,74.64,75.9,80.17,82.8,77.72,73.59,69.71,70.84,44.11,19.5,32.98,-8.375,41.25,31.86,10.19,0.7938,46.58,3.114,1.129,191.6,215.2,11.1,2.1,53.7,49.8,84.3,95.3,8.7,65.4,11.9,132.9,48.6,45.7,56,54,36.52,23.55,9.084,20,0,111.6,96.4,137,86.2,6.9,5.8,60,90,100,56.44,49.53,56,20,57.12,71.79,80.6,75.1,31.91,44.43,6.56
613.9,49,70.67,70.4,65.82,64.4,74.97,76.5,80.78,83.8,78.3,73.84,69.54,70.76,46.42,19.84,35.61,-9.032,43.63,33.46,10.97,0.796,46.3,3.313,1.061,191.7,216.1,10.2,0.8,54.2,50.4,84.6,94.8,8.4,64.8,10.6,132.3,47.7,44.9,54,52,36.52,22.38,9.315,20,0,111.8,96.6,136,84.4,7.4,6,60,90,100,56.19,49.49,56,20,57.12,72.24,80.6,75.1,31.49,47.83,11.57
623.7,49,70.63,70.4,65.42,64.4,75.34,76.8,81.44,84.3,78.99,74.08,69.46,70.68,48.41,19.39,38.97,-9.951,46.99,36.44,10.98,0.4287,52.19,3.166,1.111,190.5,216.3,10.9,1.7,53.3,49.3,86,97.3,9.8,64.4,10.7,132,46.3,47.9,55,53,47.2,27.73,9.199,20,0,111.8,96.6,136.5,87,7.3,6,60,90,100,55.93,49.46,56,20,57.12,72.65,80.6,75.1,29.97,47.87,12.36
633.7,49,70.55,70.4,65.01,63.7,75.79,77.3,82.13,84.9,79.57,74.33,69.3,70.55,50.54,20.44,41.72,-11.62,50.29,38.93,11.43,0.06065,49.75,3.554,0.9893,191.2,217.8,10.2,2.8,53.5,49.6,87.7,100.3,10.1,63.9,10.4,131.7,44.8,50.7,60,58,48.87,27.5,8.641,20,0,111.8,96.8,137,86.4,7.6,6.7,60,90,100,55.68,49.42,56,20,57.08,73.14,80.48,75.1,30.54,50.96,12.81
643.7,49,70.47,70,64.68,63.4,76.07,77.6,82.75,86,80.3,74.62,69.13,70.47,53.2,19.48,45.35,-11.63,52.22,40.18,12.1,0.05975,49.63,3.699,0.9504,191.3,216.5,9.3,0.9,54.1,50.3,86.9,98.8,9.1,63.6,9.5,131.5,44.6,49.2,57,55,46.21,24.71,8.971,20,0,111.8,97.1,136.5,84.9,8.4,6.6,60,90,100,55.42,49.39,56,20,57.08,73.63,80.4,74.97,28.24,53.56,21.79
653.7,49,70.34,70,64.35,63.3,76.48,78.3,83.44,86.5,80.96,74.86,69.01,70.39,55.39,19.77,48.53,-12.91,54.1,42.05,12.48,0.4295,55.04,3.456,1.017,191,216.7,9.8,2.1,53.3,49.3,88.6,101.8,10.2,63.1,9.8,131.5,42.6,51.7,58,56,50.53,25.95,8.86,20,0,111.8,97.3,139,87.4,8.4,6.8,60,90,100,55.17,49.36,56,20,57.08,74.13,80.27,74.93,27.84,56.08,25.48
663.7,49,70.26,70,63.98,62.9,76.93,78.7,84.1,86.8,81.53,75.11,68.89,70.23,57.3,20.53,51.39,-14.61,56.81,44.36,12.13,-0.31,52.91,3.775,0.9313,192,217.1,10.3,2.8,52.6,48.5,89.6,103.7,10.3,62.6,9.8,130.9,41.3,55,64,61,51.16,25.39,8.323,20,0,111.8,97.5,138,88.2,8.2,7.1,60,90,100,54.92,49.32,56,20,57.08,74.66,80.19,74.85,28.03,54.53,26.26
673.7,49,70.14,69.7,63.74,62.8,77.3,79.1,84.67,87.8,82.23,75.35,68.72,70.1,58.5,19.4,54.59,-15.48,57.81,45.02,12.48,-0.31,52.46,3.874,0.9075,190.6,216.7,9.1,1.3,53.7,49.6,89.1,102.8,9.7,62.3,8.8,130.1,41,53.7,61,59,50.02,24.32,8.534,20,0,111.8,97.9,137.5,86.9,8.7,7.1,60,90,100,54.66,49.29,56,20,57.08,75.15,80.07,74.73,25.77,56.08,33.4
683.7,49,70.02,69.7,63.45,62.3,77.75,79.5,85.37,88.2,82.88,75.6,68.6,69.98,61.21,19.97,58.56,-17.32,59.01,46.28,12.42,-0.3085,57.82,3.588,0.9799,192.9,215.7,9.7,2.5,52.8,48.7,90.7,105.7,10.5,62,9.2,129.8,39.1,56.2,63,60,50.1,23.28,8.428,20,0,112,98,138.5,89.5,8.7,7.2,60,90,100,54.41,49.25,56,20,57.08,75.64,79.91,74.61,25.82,56.25,40.45
693.7,49,69.93,69.5,63.12,62.2,78.2,79.9,86.02,88.7,83.46,75.89,68.52,69.94,62.39,20.48,60.42,-18.5,61.79,48.94,12.91,0.06007,55.79,3.894,0.9029,191.5,217.7,10,2.8,52.2,48,91.5,107.2,10.7,61.7,9.5,129.6,38.1,59.3,67,64,53.67,24.47,8.015,20,0,112,98,136.5,86.9,8.7,7.3,60,90,100,54.15,49.22,56,20,57.08,76.21,79.87,74.52,25.68,58.01,36.38
703.7,49,69.81,69.4,62.88,62.2,78.61,80.4,86.55,89.4,84.15,76.13,68.39,69.82,63.56,19.23,64.2,-19.87,62.59,49.8,12.84,0.05977,55.35,3.975,0.8844,192.1,216.6,9.1,1.6,52.8,48.8,91.2,106.7,9.7,61.2,8.4,129.3,38.1,58.2,65,62,51.93,23.24,8.219,20,0,112.2,98.4,138.5,88.7,9.2,7.5,60,90,100,53.9,49.19,56,20,57.08,76.62,79.78,74.4,23.61,57.28,43.07
713.7,49,69.69,69.4,62.67,61.9,78.98,80.5,87.17,89.9,84.73,76.42,68.31,69.74,65.24,19.47,66.21,-20.43,62.94,50.6,12.76,0.4268,60.16,3.678,0.9559,191.3,215.3,9.6,2.6,52.3,48.2,92.5,109.2,10.7,60.9,8.6,128.7,36.2,60.7,66,63,52.05,22.69,8.116,20,0,112,98.6,138,88.8,9.1,7.5,60,90,100,53.64,49.15,56,20,57.08,77.16,79.66,74.36,23.28,57.81,45.09
723.7,49,69.61,69.4,62.43,61.6,79.39,81.2,87.78,90.3,85.26,76.62,68.19,69.65,67.13,20.2,69.08,-22.15,65.05,52.22,13.26,0.431,58.48,3.911,0.8991,192,217.4,9.7,2.9,51.9,47.7,93.2,110.7,10.5,60.8,8.9,128.7,35.3,64.2,70,67,51.17,21.68,7.715,20,0,112.2,98.8,139.4,90.6,9.1,7.8,60,90,100,53.39,49.12,56,20,57.08,77.73,79.58,74.28,23.48,60.06,46.86
733.7,49,69.52,69.4,62.18,61.6,79.84,81.5,88.27,91,85.87,76.87,68.11,69.53,67.58,19.25,72.16,-23.83,66.14,53.39,12.82,0.05964,58.22,3.994,0.8803,192.3,216.2,9,2,52.6,48.3,93,110.2,9.7,60.6,8.1,128.5,35.5,62.7,68,65,53.18,22.38,7.914,20,0,112.2,98.9,139.4,90.4,9.5,8,60,90,100,53.14,49.08,56,20,57.08,78.1,79.54,74.2,21.98,57.6,50.03
743.7,49,69.4,69.2,61.98,61.4,80.25,81.8,88.85,91.6,86.45,77.11,68.03,69.49,68.87,19.24,74.76,-25.13,67.27,54.81,13.26,0.802,62.5,3.784,0.9291,192.3,217.4,9.3,2.4,51.9,47.7,94,112.2,10.2,60.3,8.2,128.2,34.5,64.2,69,66,56.88,23.49,7.814,20,0,112.4,99.4,138.5,90.2,9.8,7.8,60,90,100,52.88,49.05,56,20,57.08,78.59,79.41,74.12,21.47,60.06,51.31
753.7,49,69.32,69.2,61.81,61.1,80.7,82.2,89.42,92.1,86.94,77.32,67.94,69.37,69.73,19.87,76.92,-27.06,67.19,54.88,12.74,0.4258,60.98,3.874,0.9075,191.9,214.8,9.3,2.7,51.8,47.5,94.8,113.7,10.8,60.2,8.7,128.2,32.9,67,73,70,52.05,21.23,7.424,20,0,112.4,99.4,138.5,90.3,9.8,8.1,60,90,100,52.63,49.02,56,20,57.08,79.08,79.37,74.03,21.67,57.24,54.99
763.7,49,69.24,69,61.61,60.9,81.03,82.5,89.91,92.6,87.47,77.52,67.82,69.33,71.11,19.56,79.62,-28.07,68.65,55.91,13.54,0.7965,60.71,3.976,0.8843,192.1,215.9,9.3,2.3,51.8,47.5,94.8,113.7,10,59.7,7.9,127.9,33.1,66.2,71,68,52.05,20.82,7.617,20,0,112.2,99.6,139.4,90.9,10.1,7.9,60,90,100,52.37,48.98,56,20,57.08,79.49,79.29,73.99,20.95,61.32,57.22
773.7,49,69.2,69.2,61.44,60.9,81.4,83,90.44,93.2,88,77.77,67.82,69.29,72.55,19.59,82.05,-29.1,70.06,57.64,13.23,0.8,64.78,3.803,0.9245,192.5,216.9,9.4,2.8,51.5,47.2,96,116.1,10.4,59.7,8,127.9,31.9,67.3,72,69,56.04,21.97,7.52,20,0,112.7,99.9,139.9,91.9,10.4,8.3,60,90,100,52.12,48.95,56,20,57.08,79.98,79.25,73.95,20.53,59.91,57.28
784,49,69.16,69,61.32,60.6,81.81,83.2,90.98,93.4,88.41,77.89,67.74,69.2,73.66,20.61,84.5,-31.45,71.09,58.24,13.28,0.4317,63.32,3.947,0.8908,192.8,217.8,9.5,2.8,51.3,46.9,96.2,116.6,10.4,59.4,8.1,128.2,32,70.5,76,73,54.27,20.96,7.139,20,0,112.4,100.1,139.4,91.5,10.2,8.2,60,90,100,51.86,48.92,56,20,57.08,80.43,79.21,73.91,21.19,60.15,59.92
793.8,49,69.07,69,61.2,60.8,82.13,83.7,91.43,94.1,88.98,78.18,67.7,69.16,74.56,19.6,86.7,-31.74,71.17,58.74,13.23,0.8,63.16,3.962,0.8875,192.6,216.9,8.9,2.4,51.7,47.4,96.5,117.1,10.1,59.3,8,127.9,32,70.6,75,72,51.25,19.55,7.233,20,0,112.9,100.1,139,90.8,10.3,8.4,60,90,100,51.61,48.88,56,20,57.08,80.8,79.17,73.83,19.83,59.45,62.09
803.7,49,69.03,69,60.99,60.6,82.54,84,91.88,94.3,89.52,78.38,67.66,69.08,75.21,19.03,89.72,-33.53,72.44,60.05,12.82,0.4287,66.87,3.809,0.923,193.4,216.3,9.5,2.9,51.1,46.7,97.2,118.6,10.7,58.9,7.6,128.2,30.7,70.9,75,72,57.13,21.6,7.233,20,0,112.9,100.7,140.9,93,10.3,8.5,60,90,100,51.36,48.85,56,20,57.08,81.25,79.13,73.83,18.89,58.07,63.95
813.7,49,68.95,68.9,60.87,60.3,82.91,84.3,92.41,94.8,89.84,78.59,67.62,69.12,76.53,20.68,90.7,-34.85,73.15,61.07,13.62,1.542,65.59,3.921,0.8967,193.4,217.3,9.2,2.9,51,46.6,97.7,119.6,10.8,58.8,8,127.9,30.2,73.7,78,75,53.71,19.96,6.952,20,0,112.9,100.5,139.4,92.3,10.5,8.7,60,90,100,51.1,48.81,56,20,57.12,81.66,79.09,73.79,20.22,61.7,63.18
823.7,49,68.95,69,60.79,60.3,83.2,84.5,92.82,95.3,90.34,78.75,67.58,69.04,76.89,19.85,92.58,-35.55,73.56,61.17,13.19,0.7973,65.64,3.941,0.8922,191.8,216.3,9,2.8,51.3,46.9,97.7,120.1,10.2,58.6,7.5,127.9,30.5,73.4,77,74,53.95,19.96,7.045,20,0,112.9,100.7,139,91.3,10.5,8.7,60,90,100,50.85,48.78,56,20,57.12,82.03,79.05,73.75,19.13,59.75,65.08
833.7,49,68.91,68.9,60.67,60.3,83.57,84.8,93.31,95.7,90.79,79,67.49,69.04,77.33,20.04,93.57,-36.28,74.46,61.67,13.96,1.169,69.07,3.79,0.9276,190.5,216.8,9.3,3.3,51,46.6,99,122.1,10.9,58.5,7.5,128.5,29.5,75,78,75,58.97,21.69,6.952,20,0,113.1,101.1,140.9,93,10.9,8.6,60,90,100,50.59,48.75,56,20,57.08,82.4,79.05,73.71,19,62.74,64.95
843.7,49,68.87,68.9,60.54,60,83.9,84.9,93.8,96.1,91.2,79.12,67.45,69,79.06,20.8,96.36,-38.11,74.89,62.15,13.9,1.165,68.04,3.87,0.9085,191.5,215.9,9.4,3.1,50.6,46.1,99.2,122.6,10.8,58.3,7.9,128.5,29,76.5,80,77,53.39,19.21,6.768,20,0,113.1,101.3,140.4,93.9,11.2,8.7,60,90,100,50.34,48.71,56,23,57.12,82.81,79.01,73.71,19.44,62.97,67.99
853.7,49,68.87,68.9,60.46,60,84.18,85.6,94.13,96.6,91.65,79.33,67.45,69,79.36,19.82,98.28,-38.75,75.51,62.79,13.88,1.163,68.06,3.901,0.9013,191.5,215.5,9.2,2.9,50.8,46.4,99.5,123.1,10.5,58.2,7.5,128.5,29.5,76.9,80,77,54.53,19.54,6.768,20,0,113.1,101.7,140.9,93.7,11,8.9,60,90,100,50.08,48.68,56,32,57.12,83.13,79.01,73.71,18.28,62.87,69.14
863.7,49,68.83,68.7,60.34,60.2,84.55,85.8,94.62,97,92.06,79.45,67.45,68.92,80.11,20.41,100.3,-40.59,76.16,63.82,13.13,0.7931,70.9,3.777,0.9309,190.9,215.3,9.5,3.2,50.7,46.2,100.2,124.6,11.4,58,7.3,128.5,28.8,78.2,80,77,57.02,20.24,6.768,20,0,113.3,101.7,141.4,94.2,11,8.5,60,90,100,49.83,48.64,56,32,57.12,83.46,78.96,73.66,18.6,59.47,69.42
873.7,49,68.83,68.7,60.26,59.9,84.92,86,95.11,97.1,92.42,79.61,67.41,68.92,81.06,21.38,101.9,-42.21,77.68,64.85,13.64,0.8012,70.1,3.896,0.9024,190.9,217.5,9.5,3.6,50.4,45.9,100.7,125.6,11.3,57.9,7.6,129,28.3,79.2,84,80,58.22,20.43,6.496,20,0,113.3,102.1,139.9,95,11,9,60,90,100,49.58,48.61,56,38,57.12,83.75,78.92,73.66,19.27,62.24,69.39
883.7,49,68.83,68.9,60.17,59.9,85.21,85.8,95.48,97.7,92.71,79.78,67.37,68.88,81.68,22.03,102.8,-43.17,77.92,64.8,13.55,0.4278,70.21,3.902,0.901,190.8,216.1,9.5,2.7,50.4,45.9,100.2,124.6,10.6,57.9,7.5,129,28.6,78.7,82,79,56.97,19.84,6.586,20,0,113.6,102.1,141.9,95.3,11.5,9,60,90,100,49.32,48.58,56,32,57.12,83.67,78.92,73.62,19.91,61.36,70.56
893.7,49,68.83,68.7,60.05,59.9,85.37,85.8,95.93,97.7,92.92,79.82,67.37,68.84,83.99,23.99,104.2,-44.16,79.45,66.26,13.25,0.05939,72.27,3.865,0.9096,190.9,217.3,9.7,3,50.3,45.8,100.7,125.6,10.6,57.5,7.5,129.6,28.6,79.3,84,80,56.29,19.06,6.496,20,0,113.3,102.5,141.4,94.8,11.7,8.8,60,90,100,49.07,48.54,56,32,57.12,83.17,78.88,73.54,22.1,59.55,69.46
903.7,49,68.71,68.7,59.97,59.7,85.53,85.8,96.26,97.7,93.04,79.86,67.29,68.79,85.1,25.56,104.6,-45.03,78.68,65.93,13.55,0.7974,71.71,3.858,0.9114,190.4,216.2,9.3,3.2,50.3,45.8,100.9,126.1,10.4,57.5,7.3,129.6,28.4,80.3,85,81,49.14,16.42,6.406,20,0,113.8,102.7,141.4,94.6,11.9,8.9,60,90,100,48.81,48.51,56,32,57.12,82.48,78.88,73.5,24.19,60.45,70.38
913.7,49,68.71,68.7,59.93,59.4,85.62,86,96.46,97.9,93.12,79.86,67.25,68.71,86.17,26.56,105.3,-45.73,79.59,66.37,13.28,0.0606,72,3.886,0.9047,190.6,217.6,9.6,3,50,45.4,100.9,126.1,10.3,57.4,7.4,129.8,28.5,81.2,85,81,48.86,16.13,6.406,20,0,114,102.8,141.4,94.7,12.1,9.1,60,90,100,48.56,48.47,56,38,57.12,81.91,78.8,73.46,25.72,59.66,70.52
923.7,49,68.66,68.4,59.76,59.4,85.74,86,96.71,98,93.24,79.9,67.17,68.67,87.06,27.51,105.9,-46.34,80.29,66.77,13.58,0.05974,73.83,3.823,0.9196,190.4,216.5,9.4,3.4,50,45.4,101.1,126.6,10.5,57.2,7.1,129.6,28.5,81.8,85,81,50.02,16.34,6.406,20,0,113.8,103.1,142.4,96.1,11.9,9,60,90,100,48.31,48.44,56,38,57.16,81.45,78.72,73.42,27.18,61.48,70.35
933.7,49,68.62,68.4,59.64,59.3,85.86,86.1,96.87,98,93.37,79.9,67.13,68.63,87.59,27.9,107.1,-47.43,80.07,66.72,13.42,0.05904,73.38,3.837,0.9164,190.9,214,9.3,3.3,50,45.4,101.3,127.1,10.8,56.9,7,129.6,28.5,82.3,87,83,46.94,15.24,6.228,20,0,114.2,103.3,139.9,93.3,11.9,9.1,60,90,100,48.05,48.41,56,38,57.12,81.13,78.68,73.34,27.89,60.3,72
943.7,49,68.54,68.4,59.56,59.1,85.94,86,97.08,98.2,93.45,79.94,67,68.55,88.46,28.84,107.3,-47.69,81.23,67.31,13.98,0.06045,73.38,3.892,0.9033,190.7,217.1,9.2,3.4,49.9,45.3,101.6,127.6,10.1,56.9,7,129.8,28.5,82.5,87,83,47.96,15.42,6.228,20,0,114,103.5,142.4,96.5,12.2,9.3,60,90,100,47.8,48.37,56,38,57.12,80.84,78.6,73.3,29.18,63.32,71.07
953.7,49,68.46,68.3,59.36,58.9,85.98,86,97.32,98.2,93.53,79.9,66.96,68.47,90.18,30.17,108.4,-48.39,81.95,68.47,13.55,0.05906,74.91,3.846,0.9141,190.9,216,9.2,3.2,49.7,45.1,101.8,128,10.4,56.6,6.9,130.1,28,82.5,87,83,45.98,14.5,6.228,20,0,114.2,103.7,142.4,96.8,12.2,9.4,60,90,100,47.54,48.34,56,38,57.12,80.43,78.55,73.21,31.07,60.88,70.31
963.7,49,68.38,67.9,59.23,58.8,86.07,86.3,97.49,98.4,93.57,79.86,66.84,68.38,89.65,30.74,107.6,-48.73,82.75,68.82,13.99,0.05992,74.71,3.894,0.9028,188.4,217.2,9,3.6,49.6,45,102,128.5,10.6,56.5,7.3,129.8,28.1,83.9,89,85,50.45,16.01,6.052,20,0,114.2,103.9,142.4,96.8,12.1,9.1,60,90,100,47.29,48.31,56,38,57.12,80.1,78.43,73.13,32.11,63.34,67.92
973.7,49,68.26,67.8,59.07,58.6,86.15,86.5,97.65,98.4,93.65,79.78,66.76,68.22,91.36,31.76,110.2,-50.61,82.92,69.39,13.21,-0.3093,74.48,3.914,0.8983,190.6,216.6,9.4,3.4,49.2,44.6,101.8,128,10.2,56.3,7.1,130.1,28.3,83.7,89,85,44.78,13.94,6.052,20,0,114.5,104.1,139.9,94.3,12.1,9.2,60,90,100,47.03,48.27,56,38,57.12,79.82,78.31,72.97,33.59,59.38,70.59
983.7,49,68.13,67.6,58.99,58.5,86.23,86.1,97.86,98.6,93.69,79.65,66.59,68.1,92.07,32.97,111.2,-52.08,82.2,68.36,13.53,-0.3086,76.03,3.801,0.925,190.1,215.7,8.9,3.4,49.2,44.8,102.2,129,10.6,56.1,6.7,130.1,27.9,83.9,89,85,41.29,12.76,6.052,20,0,114.5,104.3,142.4,97.3,12.3,9.3,60,90,100,46.78,48.24,56,38,57.08,79.65,78.19,72.85,35.05,60.79,73.21
993.7,49,67.97,67.6,58.86,58.2,86.31,86.3,98.02,98.6,93.77,79.53,66.43,67.93,92.53,33.54,112.6,-53.59,82.8,68.8,13.69,-0.3122,75.74,3.843,0.9148,189.7,218.3,9.1,3.6,49.1,44.5,102.2,129,10.5,56,6.9,129.8,27.6,84.5,90,86,41.53,12.77,5.964,20,0,114.5,104.5,142.4,97.1,12.1,9.4,60,90,100,46.53,48.2,56,38,57.04,79.49,78.1,72.72,35.86,61.04,73.75
1004,49,67.89,67.5,58.7,58,86.35,86.3,98.1,98.8,93.9,79.45,66.31,67.81,92.49,33.09,113.7,-54.35,82.69,68.46,13.55,-0.6771,75.65,3.843,0.915,188.9,216,8.9,3.4,49.1,44.5,102.2,129,10.3,55.8,6.7,130.1,27.9,84.4,90,86,41.18,12.66,5.964,20,0,114.7,104.5,140.9,95.5,12.3,9.5,60,90,100,46.27,48.17,56,38,57.04,79.41,78.02,72.6,35.51,59.96,75.22
1014,49,67.72,67.3,58.5,57.9,86.35,86.5,98.27,98.9,93.98,79.37,66.14,67.69,94.24,33.9,115.6,-55.26,82.72,68.55,13.86,-0.3078,76.75,3.79,0.9278,189.8,215.1,8.8,3.5,49.1,44.5,102.4,129.5,10.5,55.5,6.4,130.1,27.7,85,90,86,36.26,10.94,5.964,20,0,114.9,104.9,140.9,95.8,12.4,9.4,60,90,100,46.02,48.14,56,38,57,79.41,77.9,72.48,36.31,61.34,77.26
1024,49,67.56,67,58.33,57.9,86.43,86.3,98.39,98.9,94.06,79.33,66.02,67.57,94.69,34.27,116.7,-56.31,82.86,69.04,13.88,0.05892,76.57,3.805,0.9241,190.1,215.5,8.8,3.8,48.9,44.3,102.7,130,10.8,55.3,6.4,130.1,27.4,85.9,91,87,34.99,10.51,5.877,20,0,114.7,105.1,140.9,95.9,12.6,9.5,60,90,100,45.76,48.1,56,38,57,79.28,77.78,72.4,36.91,61.91,77.66
1034,49,67.52,66.8,58.17,57.5,86.43,86.5,98.51,99.2,94.18,79.28,65.9,67.4,96,34.39,118.4,-56.83,84.31,69.69,13.57,-1.048,76.67,3.866,0.9094,190.8,216.4,8.8,3.5,48.7,44.1,102.7,130,10.1,55.2,6.3,129.8,27.6,86.4,91,87,35.56,10.53,5.877,20,0,114.9,105.1,139.9,94.6,12.7,9.3,60,90,100,45.51,48.07,56,38,56.96,79.28,77.61,72.23,36.97,60.52,78.53
1044,49,67.27,66.8,58,57.4,86.52,86.5,98.67,99.2,94.27,79.24,65.82,67.28,96.78,35.09,119.6,-57.89,83.39,70.28,13.17,0.05959,77.75,3.771,0.9323,191,215.9,9,3.5,48.4,43.8,102.4,130,10.1,55.2,6.6,130.1,27.7,86.2,91,87,30.68,9.017,5.877,20,0,115.1,105.3,140.9,96.3,12.7,9.4,60,90,100,45.25,48.03,56,38,56.92,79.28,77.49,72.11,37.65,58.75,78.76
1054,49,67.19,66.7,57.84,57.2,86.56,86.6,98.76,99.2,94.35,79.2,65.65,67.12,97.01,35.05,120.4,-58.48,84.14,70.29,13.17,-0.6775,77.5,3.817,0.9211,190.8,216,8.8,3.7,48.4,43.8,102.9,130.5,10.6,54.9,6.5,130.1,27.2,86.8,92,88,32.28,9.464,5.791,20,0,115.1,105.3,142.4,98.1,12.4,9.5,60,90,100,45,48,56,38,56.92,79.28,77.41,71.99,37.61,58.31,79.45
1064,49,67.07,66.5,57.68,57.2,86.6,86.5,98.84,99.4,94.43,79.16,65.53,66.99,97.5,35.11,121.6,-59.23,84.72,70.83,13.21,-0.6786,77.25,3.856,0.9118,191.2,216.5,8.7,3.5,48.4,43.8,102.9,130.5,10.8,54.9,6.5,129.6,27,86.7,92,88,32.3,9.424,5.791,20,0,115.3,105.7,139.4,94.9,12.9,9.4,60,0,100,46,48,56,43,56.88,79.41,77.24,71.9,37.4,59.35,79.83
1074,49,66.9,66.5,57.51,56.9,86.68,86.6,99,99.4,94.47,79.12,65.41,66.87,97.05,35.69,120.9,-59.54,84.76,71.24,13.21,-0.3093,78.32,3.805,0.924,189,216.6,8.5,3.7,48.4,43.8,103.1,131,10.5,54.5,6.1,130.1,27,87.2,91,88,35.11,10.29,5.791,20,0,115.3,105.9,140.4,95.9,12.8,9.6,60,0,100,46,48,56,43,56.83,79.28,77.12,71.74,38.15,58.93,77.64
1084,49,66.74,66.4,57.39,56.8,86.72,86.6,99.08,99.4,94.55,79.04,65.24,66.75,97.39,35.69,122.2,-60.51,84.81,71.22,13.65,0.06007,77.98,3.824,0.9194,189,217.7,8.5,3.7,48.2,43.5,103.1,131,10.8,54.4,6.1,130.1,26.7,87.3,93,89,33.77,9.861,5.704,20,0,115.3,106.1,139.9,95.6,12.8,9.6,60,0,100,46,48,56,43,56.83,79.28,76.96,71.62,38.16,61.35,78.87
1094,49,66.62,66.2,57.19,56.6,86.72,86.6,99.21,99.6,94.59,79,65.08,66.58,98.29,36.31,122.8,-60.8,85.76,71.76,13.68,-0.3122,77.99,3.866,0.9094,188.9,218.2,8.4,3.5,48.2,43.5,103.1,131,10.3,54.2,6.2,130.1,27,87.5,92,88,33.93,9.817,5.791,20,0,115.6,106.1,139.9,97.1,13.1,9.4,60,0,100,46,48,56,43,56.79,79.24,76.3,71.49,38.82,68.3,78.49
1104,49,66.49,66.1,57.06,56.6,86.72,86.5,99.21,99.6,94.63,79,65.04,66.46,98.44,36.05,123.3,-60.89,85.2,72.03,12.85,-0.3101,79.06,3.789,0.9279,189.2,216.8,8.8,3.5,47.7,43,102.9,130.5,10.1,54.1,6.2,129.8,27.1,87.3,93,89,32.49,9.386,5.704,20,0,115.6,106.5,141.9,98.2,12.8,9.6,60,0,100,46,48,56,43,56.79,79,74.05,71.25,38.96,110.1,78.66
