Time,TWE_set,TEI,TWEI,TEO,TWEO,TCI,TWCI,TCO,TWCO,TSI,TSO,TBI,TBO,Cond Tons,Cooling Tons,Shared Cond Tons,Cond Energy Balance,Evap Tons,Shared Evap Tons,Building Tons,Evap Energy Balance,kW,COP,kW/Ton,FWC,FWE,TEA,TCA,TRE,PRE,TRC,PRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,P_lift,Amps,RLA%,Heat Balance,Heat Balance%,Tolerance%,Unit Status,Active Fault,TO_sump,TO_feed,PO_feed,PO_net,TWCD,TWED,VSS,VSL,VH,VM,VC,VE,VW,TWI,TWO,THI,THO,FWW,FWH,FWB
553.9,49,63.83,63.6,60.17,59.4,68.05,69,73.78,76.5,71.62,67.12,63.24,63.96,38.58,14.52,30.3,-6.236,32.73,27.38,6.502,1.157,40.48,2.842,1.237,161.6,214.7,8.5,0.4,50.8,46.4,76.9,81.9,7.7,60,9.3,118.3,41.9,36.2,49,47,19.9,14.67,9.926,20,0,106.1,89.6,131.5,85.3,7.3,4.6,60,90,100,57.71,42.85,56,20,58.6,67.04,73.56,67.07,41.26,24.06,15.55
563.7,49,63.79,63.9,59.93,58.8,68.38,69.7,74.31,77.5,72.12,67.33,63.15,63.96,39.74,14.71,32.05,-7.024,34.66,28.93,7.257,1.529,47.21,2.581,1.362,160.7,215.3,7.1,2,51.3,47.4,79.5,85.9,9.8,59.7,8.2,119.2,40,38,51,49,29.36,21.01,9.675,20,0,106.1,89.8,135,87,7.5,5.1,60,90,100,57.46,42.83,56,20,58.6,67.57,73.97,67.52,39.33,27.02,15.63
573.7,49,63.79,64.2,59.48,58.2,68.79,70.3,75.05,78.4,72.77,67.61,63.07,64.04,41.98,15.28,34.56,-7.855,38.68,32.22,8.723,2.262,45.77,2.972,1.183,160.9,215.2,7.8,2.9,50.2,45.6,81.3,88.9,10.3,59.3,9.4,119.9,38.6,44.9,55,53,34.17,23.15,9.199,20,0,105.9,89.9,132.5,87.6,8.1,6,60,90,100,57.2,42.81,56,20,58.6,68.07,74.54,67.97,38.72,31.87,10.87
583.7,49,63.87,64,59.15,58,69.11,70.4,75.75,79.5,73.34,67.82,62.95,64.04,44.6,16.16,37.15,-8.709,42.33,34.04,9.818,1.527,44.85,3.318,1.06,161.4,215.1,8.3,1.2,49.6,45,80.7,87.9,9.8,58.6,9.4,120.7,40,43.3,53,51,36.86,23.51,9.433,20,0,106.1,90.1,133.5,87.2,9.1,6.1,60,90,100,56.95,42.8,56,20,58.6,68.43,74.95,68.34,39.41,35.65,13.53
593.7,49,63.83,63.7,58.86,58,69.48,70.8,76.52,79.9,73.83,67.94,62.74,63.96,47.29,18.06,39.58,-10.35,44.77,34.96,10.98,1.166,50.3,3.13,1.123,161.2,216.2,7.9,1.8,49.7,45.4,81.8,89.9,10.7,58.2,8.3,120.9,39.1,44.6,53,51,41.45,24.93,9.433,20,0,106.1,90.5,133.5,87.6,9,5.8,60,90,100,56.69,42.78,56,20,58.6,68.97,75.03,68.59,41.79,40.87,18.79
603.7,49,63.79,63.6,58.54,57.2,69.89,71.5,77.3,80.5,74.65,68.19,62.58,63.84,49.72,17.77,43.38,-11.44,47.27,36.37,11.33,0.4279,49.29,3.372,1.043,161,215.9,6.7,3.3,50.4,45.9,83.8,93.3,12,57.9,7.5,121.2,37.4,48,60,58,40.7,23.28,8.641,20,0,106.1,90.5,133.5,87.1,9,6.4,60,90,100,56.44,42.76,56,20,58.6,69.46,75.07,68.75,39.26,42.99,26.02
613.9,49,63.71,63.7,58.21,56.9,70.3,72,77.96,82,75.35,68.52,62.46,63.8,51.74,17.62,46.19,-12.07,49.7,38.39,12.12,0.7999,49.38,3.539,0.9935,162.2,216.8,6.3,2,50.6,46.1,84,93.8,11.5,57.5,6.9,120.9,37.2,48.9,58,56,42.21,23.2,8.86,20,0,106.1,90.8,132.5,85.6,9.8,7.1,60,90,100,56.19,42.75,56,20,58.6,69.95,75.16,68.87,37.25,46.29,27.42
623.7,49,63.67,63.6,57.84,56.8,70.75,72.5,78.78,82.8,76,68.8,62.33,63.76,54.2,18.72,48.65,-13.17,52.21,40.26,12.75,0.793,54.14,3.39,1.037,162.1,215,7.4,2.1,49.2,44.6,85.2,95.8,11.6,56.9,7.7,121.2,36,50.5,58,56,47.16,24.75,8.86,20,0,106.1,91,136,90.9,10.3,7,60,90,100,55.93,42.73,56,20,58.6,70.52,75.2,68.92,37.66,48.7,27.97
633.7,49,63.63,63.3,57.43,56.3,71.2,72.7,79.64,83.2,76.74,69.09,62.21,63.64,56.75,19.47,51.51,-14.22,55.62,42.91,12.77,0.05944,52.47,3.727,0.9434,161.5,215.4,7.7,2.5,48.6,44,85.7,96.8,11.8,56.5,7.9,120.9,35.2,53.3,63,60,48.49,24.3,8.428,20,0,106.1,91.4,134.5,89.7,10.4,6.8,60,90,100,55.68,42.71,56,20,58.6,71.01,75.16,68.92,37.64,49.11,26.96
643.7,49,63.51,63.1,57.19,56.3,71.61,73.6,80.29,83.8,77.56,69.33,62.05,63.47,58.65,18.45,55.59,-15.39,56.48,43.46,12.72,-0.3074,52.45,3.787,0.9285,162.2,214.5,6.2,2.8,49.9,45.3,86.6,98.3,11.6,56.1,6.2,120.9,34.6,52.7,63,60,44.84,21.75,8.428,20,0,106.1,91.4,134,87.9,10.2,7,60,90,100,55.42,42.69,56,20,58.6,71.55,75.03,68.92,34.19,49.89,35.39
653.7,49,63.42,63.1,56.9,55.8,72.1,74.1,81.07,84.7,78.22,69.62,61.93,63.39,60.36,19.21,57.86,-16.71,59.06,45.5,13.25,-0.3108,57.39,3.618,0.9717,161.6,217.2,5.8,3.3,50,45.4,88,100.8,12.4,56,6,120.9,32.9,55.2,64,61,52.83,24.89,8.323,20,0,106.3,91.7,135.5,89.1,10.4,7.3,60,90,100,55.17,42.68,56,20,58.6,72.2,74.95,68.83,33.88,51.98,34.53
663.7,49,63.34,63.1,56.57,55.3,72.68,74.6,81.85,85.6,79.03,69.99,61.76,63.35,61.97,19,61.13,-18.16,61.18,46.9,14.34,0.06039,56.57,3.802,0.9247,162.2,216.9,7.1,3.5,48.4,43.8,89.1,102.8,12.4,55.5,6.9,120.4,31.3,59,68,65,53.79,24.69,7.914,20,0,106.3,91.9,134.5,89.7,10.9,7.6,60,90,100,54.92,42.66,56,20,58.6,72.82,74.87,68.79,32.07,56.63,37.75
673.9,49,63.26,62.9,56.37,55.3,73.09,74.9,82.58,86.3,79.81,70.24,61.68,63.27,64.02,18.68,64.56,-19.22,61.74,47.58,14.21,0.05931,55.61,3.903,0.9008,161.8,214.9,6.9,2.6,48.3,43.7,88.9,102.3,11.6,55.2,7,120.4,31.5,58.1,66,63,47.58,21.14,8.116,20,0,106.3,92.1,134.5,89.5,11.3,7.7,60,90,100,54.66,42.64,56,20,58.6,73.31,74.79,68.71,30.47,56.12,42.54
683.7,49,63.18,62.8,56.08,55.3,73.58,75.4,83.4,86.5,80.39,70.48,61.52,63.18,66.5,20.42,67.04,-20.96,63.19,48.39,14.85,0.05949,59.56,3.73,0.9426,162.4,213.6,6.9,3.1,48.4,43.8,89.6,103.7,12.3,54.7,6.3,120.4,30.8,59.6,66,63,47.91,20.49,8.116,20,0,106.3,92.3,136,91,11.1,7.5,60,90,100,54.41,42.63,56,20,58.6,73.88,74.62,68.63,32.06,59.46,45.19
693.7,49,63.01,62.6,55.83,55,74.07,76,84.02,87.2,81.2,70.73,61.39,63.06,66.95,18.92,70.52,-22.49,64.5,49.93,14.99,0.4268,59.13,3.835,0.9168,161.5,215.6,6,3.5,48.9,44.3,90.7,105.7,12.8,54.5,6.1,120.4,29.7,61.7,71,68,50.51,21.46,7.617,20,0,106.5,92.6,136.5,91.7,11,7.6,60,90,100,54.15,42.61,56,20,58.6,74.49,74.5,68.55,28.56,60.41,47.15
703.7,49,62.93,62.6,55.63,54.7,74.48,76.5,84.63,88,81.94,71.1,61.35,63.02,68.72,18.2,73.42,-22.9,65.5,51.32,14.97,0.7935,59.26,3.886,0.9048,162.5,215.2,5.6,3.2,49.1,44.5,91.2,106.7,12.1,54.4,5.5,120.7,29.5,62.9,70,67,47.93,19.84,7.715,20,0,106.5,92.6,136.5,91.2,11.3,7.9,60,90,100,53.9,42.59,56,20,58.6,75.07,74.38,68.46,26.52,60.74,48.89
713.7,49,62.85,62.8,55.38,54.5,75.01,77,85.37,88.9,82.56,71.38,61.27,62.94,69.95,18.99,75.46,-24.51,67.26,53.02,15.03,0.7975,62.49,3.784,0.9292,162.1,216.2,6.6,2.8,47.9,43.2,92,107.7,12.5,54.1,6.2,120.7,28.4,64.4,70,67,53.04,21.57,7.715,20,0,106.5,93,136,92,11.9,8.3,60,90,100,53.64,42.58,56,20,58.6,75.56,74.3,68.42,26.86,61.43,48.2
723.7,49,62.77,62.5,55.26,54.5,75.54,77.3,86.1,89,83.17,71.63,61.19,62.86,71.35,19.82,77.98,-26.45,67.38,53.19,14.98,0.7945,61.09,3.878,0.9067,162.1,215.4,7.1,3.5,47.6,42.9,92.5,109.2,12.2,53.8,6.4,120.9,28.2,67,73,70,47.1,18.77,7.424,20,0,106.7,93.2,136,92,11.5,8,60,90,100,53.39,42.56,56,20,58.6,76.13,74.21,68.34,27.13,61.2,51.54
734,49,62.69,62.5,55.1,54.5,75.91,77.8,86.64,89.8,83.91,71.87,61.07,62.78,71.73,18.26,80.48,-27.01,68.07,53.53,15.33,0.794,61.4,3.898,0.9021,160.5,215.3,6.5,3.2,48.2,43.3,93,110.2,12.5,53.6,5.6,120.7,27.9,66.9,74,71,48.53,19.24,7.328,20,0,106.7,93.5,137,92.7,11.9,8,60,90,100,53.14,42.54,56,20,58.6,76.62,74.09,68.22,24.3,62.67,53.75
743.7,49,62.6,62.5,54.93,54.2,76.36,78.3,87.29,90.5,84.44,72.08,61.02,62.69,73.02,19.06,82.58,-28.62,69.17,54.92,15.05,0.7977,64.92,3.746,0.9385,160.3,216.4,6,3,48.2,43.5,94,111.7,12.8,53.4,5.2,120.9,27.2,68.2,74,71,51.41,20.02,7.328,20,0,106.7,93.7,137,92.7,12.4,8.3,60,90,100,52.88,42.53,56,20,58.64,77.16,73.93,68.18,24.69,62.8,53.69
753.7,49,62.56,62.5,54.77,54.1,76.85,78.6,87.99,91,85.09,72.32,60.94,62.65,74.6,19.39,85.57,-30.35,69.84,55.31,15.32,0.7933,64.52,3.806,0.9238,160.8,215,6.5,4,47.7,43,95,114.2,13,53.3,5.7,121.2,26.2,71.5,76,73,47.76,18.21,7.139,20,0,106.9,94.1,137.5,94.1,12.4,8.4,60,90,100,52.63,42.51,56,20,58.6,77.73,73.89,68.1,24.32,63.49,56.85
763.7,49,62.56,62.5,54.61,53.9,77.26,78.9,88.48,91.7,85.67,72.61,60.94,62.61,74.8,18.75,87.08,-31.02,71.4,56.85,14.97,0.4263,63.81,3.934,0.8937,160,215.3,7,3.1,46.9,42.2,94.8,113.7,12,53,5.9,121.2,26.7,71.5,76,73,51.84,19.71,7.139,20,0,107.1,94.3,135.5,94.5,12.8,8.6,60,90,100,52.37,42.49,56,20,58.64,78.1,73.85,68.06,23.12,62.05,55.55
773.7,49,62.48,62.3,54.44,54.1,77.63,79.1,89.05,91.9,86.16,72.81,60.9,62.57,76.42,19.36,89.28,-32.22,72.3,58.09,15.01,0.795,66.48,3.824,0.9195,160.6,215.8,6.9,2.9,47.2,42.5,94.8,113.7,12.3,52.8,5.7,121.5,26.7,71.3,76,73,52,19.35,7.139,20,0,106.9,94.4,137,93.8,12.5,8.2,60,90,100,52.12,42.47,56,20,58.6,78.59,73.76,67.97,23.24,62.19,56.1
783.7,49,62.44,62.5,54.32,53.9,78.08,79.7,89.63,92.3,86.81,73.06,60.9,62.53,77.4,18.85,92.21,-33.66,72.73,58.95,14.58,0.7928,66.3,3.857,0.9116,160.9,214.9,6.7,3.4,47.4,42.7,95.7,115.6,12.7,52.7,5.5,122,26.5,73.6,79,76,49.88,18.33,6.86,20,0,107.3,94.8,137.5,94.1,12.6,8.6,60,90,100,51.86,42.46,56,20,58.64,79.12,73.68,67.89,22.09,60.41,58.05
794,49,62.36,62.5,54.28,53.8,78.45,80,90.12,92.8,87.35,73.31,60.86,62.53,78.15,18.56,94.04,-34.45,72.38,58.96,14.95,1.527,66.64,3.819,0.9207,160.7,215,5.9,3.7,47.6,43,96.2,116.6,12.5,52.7,4.8,122.2,26,74.4,78,75,46.37,16.88,6.952,20,0,107.1,94.8,136.5,93.1,12.8,8.9,60,90,100,51.61,42.44,56,20,58.64,79.53,73.6,67.85,21.32,62.39,59.96
803.7,49,62.36,62.5,54.2,53.8,78.78,80.4,90.65,93.4,87.84,73.51,60.9,62.53,79.17,18.75,95.53,-35.12,73.36,60.26,14.63,1.532,68.73,3.753,0.9369,160,215.7,6.5,3.3,47.1,42.4,96.7,117.6,12.2,52.4,5.3,122.7,25.8,74.9,79,76,48.32,17.36,6.86,20,0,107.1,95,138,94.8,13,8.9,60,90,100,51.36,42.42,56,20,58.6,80.02,73.6,67.81,21,60.63,59.09
813.7,49,62.4,62.5,54.07,53.8,79.19,80.4,91.18,93.7,88.29,73.8,60.86,62.53,79.45,19.16,95.98,-35.69,75.06,61.18,15.04,1.167,68.05,3.878,0.9066,159,216.4,7.2,3.3,46.6,41.9,97,118.1,12.3,52.4,5.6,122.7,25.7,76.2,80,77,52.63,18.84,6.768,20,0,107.3,95.5,137,94.3,13,8.7,60,90,100,51.1,42.41,56,20,58.64,80.43,73.6,67.81,21.1,62.34,57.62
823.7,49,62.36,62.5,54.07,53.8,79.47,80.8,91.59,93.7,88.82,74.04,60.9,62.57,80.74,18.46,98.46,-36.18,74.12,61.09,14.93,1.891,67.31,3.872,0.9081,159.9,214.7,7.4,3.8,46.4,41.7,97.5,119.1,12.4,52,5.6,123.2,25.5,77,80,77,44.03,15.51,6.768,20,0,107.7,95.7,137.5,93.5,12.7,8.5,60,90,100,50.85,42.39,56,20,58.64,80.8,73.6,67.85,19.99,62.31,60.71
833.7,49,62.36,62.6,54.03,53.9,79.84,81.2,92,94.4,89.23,74.25,60.86,62.57,80.42,18.33,99.1,-37,74.74,61.3,15.35,1.897,69.23,3.796,0.9263,158.7,215.4,7.6,3.3,46.3,41.6,97.7,119.6,12.6,52.2,6.1,123.2,25.8,78,80,77,49.27,17.43,6.768,20,0,107.7,95.7,139,96.9,13.2,8.7,60,90,100,50.59,42.37,56,20,58.64,81.21,73.6,67.81,19.48,63.6,60.55
843.7,49,62.4,62.6,54.03,53.9,80.25,81.5,92.45,94.6,89.68,74.49,60.94,62.57,81.56,18.52,101.5,-38.49,75.66,62.48,14.72,1.541,68.95,3.858,0.9113,160.4,217,7.6,3.6,46.4,41.6,98.2,120.6,12.6,52,5.7,123.7,25.5,78.5,82,79,48.21,16.81,6.586,20,0,107.7,96.1,137.5,94.8,13.1,8.7,60,90,100,50.34,42.36,56,20,58.6,81.62,73.56,67.81,19.31,61.43,61.71
854,49,62.44,62.6,54.03,53.9,80.54,82.2,92.78,95,90.09,74.74,60.94,62.61,82.02,18.02,102.9,-38.86,75.46,62.02,14.98,1.529,69.19,3.835,0.9169,160.8,215.4,7.6,3.5,46.3,41.6,98.5,121.6,12.5,52,5.7,124.2,25.7,79.7,82,79,46.12,15.99,6.586,20,0,108,96.4,137.5,94.5,13,8.7,60,90,100,50.08,42.34,56,20,58.6,81.95,73.64,67.89,18.52,62.51,63.86
863.7,49,62.52,62.6,54.07,53.9,80.99,82.3,93.19,95.5,90.42,74.86,60.98,62.69,81.72,18.56,104.2,-41.04,75.88,62.06,15.35,1.531,71.08,3.753,0.9368,160.8,215.5,7.5,3.5,46.6,41.9,99,122.1,12.5,52,5.4,124.5,25.5,80.7,82,79,50.56,17.6,6.586,20,0,108,96.4,139.4,96.5,13.2,8.5,60,90,100,49.83,42.32,56,20,58.6,82.23,73.68,67.89,18.84,63.63,65.01
873.7,49,62.52,62.8,54.07,53.9,81.32,82.5,93.64,95.7,90.79,74.98,61.02,62.73,82.15,19.02,105.3,-42.21,75.09,61.77,15.19,1.879,70.96,3.721,0.945,160,213.3,7.3,3.6,46.4,41.9,99.2,122.6,12.4,51.9,5.4,124.7,25.5,81.5,85,81,46.12,15.97,6.406,20,0,108,96.8,138.5,96,13,8.9,60,90,100,49.58,42.31,56,20,58.6,82.6,73.68,67.93,19.01,63.42,66.18
883.7,49,62.56,62.8,54.11,53.9,81.64,82.7,94.05,96.2,91.15,75.11,61.07,62.73,83.24,19.42,107.7,-43.86,75.41,62.04,14.89,1.521,70.73,3.749,0.9379,161.1,214.2,7.3,3.3,46.6,41.9,99.5,123.1,12.5,52,5.6,125,25.7,81.7,85,81,43.19,14.76,6.406,20,0,108.2,97,138,95.3,13.4,8.9,60,90,100,49.32,42.29,56,20,58.6,82.89,73.72,67.97,19.18,62.16,68.27
893.7,49,62.56,62.8,54.07,54.1,81.93,83.3,94.38,96.4,91.48,75.19,61.11,62.82,83.3,19.37,109,-45.11,77.03,63.8,15.51,2.289,72.11,3.756,0.9362,160.6,217.7,7.8,3.6,46.3,41.6,100,124.1,12.4,51.9,5.6,125.2,25.5,82.2,85,81,50.07,17.1,6.406,20,0,108.2,97,140.4,97.9,13.2,8.7,60,90,100,49.07,42.27,56,20,58.6,83.17,73.76,68.01,18.91,64.74,66.64
903.7,49,62.6,62.9,54.11,54.1,82.26,83.5,94.78,96.8,91.85,75.35,61.15,62.86,83.95,19.66,110.6,-46.27,76.19,63.11,15.34,2.264,71.78,3.732,0.9422,160.8,215.4,7.8,3.4,46.3,41.6,100.4,124.6,12.6,51.9,5.6,126,25.3,83,86,82,44.49,15.07,6.317,20,0,108.4,97.5,138.5,95.8,13.5,8.8,60,90,100,48.81,42.25,56,20,58.6,83.5,73.76,68.06,18.95,64.5,69.02
914,49,62.65,62.9,54.16,54.1,82.54,83.8,95.11,96.8,92.26,75.56,61.23,62.9,84.08,19.08,111.7,-46.74,76.66,63.87,15.07,2.277,71.89,3.749,0.9378,160.6,216.7,8,3.4,46.1,41.4,100.4,125.1,12.4,51.9,5.6,126,25.9,83.5,86,82,45.81,15.5,6.317,20,0,108.4,97.7,140.4,98.2,13.3,8.8,60,90,100,48.56,42.24,56,20,58.64,83.79,73.81,68.06,18.21,62.89,68.78
923.7,49,62.73,63.1,54.16,54.2,82.83,83.8,95.48,97.3,92.55,75.72,61.31,63.02,83.86,19.45,111.5,-47.12,77.07,64.34,15.37,2.637,73.03,3.711,0.9475,159.1,215.8,7.9,3.6,46.3,41.6,100.9,126.1,12.6,52,5.7,126.6,25.7,84.5,86,82,49.19,16.68,6.317,20,0,108.8,97.9,140.4,98.2,13.5,8.9,60,90,100,48.31,42.22,56,20,58.64,84.12,73.89,68.18,18.32,64.62,67.31
933.7,49,62.85,63.1,54.24,54.2,83.16,84.2,95.81,97.3,92.92,75.93,61.35,63.1,84.47,19.32,113.4,-48.29,78.05,64.47,15.86,2.287,73.04,3.757,0.9358,160.3,217.5,8.3,3.6,46.1,41.4,100.9,126.1,12.2,51.9,5.8,126.6,25.9,84.9,87,83,50.44,16.98,6.228,20,0,108.8,97.9,141.4,98.9,13.1,8.7,60,90,100,48.05,42.2,56,20,58.6,84.4,73.93,68.26,17.97,67.17,69.19
943.7,49,62.93,63.3,54.32,54.5,83.4,84.3,96.1,97.7,93.2,76.09,61.48,63.23,85.37,19.46,115.1,-49.2,77.74,64.59,15.8,2.647,72.84,3.753,0.937,161.5,216.6,8.1,3.6,46.4,41.7,101.3,127.1,12.4,51.9,5.8,127.1,25.8,85.2,87,83,46,15.33,6.228,20,0,108.8,98.2,139.9,97.4,13.2,8.8,60,90,100,47.8,42.19,56,20,58.6,84.65,74.01,68.3,17.93,66.43,70.86
953.7,49,63.01,63.4,54.36,54.5,83.69,84.7,96.42,98,93.49,76.21,61.6,63.27,84.84,19.55,115.1,-49.83,78.08,65.3,15.06,2.276,73.66,3.727,0.9434,159.9,216.5,8.4,3.6,46.1,41.4,101.6,127.6,12.6,52,5.7,127.4,25.9,86,87,83,49.88,16.72,6.228,20,0,109,98.2,142.4,100.3,13.3,8.9,60,90,100,47.54,42.17,56,20,58.6,84.89,74.09,68.38,17.85,63.29,69.21
963.7,49,63.1,63.6,54.44,54.5,83.94,84.9,96.67,98.4,93.77,76.42,61.64,63.35,84.32,19.16,115,-49.79,77.82,64.71,15.37,2.269,73.77,3.709,0.9479,158.9,215.8,8.6,3.4,46.1,41.4,102,128,12.6,52,5.9,127.9,25.9,86.6,88,84,50.9,17.17,6.14,20,0,109,98.6,139.9,97.4,13.5,8.9,60,90,100,47.29,42.15,56,23,58.64,85.14,74.13,68.46,17.35,65.1,69.47
974,49,63.22,63.6,54.52,54.7,84.18,85.1,96.96,98.4,94.06,76.54,61.76,63.39,84.28,19.09,115.6,-50.42,78.03,64.95,14.61,1.529,73.15,3.75,0.9375,158.4,215.4,8.6,3.4,46.3,41.6,102,128.5,12,52.2,6.1,128.2,26.7,87.1,88,84,51.16,17.26,6.14,20,0,109.2,98.9,140.4,97.7,13.5,8.7,60,90,100,47.03,42.14,56,23,58.64,85.39,74.26,68.55,17.13,61.41,69.4
983.7,49,63.34,63.7,54.65,54.9,84.47,85.3,97.28,98.8,94.27,76.62,61.84,63.47,84.83,19.97,116.8,-51.94,78.84,65.26,14.76,1.174,74.1,3.741,0.9399,158.9,217.6,8.6,3.6,46.3,41.6,102.4,129.5,12.5,52.2,6.1,128.7,26.1,87.8,87,83,53.06,17.79,6.228,20,0,109,98.9,142.4,99.2,13.5,8.7,60,90,100,46.78,42.12,56,27,58.6,85.59,74.3,68.63,17.75,62.49,70.11
993.7,49,63.42,63.9,54.77,55,84.71,85.6,97.57,98.9,94.51,76.7,61.97,63.59,84.71,20.15,117.4,-52.78,77.94,64.82,14.66,1.535,74.27,3.69,0.9528,158.2,216.2,8.9,3.6,46.1,41.4,102.4,129.5,12.8,52.4,6.5,129,26.1,88.3,89,85,50.46,16.94,6.052,20,0,109.4,99.4,140.9,98.8,13.2,8.9,60,90,100,46.53,42.1,56,32,58.64,85.71,74.38,68.71,17.86,62.08,70.8
1004,49,63.51,64,54.85,55,84.92,85.6,97.86,99.2,94.76,76.83,62.05,63.68,85.57,20.49,118.6,-53.52,77.87,64.76,14.65,1.533,74.13,3.693,0.952,158.7,216,8.9,3.7,46.3,41.6,102.9,130.5,12.6,52.4,6.1,129.3,26.7,88.8,89,85,47.08,15.65,6.052,20,0,109.6,99.6,139.9,98,13.6,8.8,60,90,100,46.27,42.08,56,32,58.64,85.75,74.46,68.79,18.14,62.02,72.06
1014,49,63.59,64,54.97,55.2,85.16,85.8,98.14,99.2,94.88,76.95,62.13,63.76,86.13,21.65,119,-54.51,77.71,64.56,14.69,1.537,74.99,3.644,0.965,159.3,216.5,8.9,3.7,46.3,41.6,102.9,130.5,12.2,52.5,6.2,129.8,26.9,88.6,89,85,45.39,14.99,6.052,20,0,109.8,99.6,141.9,99,13.4,8.8,60,90,100,46.02,42.07,56,32,58.6,85.63,74.54,68.92,19.22,62.64,72.86
1024,49,63.67,64,55.02,55.2,85.33,85.4,98.39,99.6,94.92,76.99,62.25,63.88,86.5,22.96,118.8,-55.22,77.84,65.1,14.64,1.901,75.04,3.647,0.964,159,215.9,9.1,3.3,46.1,41.4,102.9,130.5,12.4,52.5,6.4,130.1,27.3,89.1,89,85,44.6,14.67,6.052,20,0,109.8,99.9,140.4,97.7,14.2,8.8,60,90,100,45.76,42.05,56,27,58.6,85.06,74.62,69,20.82,62.45,71.82
1034,49,63.71,64,55.14,55.3,85.37,85.4,98.51,99.4,94.92,76.99,62.29,63.92,86.84,23.72,118.5,-55.37,77.02,64.29,14.62,1.899,74.95,3.613,0.9732,158.6,215.6,9.5,3.7,45.7,41.1,102.7,130,11.6,52.5,6.4,130.7,27.7,89.3,90,86,40.41,13.23,5.964,20,0,109.8,100.1,142.4,100.5,14,8.7,60,90,100,45.51,42.03,56,27,58.6,84.53,74.71,69.04,21.95,61.92,72.54
1044,49,63.79,64,55.18,55.3,85.45,85.4,98.67,99.4,94.92,76.99,62.38,64,87.29,24.78,118.4,-55.85,78,65.17,14.74,1.914,75.44,3.635,0.9672,158.4,217.3,9.6,3.3,45.9,41.2,102.7,130,11.7,52.5,6.4,130.7,28.2,88.8,89,85,42.76,13.93,6.052,20,0,110.1,100.1,142.9,99.5,14,8.9,60,90,100,45.25,42.02,56,27,58.6,83.83,74.75,69.08,23.56,62.41,71.2
1054,49,63.83,64.2,55.26,55.3,85.53,85.8,98.8,99.6,95,76.95,62.42,64.04,87.4,25,119,-56.55,76.97,64.25,14.62,1.897,75.82,3.57,0.985,158.1,215.5,9.6,3.5,45.9,41.2,103.1,131,12.3,52.5,6.4,131.2,27.6,89.8,90,86,39.15,12.74,5.964,20,0,110.1,100.5,142.9,101.2,13.8,8.7,60,90,100,45,42,56,32,58.6,83.38,74.79,69.16,24.21,62.34,72.72
1064,49,63.83,64.2,55.26,55.3,85.62,86,98.92,99.8,95.04,76.95,62.46,64.09,88.27,25.72,120,-57.49,77.81,65.32,14.78,2.289,75.45,3.626,0.9697,159.2,217.8,9.4,3.3,46.1,41.2,103.3,131.5,12.3,52.5,6.8,131.2,28.2,89.6,90,86,38.66,12.46,5.964,20,0,110.5,100.7,139.4,97.5,13.7,8.9,60,0,100,46,42,56,43,58.6,83.26,74.83,69.2,25.03,63.02,72.58
1074,49,63.96,64.4,55.3,55.5,85.78,86.1,99.04,99.8,95.13,76.95,62.5,64.13,86.97,25.68,119.2,-57.89,77.92,64.8,14.66,1.534,76.08,3.601,0.9764,157.4,216.1,9.6,3.5,45.9,41.2,103.3,131.5,12.1,52.4,6.5,131.7,28.4,90.3,90,86,44.25,14.47,5.964,20,0,110.3,101.1,142.9,101,13.8,9.1,60,0,100,46,42,56,43,58.6,83.22,74.83,69.2,25.04,62.51,71.8
1084,49,64,64.2,55.3,55.5,85.86,86,99.17,99.8,95.17,76.99,62.58,64.17,87.62,26.33,119.7,-58.41,77.92,65.23,14.22,1.527,75.91,3.609,0.9742,158,215.1,9.2,3.5,46.1,41.4,103.3,131.5,12.4,52.5,6.7,131.7,28.4,90.4,91,87,41.83,13.58,5.877,20,0,110.7,101.1,141.9,100,13.8,8.9,60,0,100,46,42,56,43,58.55,83.05,74.87,69.24,25.8,60.66,71.91
1094,49,64,64.2,55.34,55.5,85.94,85.6,99.25,99.9,95.09,76.95,62.58,64.17,88.01,27.54,120,-59.48,77.53,64.84,14.22,1.526,75.92,3.59,0.9793,158.8,215,9.6,3.8,45.9,41.2,103.3,131.5,11.9,52.5,6.8,132,28.4,90.8,91,87,39.05,12.62,5.877,20,0,110.9,101.3,140.9,98.8,14.1,8.7,60,0,100,46,42,56,37,58.55,82.52,74.13,69.24,27.58,69.77,72.95
1104,49,64.08,64.2,55.34,55.3,85.9,85.6,99.37,99.8,94.96,76.91,62.58,64.17,89.16,29.18,119.5,-59.53,78.56,65.09,14.27,0.7962,76.54,3.609,0.9742,158.9,215.8,9.7,3.5,45.8,41.1,103.3,131.5,11.7,52.5,6.6,132.3,29,89.4,91,87,39.28,12.53,5.877,20,0,110.9,101.5,141.9,99.8,14.4,8.7,60,0,100,46,42,56,37,58.6,81.74,72.29,69.2,30.26,110.9,72.34
1114,49,64.04,64,55.34,55.3,85.86,85.3,99.45,99.6,94.84,76.87,62.58,64.09,89.92,30.52,118.9,-59.49,78.26,65.14,13.55,0.4282,76.77,3.584,0.981,158.8,216,9.5,3.7,45.7,40.9,103.3,131.5,11.9,52.5,6.6,132.3,29.3,91.1,92,88,35.77,11.31,5.791,20,0,110.9,101.7,141.9,100,14.2,8.8,60,0,100,46,42,56,32,58.55,80.96,70.98,68.83,32.69,151.4,71.78
